Abbreviation,Selected Map,Total_EV,Shift,Shift tooltip,I_Nominee tooltip,blank,D-Check,D_Nominee_prop,Color Bins,Independent spacing,Direction,Spacer,R-Check,D_Percentage,D_DifferencePercentage,D_Difference,D_EV,D_EV_Total,D_Nominee,R_Nominee_prop,D_PopularPercentage,D_Votes,D_Votes_Total,Hex_Column,Hex_Row,I_Percentage,I_EV,I_EV_Total,I_Nominee tooltip ●,I_Nominee tooltip ')',I_Nominee tooltip 'Percentage)',I_Nominee tooltip '(',I_Nominee,I_PopularPercentage,I_Votes,I_Votes_Total,Independent spacing (popular),Info,Last_RD_Difference,Last_Winner,Last_Winner_Percentage,Number of Records,RD_Difference (bin),RD_Difference,R_Percentage,R_DifferencePercentage,R_Difference,R_EV,R_EV_Total,R_Nominee,I_Nominee_prop,R_PopularPercentage,R_Votes,R_Votes_Total,Region,Row,Shift :(l/r),Shift abbreviation,Space,State (red),State (blue),State (yellow),State,State_Winner,Total Votes,Total_Votes_USA,Winner_Percentage,Winning Party,Year
KY,Hex,8,5,% shift to the right,,,,John Kerry,G,,Right,0,ü,39.7,-1.7,73835,,251,JOHN KERRY,George W. Bush,48.3%,712733,59028444,6.5,4,,,,,,,,,,,,,"As in the 2000 presidential election, voting controversies and concerns of irregularities emerged during and after the vote. The winner was not determined until the following day, when Kerry decided not to dispute Bush's win in the state of Ohio. The state held enough electoral votes to determine the winner of the presidency. Both Kerry and Democratic National Committee Chairman Howard Dean have stated their opinion that voting in Ohio did not proceed fairly and that, had it done so, the Democratic ticket might have won that state and therefore the election. However, there was far less controversy about this election than in 2000. Foreign policy was the dominant theme throughout the election campaign, particularly Bush's conduct of the War on Terrorism and the 2003 invasion of Iraq.",15.1,R,56.5,1,15,19.8,59.5,3,196947,8,286,GEORGE W. BUSH, ,50.7%,1069439,62040610,South,4,4.7,-0.5,6,Kentucky,,,Kentucky,R,1795882,122295345,59.5,R,2004
WV,Hex,5,7,% shift to the right,,,,John Kerry,G,,Right,0,ü,43.2,-2.4,31044,,251,JOHN KERRY,George W. Bush,48.3%,326541,59028444,7.5,4,,,,,,,,,,,,,"As in the 2000 presidential election, voting controversies and concerns of irregularities emerged during and after the vote. The winner was not determined until the following day, when Kerry decided not to dispute Bush's win in the state of Ohio. The state held enough electoral votes to determine the winner of the presidency. Both Kerry and Democratic National Committee Chairman Howard Dean have stated their opinion that voting in Ohio did not proceed fairly and that, had it done so, the Democratic ticket might have won that state and therefore the election. However, there was far less controversy about this election than in 2000. Foreign policy was the dominant theme throughout the election campaign, particularly Bush's conduct of the War on Terrorism and the 2003 invasion of Iraq.",6.3,R,51.9,1,10,12.9,56.1,4.2,87303,5,286,GEORGE W. BUSH, ,50.7%,423778,62040610,South,4,6.6,-0.5,7,West Virginia,,,West Virginia,R,755887,122295345,56.1,R,2004
VA,Hex,13,0,% shift to the right,,,,John Kerry,F,,Right,0,ü,45.5,1.1,237452,,251,JOHN KERRY,George W. Bush,48.3%,1454742,59028444,8,5,,,,,,,,,,,,,"As in the 2000 presidential election, voting controversies and concerns of irregularities emerged during and after the vote. The winner was not determined until the following day, when Kerry decided not to dispute Bush's win in the state of Ohio. The state held enough electoral votes to determine the winner of the presidency. Both Kerry and Democratic National Committee Chairman Howard Dean have stated their opinion that voting in Ohio did not proceed fairly and that, had it done so, the Democratic ticket might have won that state and therefore the election. However, there was far less controversy about this election than in 2000. Foreign policy was the dominant theme throughout the election campaign, particularly Bush's conduct of the War on Terrorism and the 2003 invasion of Iraq.",8.1,R,52.5,1,5,8.2,53.7,1.2,279469,13,286,GEORGE W. BUSH, ,50.7%,1716959,62040610,South,4,0.1,-0.5,8,Virginia,,,Virginia,R,3198367,122295345,53.7,R,2004
AR,Hex,6,4,% shift to the right,,,,John Kerry,F,,Right,0,ü,44.5,-1.4,47185,,251,JOHN KERRY,George W. Bush,48.3%,469953,59028444,6,5,,,,,,,,,,,,,"As in the 2000 presidential election, voting controversies and concerns of irregularities emerged during and after the vote. The winner was not determined until the following day, when Kerry decided not to dispute Bush's win in the state of Ohio. The state held enough electoral votes to determine the winner of the presidency. Both Kerry and Democratic National Committee Chairman Howard Dean have stated their opinion that voting in Ohio did not proceed fairly and that, had it done so, the Democratic ticket might have won that state and therefore the election. However, there was far less controversy about this election than in 2000. Foreign policy was the dominant theme throughout the election campaign, particularly Bush's conduct of the War on Terrorism and the 2003 invasion of Iraq.",5.4,R,51.3,1,5,9.8,54.3,3,99958,6,286,GEORGE W. BUSH, ,50.7%,572898,62040610,South,5,4.4,-0.5,5,Arkansas,,,Arkansas,R,1054945,122295345,54.3,R,2004
TN,Hex,11,11,% shift to the right,,,,John Kerry,G,,Right,0,ü,42.5,-4.8,54757,,251,JOHN KERRY,George W. Bush,48.3%,1036477,59028444,7,5,,,,,,,,,,,,,"As in the 2000 presidential election, voting controversies and concerns of irregularities emerged during and after the vote. The winner was not determined until the following day, when Kerry decided not to dispute Bush's win in the state of Ohio. The state held enough electoral votes to determine the winner of the presidency. Both Kerry and Democratic National Committee Chairman Howard Dean have stated their opinion that voting in Ohio did not proceed fairly and that, had it done so, the Democratic ticket might have won that state and therefore the election. However, there was far less controversy about this election than in 2000. Foreign policy was the dominant theme throughout the election campaign, particularly Bush's conduct of the War on Terrorism and the 2003 invasion of Iraq.",3.8,R,51.1,1,10,14.3,56.8,5.7,322426,11,286,GEORGE W. BUSH, ,50.7%,1384375,62040610,South,5,10.5,-0.5,6,Tennessee,,,Tennessee,R,2437319,122295345,56.8,R,2004
NC,Hex,15,0,% shift to the left,,,,John Kerry,G,,Left,0,ü,43.6,0.400000000,268157,,251,JOHN KERRY,George W. Bush,48.3%,1525849,59028444,9,5,,,,,,,,,,,,,"As in the 2000 presidential election, voting controversies and concerns of irregularities emerged during and after the vote. The winner was not determined until the following day, when Kerry decided not to dispute Bush's win in the state of Ohio. The state held enough electoral votes to determine the winner of the presidency. Both Kerry and Democratic National Committee Chairman Howard Dean have stated their opinion that voting in Ohio did not proceed fairly and that, had it done so, the Democratic ticket might have won that state and therefore the election. However, there was far less controversy about this election than in 2000. Foreign policy was the dominant theme throughout the election campaign, particularly Bush's conduct of the War on Terrorism and the 2003 invasion of Iraq.",12.8,R,56,1,10,12.4,56.0,0,330003,15,286,GEORGE W. BUSH, ,50.7%,1961166,62040610,South,5,-0.4,0.5,7,North Carolina,,,North Carolina,R,3501007,122295345,56,R,2004
SC,Hex,8,1,% shift to the right,,,,John Kerry,G,,Right,0,ü,40.9,0,96138,,251,JOHN KERRY,George W. Bush,48.3%,661699,59028444,8.5,6,,,,,,,,,,,,,"As in the 2000 presidential election, voting controversies and concerns of irregularities emerged during and after the vote. The winner was not determined until the following day, when Kerry decided not to dispute Bush's win in the state of Ohio. The state held enough electoral votes to determine the winner of the presidency. Both Kerry and Democratic National Committee Chairman Howard Dean have stated their opinion that voting in Ohio did not proceed fairly and that, had it done so, the Democratic ticket might have won that state and therefore the election. However, there was far less controversy about this election than in 2000. Foreign policy was the dominant theme throughout the election campaign, particularly Bush's conduct of the War on Terrorism and the 2003 invasion of Iraq.",15.9,R,56.8,1,15,17.1,58.0,1.2,152037,8,286,GEORGE W. BUSH, ,50.7%,937974,62040610,South,5,1.2,-0.5,8,South Carolina,,,South Carolina,R,1617730,122295345,58,R,2004
OK,Hex,7,9,% shift to the right,,,,John Kerry,I,,Right,0,ü,34.4,-4,29690,,251,JOHN KERRY,George W. Bush,48.3%,503966,59028444,4.5,6,,,,,,,,,,,,,"As in the 2000 presidential election, voting controversies and concerns of irregularities emerged during and after the vote. The winner was not determined until the following day, when Kerry decided not to dispute Bush's win in the state of Ohio. The state held enough electoral votes to determine the winner of the presidency. Both Kerry and Democratic National Committee Chairman Howard Dean have stated their opinion that voting in Ohio did not proceed fairly and that, had it done so, the Democratic ticket might have won that state and therefore the election. However, there was far less controversy about this election than in 2000. Foreign policy was the dominant theme throughout the election campaign, particularly Bush's conduct of the War on Terrorism and the 2003 invasion of Iraq.",21.9,R,60.3,1,30,31.2,65.6,5.3,215455,7,286,GEORGE W. BUSH, ,50.7%,959792,62040610,South,6,9.3,-0.5,4,Oklahoma,,,Oklahoma,R,1463758,122295345,65.6,R,2004
LA,Hex,9,7,% shift to the right,,,,John Kerry,G,,Right,0,ü,42.2,-2.7,27955,,251,JOHN KERRY,George W. Bush,48.3%,820299,59028444,5.5,6,,,,,,,,,,,,,"As in the 2000 presidential election, voting controversies and concerns of irregularities emerged during and after the vote. The winner was not determined until the following day, when Kerry decided not to dispute Bush's win in the state of Ohio. The state held enough electoral votes to determine the winner of the presidency. Both Kerry and Democratic National Committee Chairman Howard Dean have stated their opinion that voting in Ohio did not proceed fairly and that, had it done so, the Democratic ticket might have won that state and therefore the election. However, there was far less controversy about this election than in 2000. Foreign policy was the dominant theme throughout the election campaign, particularly Bush's conduct of the War on Terrorism and the 2003 invasion of Iraq.",7.7,R,52.6,1,10,14.5,56.7,4.1,174298,9,286,GEORGE W. BUSH, ,50.7%,1102169,62040610,South,6,6.8,-0.5,5,Louisiana,,,Louisiana,R,1943106,122295345,56.7,R,2004
MS,Hex,6,3,% shift to the right,,,,John Kerry,G,,Right,0,ü,39.8,-0.900000000,53480,,251,JOHN KERRY,George W. Bush,48.3%,458094,59028444,6.5,6,,,,,,,,,,,,,"As in the 2000 presidential election, voting controversies and concerns of irregularities emerged during and after the vote. The winner was not determined until the following day, when Kerry decided not to dispute Bush's win in the state of Ohio. The state held enough electoral votes to determine the winner of the presidency. Both Kerry and Democratic National Committee Chairman Howard Dean have stated their opinion that voting in Ohio did not proceed fairly and that, had it done so, the Democratic ticket might have won that state and therefore the election. However, there was far less controversy about this election than in 2000. Foreign policy was the dominant theme throughout the election campaign, particularly Bush's conduct of the War on Terrorism and the 2003 invasion of Iraq.",16.9,R,57.6,1,15,19.7,59.5,1.9,112137,6,286,GEORGE W. BUSH, ,50.7%,684981,62040610,South,6,2.8,-0.5,6,Mississippi,,,Mississippi,R,1152145,122295345,59.5,R,2004
AL,Hex,9,11,% shift to the right,,,,John Kerry,H,,Right,0,ü,36.8,-4.8,1322,,251,JOHN KERRY,George W. Bush,48.3%,693933,59028444,7.5,6,,,,,,,,,,,,,"As in the 2000 presidential election, voting controversies and concerns of irregularities emerged during and after the vote. The winner was not determined until the following day, when Kerry decided not to dispute Bush's win in the state of Ohio. The state held enough electoral votes to determine the winner of the presidency. Both Kerry and Democratic National Committee Chairman Howard Dean have stated their opinion that voting in Ohio did not proceed fairly and that, had it done so, the Democratic ticket might have won that state and therefore the election. However, there was far less controversy about this election than in 2000. Foreign policy was the dominant theme throughout the election campaign, particularly Bush's conduct of the War on Terrorism and the 2003 invasion of Iraq.",14.9,R,56.5,1,25,25.7,62.5,6,235221,9,286,GEORGE W. BUSH, ,50.7%,1176394,62040610,South,6,10.8,-0.5,7,Alabama,,,Alabama,R,1883449,122295345,62.5,R,2004
GA,Hex,15,5,% shift to the right,,,,John Kerry,G,,Right,0,ü,41.4,-1.6,249919,,251,JOHN KERRY,George W. Bush,48.3%,1366149,59028444,8,7,,,,,,,,,,,,,"As in the 2000 presidential election, voting controversies and concerns of irregularities emerged during and after the vote. The winner was not determined until the following day, when Kerry decided not to dispute Bush's win in the state of Ohio. The state held enough electoral votes to determine the winner of the presidency. Both Kerry and Democratic National Committee Chairman Howard Dean have stated their opinion that voting in Ohio did not proceed fairly and that, had it done so, the Democratic ticket might have won that state and therefore the election. However, there was far less controversy about this election than in 2000. Foreign policy was the dominant theme throughout the election campaign, particularly Bush's conduct of the War on Terrorism and the 2003 invasion of Iraq.",11.7,R,54.7,1,15,16.6,58.0,3.3,494534,15,286,GEORGE W. BUSH, ,50.7%,1914254,62040610,South,6,4.9,-0.5,8,Georgia,,,Georgia,R,3301875,122295345,58,R,2004
TX,Hex,34,2,% shift to the right,,,,John Kerry,H,,Right,0,ü,38.2,0.200000000,398958,,251,JOHN KERRY,George W. Bush,48.3%,2832704,59028444,4,7,,,,,,,,,,,,,"As in the 2000 presidential election, voting controversies and concerns of irregularities emerged during and after the vote. The winner was not determined until the following day, when Kerry decided not to dispute Bush's win in the state of Ohio. The state held enough electoral votes to determine the winner of the presidency. Both Kerry and Democratic National Committee Chairman Howard Dean have stated their opinion that voting in Ohio did not proceed fairly and that, had it done so, the Democratic ticket might have won that state and therefore the election. However, there was far less controversy about this election than in 2000. Foreign policy was the dominant theme throughout the election campaign, particularly Bush's conduct of the War on Terrorism and the 2003 invasion of Iraq.",21.3,R,59.3,1,20,22.9,61.1,1.8,727278,34,286,GEORGE W. BUSH, ,50.7%,4526917,62040610,South,7,1.6,-0.5,4,Texas,,,Texas,R,7410765,122295345,61.1,R,2004
FL,Hex,27,5,% shift to the right,,,,John Kerry,F,,Right,0,ü,47.1,-1.7,671291,,251,JOHN KERRY,George W. Bush,48.3%,3583544,59028444,8.5,8,,,,,,,,,,,,,"As in the 2000 presidential election, voting controversies and concerns of irregularities emerged during and after the vote. The winner was not determined until the following day, when Kerry decided not to dispute Bush's win in the state of Ohio. The state held enough electoral votes to determine the winner of the presidency. Both Kerry and Democratic National Committee Chairman Howard Dean have stated their opinion that voting in Ohio did not proceed fairly and that, had it done so, the Democratic ticket might have won that state and therefore the election. However, there was far less controversy about this election than in 2000. Foreign policy was the dominant theme throughout the election campaign, particularly Bush's conduct of the War on Terrorism and the 2003 invasion of Iraq.",0,R,48.8,1,5,5,52.1,3.3,1051732,27,286,GEORGE W. BUSH, ,50.7%,3964522,62040610,South,7,5.0,-0.5,9,Florida,,,Florida,R,7609810,122295345,52.1,R,2004
NM,Hex,5,1,% shift to the right,,,,John Kerry,F,,Right,0,ü,49.0,1.1,84159,,251,JOHN KERRY,George W. Bush,48.3%,370942,59028444,3.5,6,,,,,,,,,,,,,"As in the 2000 presidential election, voting controversies and concerns of irregularities emerged during and after the vote. The winner was not determined until the following day, when Kerry decided not to dispute Bush's win in the state of Ohio. The state held enough electoral votes to determine the winner of the presidency. Both Kerry and Democratic National Committee Chairman Howard Dean have stated their opinion that voting in Ohio did not proceed fairly and that, had it done so, the Democratic ticket might have won that state and therefore the election. However, there was far less controversy about this election than in 2000. Foreign policy was the dominant theme throughout the election campaign, particularly Bush's conduct of the War on Terrorism and the 2003 invasion of Iraq.",-0.100000000,D,-47.9,1,0,0.800000000,49.8,2,90513,5,286,GEORGE W. BUSH, ,50.7%,376930,62040610,West,5,0.9,-0.5,3,New Mexico,,,New Mexico,R,756304,122295345,49.8,R,2004
AK,Hex,3,5,% shift to the left,,,,John Kerry,H,,Left,0,ü,35.5,7.8,32021,,251,JOHN KERRY,George W. Bush,48.3%,111025,59028444,0.5,0,,,,,,,,,,,,,"As in the 2000 presidential election, voting controversies and concerns of irregularities emerged during and after the vote. The winner was not determined until the following day, when Kerry decided not to dispute Bush's win in the state of Ohio. The state held enough electoral votes to determine the winner of the presidency. Both Kerry and Democratic National Committee Chairman Howard Dean have stated their opinion that voting in Ohio did not proceed fairly and that, had it done so, the Democratic ticket might have won that state and therefore the election. However, there was far less controversy about this election than in 2000. Foreign policy was the dominant theme throughout the election campaign, particularly Bush's conduct of the War on Terrorism and the 2003 invasion of Iraq.",30.9,R,58.6,1,25,25.6,61.1,2.5,23491,3,286,GEORGE W. BUSH, ,50.7%,190889,62040610,West,0,-5.3,0.5,0,Alaska,,,Alaska,R,312598,122295345,61.1,R,2004
MT,Hex,3,5,% shift to the left,,,,John Kerry,H,,Left,0,ü,38.6,5.2,36584,,251,JOHN KERRY,George W. Bush,48.3%,173710,59028444,2.5,2,,,,,,,,,,,,,"As in the 2000 presidential election, voting controversies and concerns of irregularities emerged during and after the vote. The winner was not determined until the following day, when Kerry decided not to dispute Bush's win in the state of Ohio. The state held enough electoral votes to determine the winner of the presidency. Both Kerry and Democratic National Committee Chairman Howard Dean have stated their opinion that voting in Ohio did not proceed fairly and that, had it done so, the Democratic ticket might have won that state and therefore the election. However, there was far less controversy about this election than in 2000. Foreign policy was the dominant theme throughout the election campaign, particularly Bush's conduct of the War on Terrorism and the 2003 invasion of Iraq.",25,R,58.4,1,20,20.5,59.1,0.700000000,25885,3,286,GEORGE W. BUSH, ,50.7%,266063,62040610,West,2,-4.5,0.5,3,Montana,,,Montana,R,450445,122295345,59.1,R,2004
ID,Hex,4,1,% shift to the left,,,,John Kerry,I,,Left,0,ü,30.3,2.7,42461,,251,JOHN KERRY,George W. Bush,48.3%,181098,59028444,2,3,,,,,,,,,,,,,"As in the 2000 presidential election, voting controversies and concerns of irregularities emerged during and after the vote. The winner was not determined until the following day, when Kerry decided not to dispute Bush's win in the state of Ohio. The state held enough electoral votes to determine the winner of the presidency. Both Kerry and Democratic National Committee Chairman Howard Dean have stated their opinion that voting in Ohio did not proceed fairly and that, had it done so, the Democratic ticket might have won that state and therefore the election. However, there was far less controversy about this election than in 2000. Foreign policy was the dominant theme throughout the election campaign, particularly Bush's conduct of the War on Terrorism and the 2003 invasion of Iraq.",39.6,R,67.2,1,35,38.1,68.4,1.2,72298,4,286,GEORGE W. BUSH, ,50.7%,409235,62040610,West,2,-1.5,0.5,2,Idaho,,,Idaho,R,598447,122295345,68.4,R,2004
WY,Hex,3,0,% shift to the left,,,,John Kerry,I,,Left,0,ü,29.1,1.4,10295,,251,JOHN KERRY,George W. Bush,48.3%,70776,59028444,3,3,,,,,,,,,,,,,"As in the 2000 presidential election, voting controversies and concerns of irregularities emerged during and after the vote. The winner was not determined until the following day, when Kerry decided not to dispute Bush's win in the state of Ohio. The state held enough electoral votes to determine the winner of the presidency. Both Kerry and Democratic National Committee Chairman Howard Dean have stated their opinion that voting in Ohio did not proceed fairly and that, had it done so, the Democratic ticket might have won that state and therefore the election. However, there was far less controversy about this election than in 2000. Foreign policy was the dominant theme throughout the election campaign, particularly Bush's conduct of the War on Terrorism and the 2003 invasion of Iraq.",40.1,R,67.8,1,35,39.8,68.9,1.100000000,19682,3,286,GEORGE W. BUSH, ,50.7%,167629,62040610,West,3,-0.3,0.5,3,Wyoming,,,Wyoming,R,243428,122295345,68.9,R,2004
NV,Hex,5,1,% shift to the left,,,,John Kerry,F,,Left,0,ü,47.9,1.9,117212,,251,JOHN KERRY,George W. Bush,48.3%,397190,59028444,2.5,4,,,,,,,,,,,,,"As in the 2000 presidential election, voting controversies and concerns of irregularities emerged during and after the vote. The winner was not determined until the following day, when Kerry decided not to dispute Bush's win in the state of Ohio. The state held enough electoral votes to determine the winner of the presidency. Both Kerry and Democratic National Committee Chairman Howard Dean have stated their opinion that voting in Ohio did not proceed fairly and that, had it done so, the Democratic ticket might have won that state and therefore the election. However, there was far less controversy about this election than in 2000. Foreign policy was the dominant theme throughout the election campaign, particularly Bush's conduct of the War on Terrorism and the 2003 invasion of Iraq.",3.5,R,49.5,1,0,2.6,50.5,1,117115,5,286,GEORGE W. BUSH, ,50.7%,418690,62040610,West,3,-0.9,0.5,2,Nevada,,,Nevada,R,829587,122295345,50.5,R,2004
CO,Hex,9,4,% shift to the left,,,,John Kerry,F,,Left,0,ü,47.0,4.6,263505,,251,JOHN KERRY,George W. Bush,48.3%,1001732,59028444,3.5,4,,,,,,,,,,,,,"As in the 2000 presidential election, voting controversies and concerns of irregularities emerged during and after the vote. The winner was not determined until the following day, when Kerry decided not to dispute Bush's win in the state of Ohio. The state held enough electoral votes to determine the winner of the presidency. Both Kerry and Democratic National Committee Chairman Howard Dean have stated their opinion that voting in Ohio did not proceed fairly and that, had it done so, the Democratic ticket might have won that state and therefore the election. However, there was far less controversy about this election than in 2000. Foreign policy was the dominant theme throughout the election campaign, particularly Bush's conduct of the War on Terrorism and the 2003 invasion of Iraq.",8.4,R,50.8,1,0,4.7,51.7,0.900000000,217507,9,286,GEORGE W. BUSH, ,50.7%,1101255,62040610,West,4,-3.7,0.5,3,Colorado,,,Colorado,R,2130330,122295345,51.7,R,2004
UT,Hex,5,5,% shift to the right,,,,John Kerry,J,,Right,0,ü,26.0,-0.300000000,38146,,251,JOHN KERRY,George W. Bush,48.3%,241199,59028444,4,5,,,,,,,,,,,,,"As in the 2000 presidential election, voting controversies and concerns of irregularities emerged during and after the vote. The winner was not determined until the following day, when Kerry decided not to dispute Bush's win in the state of Ohio. The state held enough electoral votes to determine the winner of the presidency. Both Kerry and Democratic National Committee Chairman Howard Dean have stated their opinion that voting in Ohio did not proceed fairly and that, had it done so, the Democratic ticket might have won that state and therefore the election. However, there was far less controversy about this election than in 2000. Foreign policy was the dominant theme throughout the election campaign, particularly Bush's conduct of the War on Terrorism and the 2003 invasion of Iraq.",40.5,R,66.8,1,45,45.5,71.5,4.7,148646,5,286,GEORGE W. BUSH, ,50.7%,663742,62040610,West,4,5.0,-0.5,2,Utah,,,Utah,R,927844,122295345,71.5,R,2004
AZ,Hex,10,4,% shift to the right,,,,John Kerry,G,,Right,0,ü,44.4,-0.300000000,208183,,251,JOHN KERRY,George W. Bush,48.3%,893524,59028444,3,5,,,,,,,,,,,,,"As in the 2000 presidential election, voting controversies and concerns of irregularities emerged during and after the vote. The winner was not determined until the following day, when Kerry decided not to dispute Bush's win in the state of Ohio. The state held enough electoral votes to determine the winner of the presidency. Both Kerry and Democratic National Committee Chairman Howard Dean have stated their opinion that voting in Ohio did not proceed fairly and that, had it done so, the Democratic ticket might have won that state and therefore the election. However, there was far less controversy about this election than in 2000. Foreign policy was the dominant theme throughout the election campaign, particularly Bush's conduct of the War on Terrorism and the 2003 invasion of Iraq.",6.3,R,51,1,10,10.5,54.9,3.9,322642,10,286,GEORGE W. BUSH, ,50.7%,1104294,62040610,West,5,4.2,-0.5,2,Arizona,,,Arizona,R,2012585,122295345,54.9,R,2004
