Abbreviation,Selected Map,Total_EV,Shift,Shift tooltip,I_Nominee tooltip,blank,D-Check,D_Nominee_prop,Color Bins,Independent spacing,Direction,Spacer,R-Check,D_Percentage,D_DifferencePercentage,D_Difference,D_EV,D_EV_Total,D_Nominee,R_Nominee_prop,D_PopularPercentage,D_Votes,D_Votes_Total,Hex_Column,Hex_Row,I_Percentage,I_EV,I_EV_Total,I_Nominee tooltip ●,I_Nominee tooltip ')',I_Nominee tooltip 'Percentage)',I_Nominee tooltip '(',I_Nominee,I_PopularPercentage,I_Votes,I_Votes_Total,Independent spacing (popular),Info,Last_RD_Difference,Last_Winner,Last_Winner_Percentage,Number of Records,RD_Difference (bin),RD_Difference,R_Percentage,R_DifferencePercentage,R_Difference,R_EV,R_EV_Total,R_Nominee,I_Nominee_prop,R_PopularPercentage,R_Votes,R_Votes_Total,Region,Row,Shift :(l/r),Shift abbreviation,Space,State (red),State (blue),State (yellow),State,State_Winner,Total Votes,Total_Votes_USA,Winner_Percentage,Winning Party,Year
NH,Hex,4,16,% shift to the right,,,,Adlai E. Stevenson,H,,Right,0,ü,39.1,-7.6,-1332,,89,ADLAI E. STEVENSON,Dwight D. Eisenhower,44.4%,106663,27314992,11,1,,,,,,,,,,,,,"The election of 1952 took place in an era when Cold War tension was escalating rapidly. In the United States Senate, Republican Senator Joseph McCarthy of Wisconsin had become a national figure after chairing congressional investigations into the issue of Communist spies within the U.S. government. McCarthy's so-called ""witch hunt"", combined with national tension and weariness after two years of bloody stalemate in the Korean War and the early 1950s recession, set the stage for a hotly-fought presidential contest. Unpopular incumbent President Harry S. Truman decided not to run, so the Democratic Party instead nominated Governor Adlai Stevenson of Illinois. The Republican Party countered with popular war hero General Dwight D. Eisenhower and won in a landslide, ending 20 consecutive years of Democratic control of the White House.",5.7,R,52.4,1,20,21.8,60.9,8.5,44988,4,442,DWIGHT D. EISENHOWER, ,54.9%,166287,33777945,Northeast,1,16.1,-0.5,11,New Hampshire,,,New Hampshire,R,272950,61550918,60.9,R,1952
NY,Hex,45,11,% shift to the right,,,,Adlai E. Stevenson,G,,Right,0,ü,43.6,-1.4,324397,,89,ADLAI E. STEVENSON,Dwight D. Eisenhower,44.4%,3104601,27314992,9.5,2,,,,,,,,,,,,,"The election of 1952 took place in an era when Cold War tension was escalating rapidly. In the United States Senate, Republican Senator Joseph McCarthy of Wisconsin had become a national figure after chairing congressional investigations into the issue of Communist spies within the U.S. government. McCarthy's so-called ""witch hunt"", combined with national tension and weariness after two years of bloody stalemate in the Korean War and the early 1950s recession, set the stage for a hotly-fought presidential contest. Unpopular incumbent President Harry S. Truman decided not to run, so the Democratic Party instead nominated Governor Adlai Stevenson of Illinois. The Republican Party countered with popular war hero General Dwight D. Eisenhower and won in a landslide, ending 20 consecutive years of Democratic control of the White House.",1,R,46,1,10,11.9,55.5,9.5,1111650,45,442,DWIGHT D. EISENHOWER, ,54.9%,3952813,33777945,Northeast,2,10.9,-0.5,9,New York,,,New York,R,7128239,61550918,55.5,R,1952
PA,Hex,32,2,% shift to the right,,,,Adlai E. Stevenson,F,,Right,0,ü,46.9,0,393843,,89,ADLAI E. STEVENSON,Dwight D. Eisenhower,44.4%,2146269,27314992,9,3,,,,,,,,,,,,,"The election of 1952 took place in an era when Cold War tension was escalating rapidly. In the United States Senate, Republican Senator Joseph McCarthy of Wisconsin had become a national figure after chairing congressional investigations into the issue of Communist spies within the U.S. government. McCarthy's so-called ""witch hunt"", combined with national tension and weariness after two years of bloody stalemate in the Korean War and the early 1950s recession, set the stage for a hotly-fought presidential contest. Unpopular incumbent President Harry S. Truman decided not to run, so the Democratic Party instead nominated Governor Adlai Stevenson of Illinois. The Republican Party countered with popular war hero General Dwight D. Eisenhower and won in a landslide, ending 20 consecutive years of Democratic control of the White House.",4,R,50.9,1,5,5.8,52.7,1.8,513592,32,442,DWIGHT D. EISENHOWER, ,54.9%,2415789,33777945,Northeast,3,1.8,-0.5,8,Pennsylvania,,,Pennsylvania,R,4580969,61550918,52.7,R,1952
NJ,Hex,16,10,% shift to the right,,,,Adlai E. Stevenson,G,,Right,0,ü,42.0,-3.9,120447,,89,ADLAI E. STEVENSON,Dwight D. Eisenhower,44.4%,1015902,27314992,10,3,,,,,,,,,,,,,"The election of 1952 took place in an era when Cold War tension was escalating rapidly. In the United States Senate, Republican Senator Joseph McCarthy of Wisconsin had become a national figure after chairing congressional investigations into the issue of Communist spies within the U.S. government. McCarthy's so-called ""witch hunt"", combined with national tension and weariness after two years of bloody stalemate in the Korean War and the early 1950s recession, set the stage for a hotly-fought presidential contest. Unpopular incumbent President Harry S. Truman decided not to run, so the Democratic Party instead nominated Governor Adlai Stevenson of Illinois. The Republican Party countered with popular war hero General Dwight D. Eisenhower and won in a landslide, ending 20 consecutive years of Democratic control of the White House.",4.4,R,50.3,1,10,14.8,56.8,6.5,392489,16,442,DWIGHT D. EISENHOWER, ,54.9%,1373613,33777945,Northeast,3,10.4,-0.5,9,New Jersey,,,New Jersey,R,2418554,61550918,56.8,R,1952
CT,Hex,8,10,% shift to the right,,,,Adlai E. Stevenson,G,,Right,0,ü,43.9,-4,58352,,89,ADLAI E. STEVENSON,Dwight D. Eisenhower,44.4%,481649,27314992,11,3,,,,,,,,,,,,,"The election of 1952 took place in an era when Cold War tension was escalating rapidly. In the United States Senate, Republican Senator Joseph McCarthy of Wisconsin had become a national figure after chairing congressional investigations into the issue of Communist spies within the U.S. government. McCarthy's so-called ""witch hunt"", combined with national tension and weariness after two years of bloody stalemate in the Korean War and the early 1950s recession, set the stage for a hotly-fought presidential contest. Unpopular incumbent President Harry S. Truman decided not to run, so the Democratic Party instead nominated Governor Adlai Stevenson of Illinois. The Republican Party countered with popular war hero General Dwight D. Eisenhower and won in a landslide, ending 20 consecutive years of Democratic control of the White House.",1.6,R,49.5,1,10,11.8,55.7,6.2,173258,8,442,DWIGHT D. EISENHOWER, ,54.9%,611012,33777945,Northeast,3,10.2,-0.5,10,Connecticut,,,Connecticut,R,1096911,61550918,55.7,R,1952
DE,Hex,3,3,% shift to the right,,,,Adlai E. Stevenson,F,,Right,0,ü,47.9,-0.900000000,15502,,89,ADLAI E. STEVENSON,Dwight D. Eisenhower,44.4%,83315,27314992,9.5,4,,,,,,,,,,,,,"The election of 1952 took place in an era when Cold War tension was escalating rapidly. In the United States Senate, Republican Senator Joseph McCarthy of Wisconsin had become a national figure after chairing congressional investigations into the issue of Communist spies within the U.S. government. McCarthy's so-called ""witch hunt"", combined with national tension and weariness after two years of bloody stalemate in the Korean War and the early 1950s recession, set the stage for a hotly-fought presidential contest. Unpopular incumbent President Harry S. Truman decided not to run, so the Democratic Party instead nominated Governor Adlai Stevenson of Illinois. The Republican Party countered with popular war hero General Dwight D. Eisenhower and won in a landslide, ending 20 consecutive years of Democratic control of the White House.",1.2,R,50,1,0,3.9,51.8,1.8,20471,3,442,DWIGHT D. EISENHOWER, ,54.9%,90059,33777945,Northeast,5,2.7,-0.5,9,Delaware,,,Delaware,R,174025,61550918,51.8,R,1952
VA,Hex,12,20,% shift to the right,,,,Adlai E. Stevenson,G,,Right,0,ü,43.4,-4.5,67891,,89,ADLAI E. STEVENSON,Dwight D. Eisenhower,44.4%,268677,27314992,8,5,,,,,,,,,,,,,"The election of 1952 took place in an era when Cold War tension was escalating rapidly. In the United States Senate, Republican Senator Joseph McCarthy of Wisconsin had become a national figure after chairing congressional investigations into the issue of Communist spies within the U.S. government. McCarthy's so-called ""witch hunt"", combined with national tension and weariness after two years of bloody stalemate in the Korean War and the early 1950s recession, set the stage for a hotly-fought presidential contest. Unpopular incumbent President Harry S. Truman decided not to run, so the Democratic Party instead nominated Governor Adlai Stevenson of Illinois. The Republican Party countered with popular war hero General Dwight D. Eisenhower and won in a landslide, ending 20 consecutive years of Democratic control of the White House.",-6.9,D,-47.9,1,10,12.9,56.3,15.3,176967,12,442,DWIGHT D. EISENHOWER, ,54.9%,349037,33777945,South,4,19.8,-0.5,8,Virginia,,,Virginia,R,619689,61550918,56.3,R,1952
TN,Hex,11,13,% shift to the right,,,,Adlai E. Stevenson,F,,Right,0,ü,49.7,0.600000000,173308,,89,ADLAI E. STEVENSON,Dwight D. Eisenhower,44.4%,443710,27314992,7,5,,,,,,,,,,,,,"The election of 1952 took place in an era when Cold War tension was escalating rapidly. In the United States Senate, Republican Senator Joseph McCarthy of Wisconsin had become a national figure after chairing congressional investigations into the issue of Communist spies within the U.S. government. McCarthy's so-called ""witch hunt"", combined with national tension and weariness after two years of bloody stalemate in the Korean War and the early 1950s recession, set the stage for a hotly-fought presidential contest. Unpopular incumbent President Harry S. Truman decided not to run, so the Democratic Party instead nominated Governor Adlai Stevenson of Illinois. The Republican Party countered with popular war hero General Dwight D. Eisenhower and won in a landslide, ending 20 consecutive years of Democratic control of the White House.",-12.2,D,-49.1,1,0,0.300000000,50.0,13.1,243233,11,442,DWIGHT D. EISENHOWER, ,54.9%,446147,33777945,South,5,12.5,-0.5,6,Tennessee,,,Tennessee,R,892553,61550918,50,R,1952
OK,Hex,8,35,% shift to the right,,,,Adlai E. Stevenson,F,,Right,0,ü,45.4,-17.3,-21843,,89,ADLAI E. STEVENSON,Dwight D. Eisenhower,44.4%,430939,27314992,4.5,6,,,,,,,,,,,,,"The election of 1952 took place in an era when Cold War tension was escalating rapidly. In the United States Senate, Republican Senator Joseph McCarthy of Wisconsin had become a national figure after chairing congressional investigations into the issue of Communist spies within the U.S. government. McCarthy's so-called ""witch hunt"", combined with national tension and weariness after two years of bloody stalemate in the Korean War and the early 1950s recession, set the stage for a hotly-fought presidential contest. Unpopular incumbent President Harry S. Truman decided not to run, so the Democratic Party instead nominated Governor Adlai Stevenson of Illinois. The Republican Party countered with popular war hero General Dwight D. Eisenhower and won in a landslide, ending 20 consecutive years of Democratic control of the White House.",-25.4,D,-62.7,1,5,9.2,54.6,17.3,249228,8,442,DWIGHT D. EISENHOWER, ,54.9%,518045,33777945,South,6,34.6,-0.5,4,Oklahoma,,,Oklahoma,R,948984,61550918,54.6,R,1952
TX,Hex,24,47,% shift to the right,,,,Adlai E. Stevenson,F,,Right,0,ü,46.7,-18.7,218528,,89,ADLAI E. STEVENSON,Dwight D. Eisenhower,44.4%,969228,27314992,4,7,,,,,,,,,,,,,"The election of 1952 took place in an era when Cold War tension was escalating rapidly. In the United States Senate, Republican Senator Joseph McCarthy of Wisconsin had become a national figure after chairing congressional investigations into the issue of Communist spies within the U.S. government. McCarthy's so-called ""witch hunt"", combined with national tension and weariness after two years of bloody stalemate in the Korean War and the early 1950s recession, set the stage for a hotly-fought presidential contest. Unpopular incumbent President Harry S. Truman decided not to run, so the Democratic Party instead nominated Governor Adlai Stevenson of Illinois. The Republican Party countered with popular war hero General Dwight D. Eisenhower and won in a landslide, ending 20 consecutive years of Democratic control of the White House.",-40.8,D,-65.4,1,5,6.4,53.1,28.5,820638,24,442,DWIGHT D. EISENHOWER, ,54.9%,1102878,33777945,South,7,47.2,-0.5,4,Texas,,,Texas,R,2075946,61550918,53.1,R,1952
FL,Hex,10,25,% shift to the right,,,,Adlai E. Stevenson,G,,Right,0,ü,45.0,-3.8,162962,,89,ADLAI E. STEVENSON,Dwight D. Eisenhower,44.4%,444950,27314992,8.5,8,,,,,,,,,,,,,"The election of 1952 took place in an era when Cold War tension was escalating rapidly. In the United States Senate, Republican Senator Joseph McCarthy of Wisconsin had become a national figure after chairing congressional investigations into the issue of Communist spies within the U.S. government. McCarthy's so-called ""witch hunt"", combined with national tension and weariness after two years of bloody stalemate in the Korean War and the early 1950s recession, set the stage for a hotly-fought presidential contest. Unpopular incumbent President Harry S. Truman decided not to run, so the Democratic Party instead nominated Governor Adlai Stevenson of Illinois. The Republican Party countered with popular war hero General Dwight D. Eisenhower and won in a landslide, ending 20 consecutive years of Democratic control of the White House.",-15.2,D,-48.8,1,10,10,55.0,21.4,349756,10,442,DWIGHT D. EISENHOWER, ,54.9%,544036,33777945,South,7,25.2,-0.5,9,Florida,,,Florida,R,989337,61550918,55,R,1952
MD,Hex,9,10,% shift to the right,,,,Adlai E. Stevenson,G,,Right,0,ü,43.8,-4.2,108816,,89,ADLAI E. STEVENSON,Dwight D. Eisenhower,44.4%,395337,27314992,8.5,4,,,,,,,,,,,,,"The election of 1952 took place in an era when Cold War tension was escalating rapidly. In the United States Senate, Republican Senator Joseph McCarthy of Wisconsin had become a national figure after chairing congressional investigations into the issue of Communist spies within the U.S. government. McCarthy's so-called ""witch hunt"", combined with national tension and weariness after two years of bloody stalemate in the Korean War and the early 1950s recession, set the stage for a hotly-fought presidential contest. Unpopular incumbent President Harry S. Truman decided not to run, so the Democratic Party instead nominated Governor Adlai Stevenson of Illinois. The Republican Party countered with popular war hero General Dwight D. Eisenhower and won in a landslide, ending 20 consecutive years of Democratic control of the White House.",1.4,R,49.4,1,10,11.6,55.4,6,204610,9,442,DWIGHT D. EISENHOWER, ,54.9%,499424,33777945,South,4,10.2,-0.5,9,Maryland,,,Maryland,R,902074,61550918,55.4,R,1952
WA,Hex,9,20,% shift to the right,,,,Adlai E. Stevenson,F,,Right,0,ü,44.7,-7.9,16680,,89,ADLAI E. STEVENSON,Dwight D. Eisenhower,44.4%,492845,27314992,1.5,2,,,,,,,,,,,,,"The election of 1952 took place in an era when Cold War tension was escalating rapidly. In the United States Senate, Republican Senator Joseph McCarthy of Wisconsin had become a national figure after chairing congressional investigations into the issue of Communist spies within the U.S. government. McCarthy's so-called ""witch hunt"", combined with national tension and weariness after two years of bloody stalemate in the Korean War and the early 1950s recession, set the stage for a hotly-fought presidential contest. Unpopular incumbent President Harry S. Truman decided not to run, so the Democratic Party instead nominated Governor Adlai Stevenson of Illinois. The Republican Party countered with popular war hero General Dwight D. Eisenhower and won in a landslide, ending 20 consecutive years of Democratic control of the White House.",-9.9,D,-52.6,1,5,9.600000000,54.3,11.6,212793,9,442,DWIGHT D. EISENHOWER, ,54.9%,599107,33777945,West,2,19.5,-0.5,1,Washington,,,Washington,R,1102708,61550918,54.3,R,1952
MT,Hex,4,29,% shift to the right,,,,Adlai E. Stevenson,G,,Right,0,ü,40.1,-13,-12858,,89,ADLAI E. STEVENSON,Dwight D. Eisenhower,44.4%,106213,27314992,2.5,2,,,,,,,,,,,,,"The election of 1952 took place in an era when Cold War tension was escalating rapidly. In the United States Senate, Republican Senator Joseph McCarthy of Wisconsin had become a national figure after chairing congressional investigations into the issue of Communist spies within the U.S. government. McCarthy's so-called ""witch hunt"", combined with national tension and weariness after two years of bloody stalemate in the Korean War and the early 1950s recession, set the stage for a hotly-fought presidential contest. Unpopular incumbent President Harry S. Truman decided not to run, so the Democratic Party instead nominated Governor Adlai Stevenson of Illinois. The Republican Party countered with popular war hero General Dwight D. Eisenhower and won in a landslide, ending 20 consecutive years of Democratic control of the White House.",-10,D,-53.1,1,15,19.3,59.4,16.3,60624,4,442,DWIGHT D. EISENHOWER, ,54.9%,157394,33777945,West,2,29.3,-0.5,3,Montana,,,Montana,R,265037,61550918,59.4,R,1952
ID,Hex,4,34,% shift to the right,,,,Adlai E. Stevenson,I,,Right,0,ü,34.4,-15.6,-12289,,89,ADLAI E. STEVENSON,Dwight D. Eisenhower,44.4%,95081,27314992,2,3,,,,,,,,,,,,,"The election of 1952 took place in an era when Cold War tension was escalating rapidly. In the United States Senate, Republican Senator Joseph McCarthy of Wisconsin had become a national figure after chairing congressional investigations into the issue of Communist spies within the U.S. government. McCarthy's so-called ""witch hunt"", combined with national tension and weariness after two years of bloody stalemate in the Korean War and the early 1950s recession, set the stage for a hotly-fought presidential contest. Unpopular incumbent President Harry S. Truman decided not to run, so the Democratic Party instead nominated Governor Adlai Stevenson of Illinois. The Republican Party countered with popular war hero General Dwight D. Eisenhower and won in a landslide, ending 20 consecutive years of Democratic control of the White House.",-2.7,D,-50,1,30,31,65.4,18.1,79193,4,442,DWIGHT D. EISENHOWER, ,54.9%,180707,33777945,West,2,33.7,-0.5,2,Idaho,,,Idaho,R,276254,61550918,65.4,R,1952
WY,Hex,3,30,% shift to the right,,,,Adlai E. Stevenson,H,,Right,0,ü,37.1,-14.5,-4420,,89,ADLAI E. STEVENSON,Dwight D. Eisenhower,44.4%,47934,27314992,3,3,,,,,,,,,,,,,"The election of 1952 took place in an era when Cold War tension was escalating rapidly. In the United States Senate, Republican Senator Joseph McCarthy of Wisconsin had become a national figure after chairing congressional investigations into the issue of Communist spies within the U.S. government. McCarthy's so-called ""witch hunt"", combined with national tension and weariness after two years of bloody stalemate in the Korean War and the early 1950s recession, set the stage for a hotly-fought presidential contest. Unpopular incumbent President Harry S. Truman decided not to run, so the Democratic Party instead nominated Governor Adlai Stevenson of Illinois. The Republican Party countered with popular war hero General Dwight D. Eisenhower and won in a landslide, ending 20 consecutive years of Democratic control of the White House.",-4.3,D,-51.6,1,25,25.6,62.7,15.4,33102,3,442,DWIGHT D. EISENHOWER, ,54.9%,81049,33777945,West,3,29.9,-0.5,3,Wyoming,,,Wyoming,R,129253,61550918,62.7,R,1952
NV,Hex,3,26,% shift to the right,,,,Adlai E. Stevenson,H,,Right,0,ü,38.6,-11.8,397,,89,ADLAI E. STEVENSON,Dwight D. Eisenhower,44.4%,31688,27314992,2.5,4,,,,,,,,,,,,,"The election of 1952 took place in an era when Cold War tension was escalating rapidly. In the United States Senate, Republican Senator Joseph McCarthy of Wisconsin had become a national figure after chairing congressional investigations into the issue of Communist spies within the U.S. government. McCarthy's so-called ""witch hunt"", combined with national tension and weariness after two years of bloody stalemate in the Korean War and the early 1950s recession, set the stage for a hotly-fought presidential contest. Unpopular incumbent President Harry S. Truman decided not to run, so the Democratic Party instead nominated Governor Adlai Stevenson of Illinois. The Republican Party countered with popular war hero General Dwight D. Eisenhower and won in a landslide, ending 20 consecutive years of Democratic control of the White House.",-3.1,D,-50.4,1,20,22.8,61.4,14.1,21145,3,442,DWIGHT D. EISENHOWER, ,54.9%,50502,33777945,West,3,25.9,-0.5,2,Nevada,,,Nevada,R,82190,61550918,61.4,R,1952
CO,Hex,6,27,% shift to the right,,,,Adlai E. Stevenson,H,,Right,0,ü,39.0,-12.9,-21784,,89,ADLAI E. STEVENSON,Dwight D. Eisenhower,44.4%,245504,27314992,3.5,4,,,,,,,,,,,,,"The election of 1952 took place in an era when Cold War tension was escalating rapidly. In the United States Senate, Republican Senator Joseph McCarthy of Wisconsin had become a national figure after chairing congressional investigations into the issue of Communist spies within the U.S. government. McCarthy's so-called ""witch hunt"", combined with national tension and weariness after two years of bloody stalemate in the Korean War and the early 1950s recession, set the stage for a hotly-fought presidential contest. Unpopular incumbent President Harry S. Truman decided not to run, so the Democratic Party instead nominated Governor Adlai Stevenson of Illinois. The Republican Party countered with popular war hero General Dwight D. Eisenhower and won in a landslide, ending 20 consecutive years of Democratic control of the White House.",-5.4,D,-51.9,1,20,21.3,60.3,13.8,140068,6,442,DWIGHT D. EISENHOWER, ,54.9%,379782,33777945,West,4,26.7,-0.5,3,Colorado,,,Colorado,R,630103,61550918,60.3,R,1952
CA,Hex,32,14,% shift to the right,,,,Adlai E. Stevenson,G,,Right,0,ü,42.7,-4.9,284414,,89,ADLAI E. STEVENSON,Dwight D. Eisenhower,44.4%,2197548,27314992,2,5,,,,,,,,,,,,,"The election of 1952 took place in an era when Cold War tension was escalating rapidly. In the United States Senate, Republican Senator Joseph McCarthy of Wisconsin had become a national figure after chairing congressional investigations into the issue of Communist spies within the U.S. government. McCarthy's so-called ""witch hunt"", combined with national tension and weariness after two years of bloody stalemate in the Korean War and the early 1950s recession, set the stage for a hotly-fought presidential contest. Unpopular incumbent President Harry S. Truman decided not to run, so the Democratic Party instead nominated Governor Adlai Stevenson of Illinois. The Republican Party countered with popular war hero General Dwight D. Eisenhower and won in a landslide, ending 20 consecutive years of Democratic control of the White House.",-0.5,D,-47.6,1,10,13.6,56.3,9.2,1002041,32,442,DWIGHT D. EISENHOWER, ,54.9%,2897310,33777945,West,4,14.1,-0.5,1,California,,,California,R,5141849,61550918,56.3,R,1952
UT,Hex,4,27,% shift to the right,,,,Adlai E. Stevenson,G,,Right,0,ü,41.1,-12.9,-13787,,89,ADLAI E. STEVENSON,Dwight D. Eisenhower,44.4%,135364,27314992,4,5,,,,,,,,,,,,,"The election of 1952 took place in an era when Cold War tension was escalating rapidly. In the United States Senate, Republican Senator Joseph McCarthy of Wisconsin had become a national figure after chairing congressional investigations into the issue of Communist spies within the U.S. government. McCarthy's so-called ""witch hunt"", combined with national tension and weariness after two years of bloody stalemate in the Korean War and the early 1950s recession, set the stage for a hotly-fought presidential contest. Unpopular incumbent President Harry S. Truman decided not to run, so the Democratic Party instead nominated Governor Adlai Stevenson of Illinois. The Republican Party countered with popular war hero General Dwight D. Eisenhower and won in a landslide, ending 20 consecutive years of Democratic control of the White House.",-9,D,-54,1,15,17.8,58.9,13.9,69788,4,442,DWIGHT D. EISENHOWER, ,54.9%,194190,33777945,West,4,26.8,-0.5,2,Utah,,,Utah,R,329554,61550918,58.9,R,1952
AZ,Hex,4,27,% shift to the right,,,,Adlai E. Stevenson,G,,Right,0,ü,41.7,-12.1,13277,,89,ADLAI E. STEVENSON,Dwight D. Eisenhower,44.4%,108528,27314992,3,5,,,,,,,,,,,,,"The election of 1952 took place in an era when Cold War tension was escalating rapidly. In the United States Senate, Republican Senator Joseph McCarthy of Wisconsin had become a national figure after chairing congressional investigations into the issue of Communist spies within the U.S. government. McCarthy's so-called ""witch hunt"", combined with national tension and weariness after two years of bloody stalemate in the Korean War and the early 1950s recession, set the stage for a hotly-fought presidential contest. Unpopular incumbent President Harry S. Truman decided not to run, so the Democratic Party instead nominated Governor Adlai Stevenson of Illinois. The Republican Party countered with popular war hero General Dwight D. Eisenhower and won in a landslide, ending 20 consecutive years of Democratic control of the White House.",-10,D,-53.8,1,15,16.6,58.3,14.5,74445,4,442,DWIGHT D. EISENHOWER, ,54.9%,152042,33777945,West,5,26.6,-0.5,2,Arizona,,,Arizona,R,260570,61550918,58.3,R,1952
NM,Hex,4,25,% shift to the right,,,,Adlai E. Stevenson,G,,Right,0,ü,44.3,-12.1,197,,89,ADLAI E. STEVENSON,Dwight D. Eisenhower,44.4%,105661,27314992,3.5,6,,,,,,,,,,,,,"The election of 1952 took place in an era when Cold War tension was escalating rapidly. In the United States Senate, Republican Senator Joseph McCarthy of Wisconsin had become a national figure after chairing congressional investigations into the issue of Communist spies within the U.S. government. McCarthy's so-called ""witch hunt"", combined with national tension and weariness after two years of bloody stalemate in the Korean War and the early 1950s recession, set the stage for a hotly-fought presidential contest. Unpopular incumbent President Harry S. Truman decided not to run, so the Democratic Party instead nominated Governor Adlai Stevenson of Illinois. The Republican Party countered with popular war hero General Dwight D. Eisenhower and won in a landslide, ending 20 consecutive years of Democratic control of the White House.",-13.5,D,-56.4,1,10,11.1,55.4,12.5,51867,4,442,DWIGHT D. EISENHOWER, ,54.9%,132170,33777945,West,5,24.6,-0.5,3,New Mexico,,,New Mexico,R,238608,61550918,55.4,R,1952
OR,Hex,6,18,% shift to the right,,,,Adlai E. Stevenson,H,,Right,0,ü,38.9,-7.5,27432,,89,ADLAI E. STEVENSON,Dwight D. Eisenhower,44.4%,270579,27314992,1.5,4,,,,,,,,,,,,,"The election of 1952 took place in an era when Cold War tension was escalating rapidly. In the United States Senate, Republican Senator Joseph McCarthy of Wisconsin had become a national figure after chairing congressional investigations into the issue of Communist spies within the U.S. government. McCarthy's so-called ""witch hunt"", combined with national tension and weariness after two years of bloody stalemate in the Korean War and the early 1950s recession, set the stage for a hotly-fought presidential contest. Unpopular incumbent President Harry S. Truman decided not to run, so the Democratic Party instead nominated Governor Adlai Stevenson of Illinois. The Republican Party countered with popular war hero General Dwight D. Eisenhower and won in a landslide, ending 20 consecutive years of Democratic control of the White House.",3.4,R,49.8,1,20,21.6,60.5,10.7,159911,6,442,DWIGHT D. EISENHOWER, ,54.9%,420815,33777945,West,3,18.2,-0.5,1,Oregon,,,Oregon,R,695059,61550918,60.5,R,1952
