Abbreviation,Selected Map,Total_EV,Shift,Shift tooltip,I_Nominee tooltip,blank,D-Check,D_Nominee_prop,Color Bins,Independent spacing,Direction,Spacer,R-Check,D_Percentage,D_DifferencePercentage,D_Difference,D_EV,D_EV_Total,D_Nominee,R_Nominee_prop,D_PopularPercentage,D_Votes,D_Votes_Total,Hex_Column,Hex_Row,I_Percentage,I_EV,I_EV_Total,I_Nominee tooltip ●,I_Nominee tooltip ')',I_Nominee tooltip 'Percentage)',I_Nominee tooltip '(',I_Nominee,I_PopularPercentage,I_Votes,I_Votes_Total,Independent spacing (popular),Info,Last_RD_Difference,Last_Winner,Last_Winner_Percentage,Number of Records,RD_Difference (bin),RD_Difference,R_Percentage,R_DifferencePercentage,R_Difference,R_EV,R_EV_Total,R_Nominee,I_Nominee_prop,R_PopularPercentage,R_Votes,R_Votes_Total,Region,Row,Shift :(l/r),Shift abbreviation,Space,State (red),State (blue),State (yellow),State,State_Winner,Total Votes,Total_Votes_USA,Winner_Percentage,Winning Party,Year
AR,Hex,6,38,% shift to the right,,,,George McGovern,I,,Right,0,ü,30.7,0.300000000,11664,,17,GEORGE McGOVERN,Richard Nixon,37.5%,199892,29170383,6,5,,,,,,,,,,,,,"The Democratic's nomination was eventually won by Senator George McGovern, who ran an anti-war campaign against incumbent Republican President Richard Nixon, but was handicapped by his outsider status as well as the scandal and subsequent firing of vice presidential nominee Thomas Eagleton. Emphasizing a good economy and his successes in foreign affairs (especially ending American involvement in Vietnam and establishing relations with China), Nixon won the election in a massive landslide (a higher proportion than in 1964, when Lyndon B. Johnson overwhelmingly defeated Barry Goldwater). Nixon won the election, with a 23.2% margin of victory in the popular vote, the fourth largest margin in presidential election history. He received almost 18 million more popular votes than McGovern—the widest margin of any U.S. presidential election.",0,I,0,1,35,38.2,68.9,38.1,257782,6,520,RICHARD NIXON, ,60.7%,448541,47169911,South,5,38.2,-0.5,5,Arkansas,,,Arkansas,R,651320,77718554,68.9,R,1972
LA,Hex,10,37,% shift to the right,,,,George McGovern,I,,Right,0,ü,28.4,0.200000000,-11473,,17,GEORGE McGOVERN,Richard Nixon,37.5%,298142,29170383,5.5,6,,,,,,,,,,,,,"The Democratic's nomination was eventually won by Senator George McGovern, who ran an anti-war campaign against incumbent Republican President Richard Nixon, but was handicapped by his outsider status as well as the scandal and subsequent firing of vice presidential nominee Thomas Eagleton. Emphasizing a good economy and his successes in foreign affairs (especially ending American involvement in Vietnam and establishing relations with China), Nixon won the election in a massive landslide (a higher proportion than in 1964, when Lyndon B. Johnson overwhelmingly defeated Barry Goldwater). Nixon won the election, with a 23.2% margin of victory in the popular vote, the fourth largest margin in presidential election history. He received almost 18 million more popular votes than McGovern—the widest margin of any U.S. presidential election.",0,I,0,1,35,36.9,65.3,41.8,429317,10,520,RICHARD NIXON, ,60.7%,686852,47169911,South,6,36.9,-0.5,5,Louisiana,,,Louisiana,R,1051491,77718554,65.3,R,1972
MS,Hex,7,59,% shift to the right,,,,George McGovern,J,,Right,0,ü,19.6,-3.4,-23862,,17,GEORGE McGOVERN,Richard Nixon,37.5%,126782,29170383,6.5,6,,,,,,,,,,,,,"The Democratic's nomination was eventually won by Senator George McGovern, who ran an anti-war campaign against incumbent Republican President Richard Nixon, but was handicapped by his outsider status as well as the scandal and subsequent firing of vice presidential nominee Thomas Eagleton. Emphasizing a good economy and his successes in foreign affairs (especially ending American involvement in Vietnam and establishing relations with China), Nixon won the election in a massive landslide (a higher proportion than in 1964, when Lyndon B. Johnson overwhelmingly defeated Barry Goldwater). Nixon won the election, with a 23.2% margin of victory in the popular vote, the fourth largest margin in presidential election history. He received almost 18 million more popular votes than McGovern—the widest margin of any U.S. presidential election.",0,I,0,1,55,58.6,78.2,64.7,416609,7,520,RICHARD NIXON, ,60.7%,505125,47169911,South,6,58.6,-0.5,6,Mississippi,,,Mississippi,R,645963,77718554,78.2,R,1972
AL,Hex,9,47,% shift to the right,,,,George McGovern,J,,Right,0,ü,25.5,6.8,60344,,17,GEORGE McGOVERN,Richard Nixon,37.5%,256923,29170383,7.5,6,,,,,,,,,,,,,"The Democratic's nomination was eventually won by Senator George McGovern, who ran an anti-war campaign against incumbent Republican President Richard Nixon, but was handicapped by his outsider status as well as the scandal and subsequent firing of vice presidential nominee Thomas Eagleton. Emphasizing a good economy and his successes in foreign affairs (especially ending American involvement in Vietnam and establishing relations with China), Nixon won the election in a massive landslide (a higher proportion than in 1964, when Lyndon B. Johnson overwhelmingly defeated Barry Goldwater). Nixon won the election, with a 23.2% margin of victory in the popular vote, the fourth largest margin in presidential election history. He received almost 18 million more popular votes than McGovern—the widest margin of any U.S. presidential election.",0,I,0,1,45,46.9,72.4,58.4,581778,9,520,RICHARD NIXON, ,60.7%,728701,47169911,South,6,46.9,-0.5,7,Alabama,,,Alabama,R,1006111,77718554,72.4,R,1972
GA,Hex,12,50,% shift to the right,,,,George McGovern,J,,Right,0,ü,24.6,-2.1,-44911,,17,GEORGE McGOVERN,Richard Nixon,37.5%,289529,29170383,8,7,,,,,,,,,,,,,"The Democratic's nomination was eventually won by Senator George McGovern, who ran an anti-war campaign against incumbent Republican President Richard Nixon, but was handicapped by his outsider status as well as the scandal and subsequent firing of vice presidential nominee Thomas Eagleton. Emphasizing a good economy and his successes in foreign affairs (especially ending American involvement in Vietnam and establishing relations with China), Nixon won the election in a massive landslide (a higher proportion than in 1964, when Lyndon B. Johnson overwhelmingly defeated Barry Goldwater). Nixon won the election, with a 23.2% margin of victory in the popular vote, the fourth largest margin in presidential election history. He received almost 18 million more popular votes than McGovern—the widest margin of any U.S. presidential election.",0,I,0,1,50,50.4,75.0,44.6,501385,12,520,RICHARD NIXON, ,60.7%,881496,47169911,South,6,50.4,-0.5,8,Georgia,,,Georgia,R,1174772,77718554,75,R,1972
KY,Hex,9,22,% shift to the right,,,,George McGovern,H,,Right,0,ü,34.8,-2.8,-26382,,17,GEORGE McGOVERN,Richard Nixon,37.5%,371159,29170383,6.5,4,,,,,,,,,,,,,"The Democratic's nomination was eventually won by Senator George McGovern, who ran an anti-war campaign against incumbent Republican President Richard Nixon, but was handicapped by his outsider status as well as the scandal and subsequent firing of vice presidential nominee Thomas Eagleton. Emphasizing a good economy and his successes in foreign affairs (especially ending American involvement in Vietnam and establishing relations with China), Nixon won the election in a massive landslide (a higher proportion than in 1964, when Lyndon B. Johnson overwhelmingly defeated Barry Goldwater). Nixon won the election, with a 23.2% margin of victory in the popular vote, the fourth largest margin in presidential election history. He received almost 18 million more popular votes than McGovern—the widest margin of any U.S. presidential election.",6.2,R,43.8,1,25,28.6,63.4,19.6,214035,9,520,RICHARD NIXON, ,60.7%,676446,47169911,South,4,22.4,-0.5,6,Kentucky,,,Kentucky,R,1067499,77718554,63.4,R,1972
VA,Hex,11,27,% shift to the right,,,,George McGovern,I,,Right,0,ü,30.1,-2.4,-3500,,17,GEORGE McGOVERN,Richard Nixon,37.5%,438887,29170383,8,5,,,,,,,,,,,,,"The Democratic's nomination was eventually won by Senator George McGovern, who ran an anti-war campaign against incumbent Republican President Richard Nixon, but was handicapped by his outsider status as well as the scandal and subsequent firing of vice presidential nominee Thomas Eagleton. Emphasizing a good economy and his successes in foreign affairs (especially ending American involvement in Vietnam and establishing relations with China), Nixon won the election in a massive landslide (a higher proportion than in 1964, when Lyndon B. Johnson overwhelmingly defeated Barry Goldwater). Nixon won the election, with a 23.2% margin of victory in the popular vote, the fourth largest margin in presidential election history. He received almost 18 million more popular votes than McGovern—the widest margin of any U.S. presidential election.",10.9,R,43.4,1,35,37.7,67.8,24.4,398174,11,520,RICHARD NIXON, ,60.7%,988493,47169911,South,4,26.8,-0.5,8,Virginia,,,Virginia,R,1457019,77718554,67.8,R,1972
TN,Hex,10,28,% shift to the right,,,,George McGovern,I,,Right,0,ü,29.7,1.6,6060,,17,GEORGE McGOVERN,Richard Nixon,37.5%,357293,29170383,7,5,,,,,,,,,,,,,"The Democratic's nomination was eventually won by Senator George McGovern, who ran an anti-war campaign against incumbent Republican President Richard Nixon, but was handicapped by his outsider status as well as the scandal and subsequent firing of vice presidential nominee Thomas Eagleton. Emphasizing a good economy and his successes in foreign affairs (especially ending American involvement in Vietnam and establishing relations with China), Nixon won the election in a massive landslide (a higher proportion than in 1964, when Lyndon B. Johnson overwhelmingly defeated Barry Goldwater). Nixon won the election, with a 23.2% margin of victory in the popular vote, the fourth largest margin in presidential election history. He received almost 18 million more popular votes than McGovern—the widest margin of any U.S. presidential election.",9.7,R,37.8,1,35,38,67.7,29.9,340555,10,520,RICHARD NIXON, ,60.7%,813147,47169911,South,5,28.3,-0.5,6,Tennessee,,,Tennessee,R,1201182,77718554,67.7,R,1972
NC,Hex,13,30,% shift to the right,,,,George McGovern,J,,Right,0,ü,28.9,-0.300000000,-25408,,17,GEORGE McGOVERN,Richard Nixon,37.5%,438705,29170383,9,5,,,,,,,,,,,,,"The Democratic's nomination was eventually won by Senator George McGovern, who ran an anti-war campaign against incumbent Republican President Richard Nixon, but was handicapped by his outsider status as well as the scandal and subsequent firing of vice presidential nominee Thomas Eagleton. Emphasizing a good economy and his successes in foreign affairs (especially ending American involvement in Vietnam and establishing relations with China), Nixon won the election in a massive landslide (a higher proportion than in 1964, when Lyndon B. Johnson overwhelmingly defeated Barry Goldwater). Nixon won the election, with a 23.2% margin of victory in the popular vote, the fourth largest margin in presidential election history. He received almost 18 million more popular votes than McGovern—the widest margin of any U.S. presidential election.",10.3,R,39.5,1,40,40.6,69.5,30,427697,13,520,RICHARD NIXON, ,60.7%,1054889,47169911,South,5,30.3,-0.5,7,North Carolina,,,North Carolina,R,1518612,77718554,69.5,R,1972
SC,Hex,8,35,% shift to the right,,,,George McGovern,J,,Right,0,ü,27.7,-1.9,-10662,,17,GEORGE McGOVERN,Richard Nixon,37.5%,186824,29170383,8.5,6,,,,,,,,,,,,,"The Democratic's nomination was eventually won by Senator George McGovern, who ran an anti-war campaign against incumbent Republican President Richard Nixon, but was handicapped by his outsider status as well as the scandal and subsequent firing of vice presidential nominee Thomas Eagleton. Emphasizing a good economy and his successes in foreign affairs (especially ending American involvement in Vietnam and establishing relations with China), Nixon won the election in a massive landslide (a higher proportion than in 1964, when Lyndon B. Johnson overwhelmingly defeated Barry Goldwater). Nixon won the election, with a 23.2% margin of victory in the popular vote, the fourth largest margin in presidential election history. He received almost 18 million more popular votes than McGovern—the widest margin of any U.S. presidential election.",8.5,R,38.1,1,40,43.1,70.8,32.7,222982,8,520,RICHARD NIXON, ,60.7%,477044,47169911,South,5,34.6,-0.5,8,South Carolina,,,South Carolina,R,673960,77718554,70.8,R,1972
OK,Hex,8,34,% shift to the right,,,,George McGovern,J,,Right,0,ü,24.0,-8,-54511,,17,GEORGE McGOVERN,Richard Nixon,37.5%,247147,29170383,4.5,6,,,,,,,,,,,,,"The Democratic's nomination was eventually won by Senator George McGovern, who ran an anti-war campaign against incumbent Republican President Richard Nixon, but was handicapped by his outsider status as well as the scandal and subsequent firing of vice presidential nominee Thomas Eagleton. Emphasizing a good economy and his successes in foreign affairs (especially ending American involvement in Vietnam and establishing relations with China), Nixon won the election in a massive landslide (a higher proportion than in 1964, when Lyndon B. Johnson overwhelmingly defeated Barry Goldwater). Nixon won the election, with a 23.2% margin of victory in the popular vote, the fourth largest margin in presidential election history. He received almost 18 million more popular votes than McGovern—the widest margin of any U.S. presidential election.",15.7,R,47.7,1,45,49.7,73.7,26,309328,8,520,RICHARD NIXON, ,60.7%,759025,47169911,South,6,34.0,-0.5,4,Oklahoma,,,Oklahoma,R,1029900,77718554,73.7,R,1972
FL,Hex,17,35,% shift to the right,,,,George McGovern,J,,Right,0,ü,27.8,-3.1,41323,,17,GEORGE McGOVERN,Richard Nixon,37.5%,718117,29170383,8.5,8,,,,,,,,,,,,,"The Democratic's nomination was eventually won by Senator George McGovern, who ran an anti-war campaign against incumbent Republican President Richard Nixon, but was handicapped by his outsider status as well as the scandal and subsequent firing of vice presidential nominee Thomas Eagleton. Emphasizing a good economy and his successes in foreign affairs (especially ending American involvement in Vietnam and establishing relations with China), Nixon won the election in a massive landslide (a higher proportion than in 1964, when Lyndon B. Johnson overwhelmingly defeated Barry Goldwater). Nixon won the election, with a 23.2% margin of victory in the popular vote, the fourth largest margin in presidential election history. He received almost 18 million more popular votes than McGovern—the widest margin of any U.S. presidential election.",9.6,R,40.5,1,40,44.1,71.9,31.4,970955,17,520,RICHARD NIXON, ,60.7%,1857759,47169911,South,7,34.5,-0.5,9,Florida,,,Florida,R,2583283,77718554,71.9,R,1972
WA,Hex,9,20,% shift to the right,,,,George McGovern,G,,Right,0,ü,38.6,-8.6,-47703,,17,GEORGE McGOVERN,Richard Nixon,37.5%,568334,29170383,1.5,2,,,,,,,,,,,,,"The Democratic's nomination was eventually won by Senator George McGovern, who ran an anti-war campaign against incumbent Republican President Richard Nixon, but was handicapped by his outsider status as well as the scandal and subsequent firing of vice presidential nominee Thomas Eagleton. Emphasizing a good economy and his successes in foreign affairs (especially ending American involvement in Vietnam and establishing relations with China), Nixon won the election in a massive landslide (a higher proportion than in 1964, when Lyndon B. Johnson overwhelmingly defeated Barry Goldwater). Nixon won the election, with a 23.2% margin of victory in the popular vote, the fourth largest margin in presidential election history. He received almost 18 million more popular votes than McGovern—the widest margin of any U.S. presidential election.",-2.1,D,-47.2,1,15,18.3,56.9,11.8,248625,9,520,RICHARD NIXON, ,60.7%,837135,47169911,West,2,20.4,-0.5,1,Washington,,,Washington,R,1470847,77718554,56.9,R,1972
HI,Hex,4,46,% shift to the right,,,,George McGovern,H,,Right,0,ü,37.5,-22.3,-39915,,17,GEORGE McGOVERN,Richard Nixon,37.5%,101409,29170383,-0.5,5,,,,,,,,,,,,,"The Democratic's nomination was eventually won by Senator George McGovern, who ran an anti-war campaign against incumbent Republican President Richard Nixon, but was handicapped by his outsider status as well as the scandal and subsequent firing of vice presidential nominee Thomas Eagleton. Emphasizing a good economy and his successes in foreign affairs (especially ending American involvement in Vietnam and establishing relations with China), Nixon won the election in a massive landslide (a higher proportion than in 1964, when Lyndon B. Johnson overwhelmingly defeated Barry Goldwater). Nixon won the election, with a 23.2% margin of victory in the popular vote, the fourth largest margin in presidential election history. He received almost 18 million more popular votes than McGovern—the widest margin of any U.S. presidential election.",-21.1,D,-59.8,1,25,25,62.5,23.8,77440,4,520,RICHARD NIXON, ,60.7%,168865,47169911,West,7,46.1,-0.5,1,Hawaii,,,Hawaii,R,270274,77718554,62.5,R,1972
AK,Hex,3,21,% shift to the right,,,,George McGovern,H,,Right,0,ü,34.6,-8,-2444,,17,GEORGE McGOVERN,Richard Nixon,37.5%,32967,29170383,0.5,0,,,,,,,,,,,,,"The Democratic's nomination was eventually won by Senator George McGovern, who ran an anti-war campaign against incumbent Republican President Richard Nixon, but was handicapped by his outsider status as well as the scandal and subsequent firing of vice presidential nominee Thomas Eagleton. Emphasizing a good economy and his successes in foreign affairs (especially ending American involvement in Vietnam and establishing relations with China), Nixon won the election in a massive landslide (a higher proportion than in 1964, when Lyndon B. Johnson overwhelmingly defeated Barry Goldwater). Nixon won the election, with a 23.2% margin of victory in the popular vote, the fourth largest margin in presidential election history. He received almost 18 million more popular votes than McGovern—the widest margin of any U.S. presidential election.",2.7,R,45.3,1,20,23.5,58.1,12.8,17749,3,520,RICHARD NIXON, ,60.7%,55349,47169911,West,0,20.8,-0.5,0,Alaska,,,Alaska,R,95219,77718554,58.1,R,1972
MT,Hex,4,11,% shift to the right,,,,George McGovern,H,,Right,0,ü,37.8,-3.8,6080,,17,GEORGE McGOVERN,Richard Nixon,37.5%,120197,29170383,2.5,2,,,,,,,,,,,,,"The Democratic's nomination was eventually won by Senator George McGovern, who ran an anti-war campaign against incumbent Republican President Richard Nixon, but was handicapped by his outsider status as well as the scandal and subsequent firing of vice presidential nominee Thomas Eagleton. Emphasizing a good economy and his successes in foreign affairs (especially ending American involvement in Vietnam and establishing relations with China), Nixon won the election in a massive landslide (a higher proportion than in 1964, when Lyndon B. Johnson overwhelmingly defeated Barry Goldwater). Nixon won the election, with a 23.2% margin of victory in the popular vote, the fourth largest margin in presidential election history. He received almost 18 million more popular votes than McGovern—the widest margin of any U.S. presidential election.",9,R,50.6,1,20,20.1,57.9,7.3,45141,4,520,RICHARD NIXON, ,60.7%,183976,47169911,West,2,11.1,-0.5,3,Montana,,,Montana,R,317603,77718554,57.9,R,1972
ID,Hex,4,12,% shift to the right,,,,George McGovern,I,,Right,0,ü,26.0,-4.7,-8447,,17,GEORGE McGOVERN,Richard Nixon,37.5%,80826,29170383,2,3,,,,,,,,,,,,,"The Democratic's nomination was eventually won by Senator George McGovern, who ran an anti-war campaign against incumbent Republican President Richard Nixon, but was handicapped by his outsider status as well as the scandal and subsequent firing of vice presidential nominee Thomas Eagleton. Emphasizing a good economy and his successes in foreign affairs (especially ending American involvement in Vietnam and establishing relations with China), Nixon won the election in a massive landslide (a higher proportion than in 1964, when Lyndon B. Johnson overwhelmingly defeated Barry Goldwater). Nixon won the election, with a 23.2% margin of victory in the popular vote, the fourth largest margin in presidential election history. He received almost 18 million more popular votes than McGovern—the widest margin of any U.S. presidential election.",26.1,R,56.8,1,35,38.2,64.2,7.400000000,34015,4,520,RICHARD NIXON, ,60.7%,199384,47169911,West,2,12.1,-0.5,2,Idaho,,,Idaho,R,310379,77718554,64.2,R,1972
WY,Hex,3,18,% shift to the right,,,,George McGovern,I,,Right,0,ü,30.5,-5,-815,,17,GEORGE McGOVERN,Richard Nixon,37.5%,44358,29170383,3,3,,,,,,,,,,,,,"The Democratic's nomination was eventually won by Senator George McGovern, who ran an anti-war campaign against incumbent Republican President Richard Nixon, but was handicapped by his outsider status as well as the scandal and subsequent firing of vice presidential nominee Thomas Eagleton. Emphasizing a good economy and his successes in foreign affairs (especially ending American involvement in Vietnam and establishing relations with China), Nixon won the election in a massive landslide (a higher proportion than in 1964, when Lyndon B. Johnson overwhelmingly defeated Barry Goldwater). Nixon won the election, with a 23.2% margin of victory in the popular vote, the fourth largest margin in presidential election history. He received almost 18 million more popular votes than McGovern—the widest margin of any U.S. presidential election.",20.3,R,55.8,1,35,38.5,69.0,13.2,29537,3,520,RICHARD NIXON, ,60.7%,100464,47169911,West,3,18.2,-0.5,3,Wyoming,,,Wyoming,R,145570,77718554,69,R,1972
OR,Hex,6,4,% shift to the right,,,,George McGovern,G,,Right,0,ü,42.3,-1.5,33894,,17,GEORGE McGOVERN,Richard Nixon,37.5%,392760,29170383,1.5,4,,,,,,,,,,,,,"The Democratic's nomination was eventually won by Senator George McGovern, who ran an anti-war campaign against incumbent Republican President Richard Nixon, but was handicapped by his outsider status as well as the scandal and subsequent firing of vice presidential nominee Thomas Eagleton. Emphasizing a good economy and his successes in foreign affairs (especially ending American involvement in Vietnam and establishing relations with China), Nixon won the election in a massive landslide (a higher proportion than in 1964, when Lyndon B. Johnson overwhelmingly defeated Barry Goldwater). Nixon won the election, with a 23.2% margin of victory in the popular vote, the fourth largest margin in presidential election history. He received almost 18 million more popular votes than McGovern—the widest margin of any U.S. presidential election.",6,R,49.8,1,10,10.1,52.4,2.6,78253,6,520,RICHARD NIXON, ,60.7%,486686,47169911,West,3,4.1,-0.5,1,Oregon,,,Oregon,R,927946,77718554,52.4,R,1972
NV,Hex,3,19,% shift to the right,,,,George McGovern,H,,Right,0,ü,36.3,-3,5418,,17,GEORGE McGOVERN,Richard Nixon,37.5%,66016,29170383,2.5,4,,,,,,,,,,,,,"The Democratic's nomination was eventually won by Senator George McGovern, who ran an anti-war campaign against incumbent Republican President Richard Nixon, but was handicapped by his outsider status as well as the scandal and subsequent firing of vice presidential nominee Thomas Eagleton. Emphasizing a good economy and his successes in foreign affairs (especially ending American involvement in Vietnam and establishing relations with China), Nixon won the election in a massive landslide (a higher proportion than in 1964, when Lyndon B. Johnson overwhelmingly defeated Barry Goldwater). Nixon won the election, with a 23.2% margin of victory in the popular vote, the fourth largest margin in presidential election history. He received almost 18 million more popular votes than McGovern—the widest margin of any U.S. presidential election.",8.2,R,47.5,1,25,27.4,63.7,16.2,42562,3,520,RICHARD NIXON, ,60.7%,115750,47169911,West,3,19.2,-0.5,2,Nevada,,,Nevada,R,181766,77718554,63.7,R,1972
CO,Hex,7,19,% shift to the right,,,,George McGovern,H,,Right,0,ü,34.6,-6.7,-5194,,17,GEORGE McGOVERN,Richard Nixon,37.5%,329980,29170383,3.5,4,,,,,,,,,,,,,"The Democratic's nomination was eventually won by Senator George McGovern, who ran an anti-war campaign against incumbent Republican President Richard Nixon, but was handicapped by his outsider status as well as the scandal and subsequent firing of vice presidential nominee Thomas Eagleton. Emphasizing a good economy and his successes in foreign affairs (especially ending American involvement in Vietnam and establishing relations with China), Nixon won the election in a massive landslide (a higher proportion than in 1964, when Lyndon B. Johnson overwhelmingly defeated Barry Goldwater). Nixon won the election, with a 23.2% margin of victory in the popular vote, the fourth largest margin in presidential election history. He received almost 18 million more popular votes than McGovern—the widest margin of any U.S. presidential election.",9.2,R,50.5,1,25,28,62.6,12.1,187844,7,520,RICHARD NIXON, ,60.7%,597189,47169911,West,4,18.8,-0.5,3,Colorado,,,Colorado,R,953884,77718554,62.6,R,1972
CA,Hex,45,10,% shift to the right,,,,George McGovern,G,,Right,0,ü,41.5,-3.2,231529,,17,GEORGE McGOVERN,Richard Nixon,37.5%,3475847,29170383,2,5,,,,,,,,,,,,,"The Democratic's nomination was eventually won by Senator George McGovern, who ran an anti-war campaign against incumbent Republican President Richard Nixon, but was handicapped by his outsider status as well as the scandal and subsequent firing of vice presidential nominee Thomas Eagleton. Emphasizing a good economy and his successes in foreign affairs (especially ending American involvement in Vietnam and establishing relations with China), Nixon won the election in a massive landslide (a higher proportion than in 1964, when Lyndon B. Johnson overwhelmingly defeated Barry Goldwater). Nixon won the election, with a 23.2% margin of victory in the popular vote, the fourth largest margin in presidential election history. He received almost 18 million more popular votes than McGovern—the widest margin of any U.S. presidential election.",3.100000000,R,47.8,1,10,13.5,55.0,7.2,1134432,45,520,RICHARD NIXON, ,60.7%,4602096,47169911,West,4,10.4,-0.5,1,California,,,California,R,8367862,77718554,55,R,1972
UT,Hex,4,16,% shift to the right,,,,George McGovern,J,,Right,0,ü,26.4,-4.7,-30381,,17,GEORGE McGOVERN,Richard Nixon,37.5%,126284,29170383,4,5,,,,,,,,,,,,,"The Democratic's nomination was eventually won by Senator George McGovern, who ran an anti-war campaign against incumbent Republican President Richard Nixon, but was handicapped by his outsider status as well as the scandal and subsequent firing of vice presidential nominee Thomas Eagleton. Emphasizing a good economy and his successes in foreign affairs (especially ending American involvement in Vietnam and establishing relations with China), Nixon won the election in a massive landslide (a higher proportion than in 1964, when Lyndon B. Johnson overwhelmingly defeated Barry Goldwater). Nixon won the election, with a 23.2% margin of victory in the popular vote, the fourth largest margin in presidential election history. He received almost 18 million more popular votes than McGovern—the widest margin of any U.S. presidential election.",25.4,R,56.5,1,40,41.2,67.6,11.1,84915,4,520,RICHARD NIXON, ,60.7%,323643,47169911,West,4,15.8,-0.5,2,Utah,,,Utah,R,478476,77718554,67.6,R,1972
AZ,Hex,6,13,% shift to the right,,,,George McGovern,I,,Right,0,ü,31.9,-3.1,28026,,17,GEORGE McGOVERN,Richard Nixon,37.5%,198540,29170383,3,5,,,,,,,,,,,,,"The Democratic's nomination was eventually won by Senator George McGovern, who ran an anti-war campaign against incumbent Republican President Richard Nixon, but was handicapped by his outsider status as well as the scandal and subsequent firing of vice presidential nominee Thomas Eagleton. Emphasizing a good economy and his successes in foreign affairs (especially ending American involvement in Vietnam and establishing relations with China), Nixon won the election in a massive landslide (a higher proportion than in 1964, when Lyndon B. Johnson overwhelmingly defeated Barry Goldwater). Nixon won the election, with a 23.2% margin of victory in the popular vote, the fourth largest margin in presidential election history. He received almost 18 million more popular votes than McGovern—the widest margin of any U.S. presidential election.",19.8,R,54.8,1,30,32.8,64.7,9.900000000,136091,6,520,RICHARD NIXON, ,60.7%,402812,47169911,West,5,13.0,-0.5,2,Arizona,,,Arizona,R,622926,77718554,64.7,R,1972
NM,Hex,4,12,% shift to the right,,,,George McGovern,H,,Right,0,ü,36.5,-3.2,11003,,17,GEORGE McGOVERN,Richard Nixon,37.5%,141084,29170383,3.5,6,,,,,,,,,,,,,"The Democratic's nomination was eventually won by Senator George McGovern, who ran an anti-war campaign against incumbent Republican President Richard Nixon, but was handicapped by his outsider status as well as the scandal and subsequent firing of vice presidential nominee Thomas Eagleton. Emphasizing a good economy and his successes in foreign affairs (especially ending American involvement in Vietnam and establishing relations with China), Nixon won the election in a massive landslide (a higher proportion than in 1964, when Lyndon B. Johnson overwhelmingly defeated Barry Goldwater). Nixon won the election, with a 23.2% margin of victory in the popular vote, the fourth largest margin in presidential election history. He received almost 18 million more popular votes than McGovern—the widest margin of any U.S. presidential election.",12.1,R,51.8,1,20,24.5,61.0,9.2,65914,4,520,RICHARD NIXON, ,60.7%,235606,47169911,West,5,12.4,-0.5,3,New Mexico,,,New Mexico,R,386241,77718554,61,R,1972
