Abbreviation,Selected Map,Total_EV,Shift,Shift tooltip,I_Nominee tooltip,blank,D-Check,D_Nominee_prop,Color Bins,Independent spacing,Direction,Spacer,R-Check,D_Percentage,D_DifferencePercentage,D_Difference,D_EV,D_EV_Total,D_Nominee,R_Nominee_prop,D_PopularPercentage,D_Votes,D_Votes_Total,Hex_Column,Hex_Row,I_Percentage,I_EV,I_EV_Total,I_Nominee tooltip ●,I_Nominee tooltip ')',I_Nominee tooltip 'Percentage)',I_Nominee tooltip '(',I_Nominee,I_PopularPercentage,I_Votes,I_Votes_Total,Independent spacing (popular),Info,Last_RD_Difference,Last_Winner,Last_Winner_Percentage,Number of Records,RD_Difference (bin),RD_Difference,R_Percentage,R_DifferencePercentage,R_Difference,R_EV,R_EV_Total,R_Nominee,I_Nominee_prop,R_PopularPercentage,R_Votes,R_Votes_Total,Region,Row,Shift :(l/r),Shift abbreviation,Space,State (red),State (blue),State (yellow),State,State_Winner,Total Votes,Total_Votes_USA,Winner_Percentage,Winning Party,Year
CO,Hex,6,12,% shift to the left,,,ü,Harry S Truman,A,    ,Left,0,,51.9,5.5,32957,6,303,HARRY S TRUMAN,Thomas E. Dewey,49.5%,267288,24108417,3.5,4,,,39,,,,,STROM THURMOND,2.4%,,1169114,  ,"The United States presidential election of 1948 is considered by most historians as the greatest election upset in American history. Virtually every prediction (with or without public opinion polls) indicated that incumbent President Harry S. Truman would be defeated by Republican Thomas E. Dewey. Truman won, overcoming a three-way split in his own party. Truman's surprise victory was the fifth consecutive win for the Democratic Party in a presidential election. As a result of the 1948 congressional election, the Democrats would regain control of both houses of Congress. Thus, Truman's election confirmed the Democratic Party's status as the nation's majority party, a status they would retain until 1952.",6.8,R,53.2,1,-10,-5.4,46.5,-6.7,-29017,,189,THOMAS E. DEWEY,Strom Thurmond,45.1%,239714,21970064,West,4,-12.2,0.5,3,,Colorado,,Colorado,D,515237,48691494,-51.9,D,1948
SC,Hex,8,,Independent winner,Strom Thurmond:	,,ü,Harry S Truman,K,    ,Independent,0,,24.1,-63.5,-56178,,303,HARRY S TRUMAN,Thomas E. Dewey,49.5%,34423,24108417,8.5,6,72.0,8,39,● ,),%), (,STROM THURMOND,2.4%,102607,1169114,  ,"The United States presidential election of 1948 is considered by most historians as the greatest election upset in American history. Virtually every prediction (with or without public opinion polls) indicated that incumbent President Harry S. Truman would be defeated by Republican Thomas E. Dewey. Truman won, overcoming a three-way split in his own party. Truman's surprise victory was the fifth consecutive win for the Democratic Party in a presidential election. As a result of the 1948 congressional election, the Democrats would regain control of both houses of Congress. Thus, Truman's election confirmed the Democratic Party's status as the nation's majority party, a status they would retain until 1952.",-83.2,D,-87.6,1,0,0,3.8,-0.600000000,832,,189,THOMAS E. DEWEY,Strom Thurmond,45.1%,5386,21970064,South,5,83.2,-0.5,8,,,South Carolina,South Carolina,I,142571,48691494,0,D,1948
MS,Hex,9,,Independent winner,Strom Thurmond:	,,ü,Harry S Truman,K,    ,Independent,0,,10.1,-83.5,-149237,,303,HARRY S TRUMAN,Thomas E. Dewey,49.5%,19384,24108417,6.5,6,87.2,9,39,● ,),%), (,STROM THURMOND,2.4%,167538,1169114,  ,"The United States presidential election of 1948 is considered by most historians as the greatest election upset in American history. Virtually every prediction (with or without public opinion polls) indicated that incumbent President Harry S. Truman would be defeated by Republican Thomas E. Dewey. Truman won, overcoming a three-way split in his own party. Truman's surprise victory was the fifth consecutive win for the Democratic Party in a presidential election. As a result of the 1948 congressional election, the Democrats would regain control of both houses of Congress. Thus, Truman's election confirmed the Democratic Party's status as the nation's majority party, a status they would retain until 1952.",-87.2,D,-93.6,1,0,0,2.6,-3.8,-6570,,189,THOMAS E. DEWEY,Strom Thurmond,45.1%,5043,21970064,South,6,87.2,-0.5,6,,,Mississippi,Mississippi,I,192190,48691494,0,D,1948
LA,Hex,10,,Independent winner,Strom Thurmond:	,,ü,Harry S Truman,K,    ,Independent,0,,32.7,-47.9,-145220,,303,HARRY S TRUMAN,Thomas E. Dewey,49.5%,136344,24108417,5.5,6,49.1,10,39,● ,),%), (,STROM THURMOND,2.4%,204290,1169114,  ,"The United States presidential election of 1948 is considered by most historians as the greatest election upset in American history. Virtually every prediction (with or without public opinion polls) indicated that incumbent President Harry S. Truman would be defeated by Republican Thomas E. Dewey. Truman won, overcoming a three-way split in his own party. Truman's surprise victory was the fifth consecutive win for the Democratic Party in a presidential election. As a result of the 1948 congressional election, the Democrats would regain control of both houses of Congress. Thus, Truman's election confirmed the Democratic Party's status as the nation's majority party, a status they would retain until 1952.",-61.2,D,-80.6,1,0,0,17.5,-1.9,4907,,189,THOMAS E. DEWEY,Strom Thurmond,45.1%,72657,21970064,South,6,61.2,-0.5,5,,,Louisiana,Louisiana,I,416336,48691494,0,D,1948
AL,Hex,11,,Independent winner,Strom Thurmond:	,,ü,Harry S Truman,K,    ,Independent,0,,1.2,-80.087329054,-196311,,303,HARRY S TRUMAN,Thomas E. Dewey,49.5%,2607,24108417,7.5,6,79.7,11,39,● ,),%), (,STROM THURMOND,2.4%,171443,1169114,  ,"The United States presidential election of 1948 is considered by most historians as the greatest election upset in American history. Virtually every prediction (with or without public opinion polls) indicated that incumbent President Harry S. Truman would be defeated by Republican Thomas E. Dewey. Truman won, overcoming a three-way split in his own party. Truman's surprise victory was the fifth consecutive win for the Democratic Party in a presidential election. As a result of the 1948 congressional election, the Democrats would regain control of both houses of Congress. Thus, Truman's election confirmed the Democratic Party's status as the nation's majority party, a status they would retain until 1952.",-63.1,D,-81.3,1,0,0,19.0,0.800000000,-3610,,189,THOMAS E. DEWEY,Strom Thurmond,45.1%,40930,21970064,South,6,63.1,-0.5,7,,,Alabama,Alabama,I,214980,48691494,0,D,1948
MI,Hex,19,3,% shift to the right,,,ü,Harry S Truman,F,    ,Right,0,,47.6,-2.6,-103451,,303,HARRY S TRUMAN,Thomas E. Dewey,49.5%,1003448,24108417,7.5,2,,,39,,,,,STROM THURMOND,2.4%,,1169114,  ,"The United States presidential election of 1948 is considered by most historians as the greatest election upset in American history. Virtually every prediction (with or without public opinion polls) indicated that incumbent President Harry S. Truman would be defeated by Republican Thomas E. Dewey. Truman won, overcoming a three-way split in his own party. Truman's surprise victory was the fifth consecutive win for the Democratic Party in a presidential election. As a result of the 1948 congressional election, the Democrats would regain control of both houses of Congress. Thus, Truman's election confirmed the Democratic Party's status as the nation's majority party, a status they would retain until 1952.",-1,D,-50.2,1,0,1.6,49.2,0,-45828,19,189,THOMAS E. DEWEY,Strom Thurmond,45.1%,1038595,21970064,Midwest,2,2.6,-0.5,8,Michigan,,,Michigan,R,2109609,48691494,49.2,D,1948
ND,Hex,4,1,% shift to the right,Strom Thurmond:	,,ü,Harry S Truman,F,    ,Right,0,,43.4,-2.1,-4332,,303,HARRY S TRUMAN,Thomas E. Dewey,49.5%,95812,24108417,3.5,2,0.2,,39,● ,),%), (,STROM THURMOND,2.4%,374,1169114,  ,"The United States presidential election of 1948 is considered by most historians as the greatest election upset in American history. Virtually every prediction (with or without public opinion polls) indicated that incumbent President Harry S. Truman would be defeated by Republican Thomas E. Dewey. Truman won, overcoming a three-way split in his own party. Truman's surprise victory was the fifth consecutive win for the Democratic Party in a presidential election. As a result of the 1948 congressional election, the Democrats would regain control of both houses of Congress. Thus, Truman's election confirmed the Democratic Party's status as the nation's majority party, a status they would retain until 1952.",8.3,R,53.8,1,5,8.8,52.2,-1.600000000,-3396,4,189,THOMAS E. DEWEY,Strom Thurmond,45.1%,115139,21970064,Midwest,2,0.5,-0.5,4,North Dakota,,,North Dakota,R,220716,48691494,52.2,D,1948
SD,Hex,4,12,% shift to the left,,,ü,Harry S Truman,F,    ,Left,0,,47.0,5.3,20942,,303,HARRY S TRUMAN,Thomas E. Dewey,49.5%,117653,24108417,4,3,,,39,,,,,STROM THURMOND,2.4%,,1169114,  ,"The United States presidential election of 1948 is considered by most historians as the greatest election upset in American history. Virtually every prediction (with or without public opinion polls) indicated that incumbent President Harry S. Truman would be defeated by Republican Thomas E. Dewey. Truman won, overcoming a three-way split in his own party. Truman's surprise victory was the fifth consecutive win for the Democratic Party in a presidential election. As a result of the 1948 congressional election, the Democrats would regain control of both houses of Congress. Thus, Truman's election confirmed the Democratic Party's status as the nation's majority party, a status they would retain until 1952.",16.6,R,58.3,1,0,4.8,51.8,-6.5,-5714,4,189,THOMAS E. DEWEY,Strom Thurmond,45.1%,129651,21970064,Midwest,3,-11.8,0.5,4,South Dakota,,,South Dakota,R,250105,48691494,51.8,D,1948
IN,Hex,13,5,% shift to the left,,,ü,Harry S Truman,F,    ,Left,0,,48.8,2.100000000,26428,,303,HARRY S TRUMAN,Thomas E. Dewey,49.5%,807831,24108417,7,3,,,39,,,,,STROM THURMOND,2.4%,,1169114,  ,"The United States presidential election of 1948 is considered by most historians as the greatest election upset in American history. Virtually every prediction (with or without public opinion polls) indicated that incumbent President Harry S. Truman would be defeated by Republican Thomas E. Dewey. Truman won, overcoming a three-way split in his own party. Truman's surprise victory was the fifth consecutive win for the Democratic Party in a presidential election. As a result of the 1948 congressional election, the Democrats would regain control of both houses of Congress. Thus, Truman's election confirmed the Democratic Party's status as the nation's majority party, a status they would retain until 1952.",5.7,R,52.4,1,0,0.800000000,49.6,-2.8,-54812,13,189,THOMAS E. DEWEY,Strom Thurmond,45.1%,821079,21970064,Midwest,3,-4.9,0.5,6,Indiana,,,Indiana,R,1656212,48691494,49.6,D,1948
NE,Hex,6,9,% shift to the left,,,ü,Harry S Truman,F,    ,Left,0,,45.8,4.4,-9081,,303,HARRY S TRUMAN,Thomas E. Dewey,49.5%,224165,24108417,4.5,4,,,39,,,,,STROM THURMOND,2.4%,,1169114,  ,"The United States presidential election of 1948 is considered by most historians as the greatest election upset in American history. Virtually every prediction (with or without public opinion polls) indicated that incumbent President Harry S. Truman would be defeated by Republican Thomas E. Dewey. Truman won, overcoming a three-way split in his own party. Truman's surprise victory was the fifth consecutive win for the Democratic Party in a presidential election. As a result of the 1948 congressional election, the Democrats would regain control of both houses of Congress. Thus, Truman's election confirmed the Democratic Party's status as the nation's majority party, a status they would retain until 1952.",17.2,R,58.6,1,5,8.400000000,54.2,-4.4,-65106,6,189,THOMAS E. DEWEY,Strom Thurmond,45.1%,264774,21970064,Midwest,4,-8.8,0.5,4,Nebraska,,,Nebraska,R,488940,48691494,54.2,D,1948
KS,Hex,8,12,% shift to the left,,,ü,Harry S Truman,F,    ,Left,0,,44.6,5.4,64444,,303,HARRY S TRUMAN,Thomas E. Dewey,49.5%,351902,24108417,5,5,,,39,,,,,STROM THURMOND,2.4%,,1169114,  ,"The United States presidential election of 1948 is considered by most historians as the greatest election upset in American history. Virtually every prediction (with or without public opinion polls) indicated that incumbent President Harry S. Truman would be defeated by Republican Thomas E. Dewey. Truman won, overcoming a three-way split in his own party. Truman's surprise victory was the fifth consecutive win for the Democratic Party in a presidential election. As a result of the 1948 congressional election, the Democrats would regain control of both houses of Congress. Thus, Truman's election confirmed the Democratic Party's status as the nation's majority party, a status they would retain until 1952.",21,R,60.2,1,5,9,53.6,-6.6,-19057,8,189,THOMAS E. DEWEY,Strom Thurmond,45.1%,423039,21970064,Midwest,5,-12.0,0.5,4,Kansas,,,Kansas,R,788819,48691494,53.6,D,1948
NH,Hex,4,10,% shift to the right,Strom Thurmond:	,,ü,Harry S Truman,F,    ,Right,0,,46.7,-5.4,-11668,,303,HARRY S TRUMAN,Thomas E. Dewey,49.5%,107995,24108417,11,1,,,39,● ,),%), (,STROM THURMOND,2.4%,7,1169114,  ,"The United States presidential election of 1948 is considered by most historians as the greatest election upset in American history. Virtually every prediction (with or without public opinion polls) indicated that incumbent President Harry S. Truman would be defeated by Republican Thomas E. Dewey. Truman won, overcoming a three-way split in his own party. Truman's surprise victory was the fifth consecutive win for the Democratic Party in a presidential election. As a result of the 1948 congressional election, the Democrats would regain control of both houses of Congress. Thus, Truman's election confirmed the Democratic Party's status as the nation's majority party, a status they would retain until 1952.",-4.2,D,-52.1,1,5,5.7,52.4,4.5,11383,4,189,THOMAS E. DEWEY,Strom Thurmond,45.1%,121299,21970064,Northeast,1,9.9,-0.5,11,New Hampshire,,,New Hampshire,R,231440,48691494,52.4,D,1948
NY,Hex,47,6,% shift to the right,,,ü,Harry S Truman,F,    ,Right,0,,45.0,-7.3,-524034,,303,HARRY S TRUMAN,Thomas E. Dewey,49.5%,2780204,24108417,9.5,2,,,39,,,,,STROM THURMOND,2.4%,,1169114,  ,"The United States presidential election of 1948 is considered by most historians as the greatest election upset in American history. Virtually every prediction (with or without public opinion polls) indicated that incumbent President Harry S. Truman would be defeated by Republican Thomas E. Dewey. Truman won, overcoming a three-way split in his own party. Truman's surprise victory was the fifth consecutive win for the Democratic Party in a presidential election. As a result of the 1948 congressional election, the Democrats would regain control of both houses of Congress. Thus, Truman's election confirmed the Democratic Party's status as the nation's majority party, a status they would retain until 1952.",-5,D,-52.3,1,0,1,46.0,-1.3,-146484,47,189,THOMAS E. DEWEY,Strom Thurmond,45.1%,2841163,21970064,Northeast,2,6.0,-0.5,9,New York,,,New York,R,6177337,48691494,46,D,1948
PA,Hex,35,7,% shift to the right,,,ü,Harry S Truman,F,    ,Right,0,,46.9,-4.2,-188053,,303,HARRY S TRUMAN,Thomas E. Dewey,49.5%,1752426,24108417,9,3,,,39,,,,,STROM THURMOND,2.4%,,1169114,  ,"The United States presidential election of 1948 is considered by most historians as the greatest election upset in American history. Virtually every prediction (with or without public opinion polls) indicated that incumbent President Harry S. Truman would be defeated by Republican Thomas E. Dewey. Truman won, overcoming a three-way split in his own party. Truman's surprise victory was the fifth consecutive win for the Democratic Party in a presidential election. As a result of the 1948 congressional election, the Democrats would regain control of both houses of Congress. Thus, Truman's election confirmed the Democratic Party's status as the nation's majority party, a status they would retain until 1952.",-2.7,D,-51.1,1,0,4,50.9,2.5,67143,35,189,THOMAS E. DEWEY,Strom Thurmond,45.1%,1902197,21970064,Northeast,3,6.7,-0.5,8,Pennsylvania,,,Pennsylvania,R,3735348,48691494,50.9,D,1948
NJ,Hex,16,6,% shift to the right,,,ü,Harry S Truman,F,    ,Right,0,,45.9,-4.4,-92419,,303,HARRY S TRUMAN,Thomas E. Dewey,49.5%,895455,24108417,10,3,,,39,,,,,STROM THURMOND,2.4%,,1169114,  ,"The United States presidential election of 1948 is considered by most historians as the greatest election upset in American history. Virtually every prediction (with or without public opinion polls) indicated that incumbent President Harry S. Truman would be defeated by Republican Thomas E. Dewey. Truman won, overcoming a three-way split in his own party. Truman's surprise victory was the fifth consecutive win for the Democratic Party in a presidential election. As a result of the 1948 congressional election, the Democrats would regain control of both houses of Congress. Thus, Truman's election confirmed the Democratic Party's status as the nation's majority party, a status they would retain until 1952.",-1.3,D,-50.3,1,0,4.4,50.3,1.3,19789,16,189,THOMAS E. DEWEY,Strom Thurmond,45.1%,981124,21970064,Northeast,3,5.7,-0.5,9,New Jersey,,,New Jersey,R,1949555,48691494,50.3,D,1948
CT,Hex,8,7,% shift to the right,,,ü,Harry S Truman,F,    ,Right,0,,47.9,-4.4,-11849,,303,HARRY S TRUMAN,Thomas E. Dewey,49.5%,423297,24108417,11,3,,,39,,,,,STROM THURMOND,2.4%,,1169114,  ,"The United States presidential election of 1948 is considered by most historians as the greatest election upset in American history. Virtually every prediction (with or without public opinion polls) indicated that incumbent President Harry S. Truman would be defeated by Republican Thomas E. Dewey. Truman won, overcoming a three-way split in his own party. Truman's surprise victory was the fifth consecutive win for the Democratic Party in a presidential election. As a result of the 1948 congressional election, the Democrats would regain control of both houses of Congress. Thus, Truman's election confirmed the Democratic Party's status as the nation's majority party, a status they would retain until 1952.",-5.4,D,-52.3,1,0,1.6,49.5,2.6,47227,8,189,THOMAS E. DEWEY,Strom Thurmond,45.1%,437754,21970064,Northeast,3,7.0,-0.5,10,Connecticut,,,Connecticut,R,883518,48691494,49.5,D,1948
DE,Hex,3,10,% shift to the right,,,ü,Harry S Truman,F,    ,Right,0,,48.8,-5.6,-353,,303,HARRY S TRUMAN,Thomas E. Dewey,49.5%,67813,24108417,9.5,4,,,39,,,,,STROM THURMOND,2.4%,,1169114,  ,"The United States presidential election of 1948 is considered by most historians as the greatest election upset in American history. Virtually every prediction (with or without public opinion polls) indicated that incumbent President Harry S. Truman would be defeated by Republican Thomas E. Dewey. Truman won, overcoming a three-way split in his own party. Truman's surprise victory was the fifth consecutive win for the Democratic Party in a presidential election. As a result of the 1948 congressional election, the Democrats would regain control of both houses of Congress. Thus, Truman's election confirmed the Democratic Party's status as the nation's majority party, a status they would retain until 1952.",-9.1,D,-54.4,1,0,1.2,50.0,4.7,12841,3,189,THOMAS E. DEWEY,Strom Thurmond,45.1%,69588,21970064,Northeast,5,10.3,-0.5,9,Delaware,,,Delaware,R,139073,48691494,50,D,1948
ME,Hex,5,9,% shift to the right,,,ü,Harry S Truman,G,    ,Right,0,,42.3,-5.1,-28715,,303,HARRY S TRUMAN,Thomas E. Dewey,49.5%,111916,24108417,11.5,0,,,39,,,,,STROM THURMOND,2.4%,,1169114,  ,"The United States presidential election of 1948 is considered by most historians as the greatest election upset in American history. Virtually every prediction (with or without public opinion polls) indicated that incumbent President Harry S. Truman would be defeated by Republican Thomas E. Dewey. Truman won, overcoming a three-way split in his own party. Truman's surprise victory was the fifth consecutive win for the Democratic Party in a presidential election. As a result of the 1948 congressional election, the Democrats would regain control of both houses of Congress. Thus, Truman's election confirmed the Democratic Party's status as the nation's majority party, a status they would retain until 1952.",5,R,52.4,1,10,14.4,56.7,4.3,-5200,5,189,THOMAS E. DEWEY,Strom Thurmond,45.1%,150234,21970064,Northeast,0,9.4,-0.5,11,Maine,,,Maine,R,264787,48691494,56.7,D,1948
VT,Hex,3,10,% shift to the right,,,ü,Harry S Truman,H,    ,Right,0,,36.9,-6,-8263,,303,HARRY S TRUMAN,Thomas E. Dewey,49.5%,45557,24108417,10,1,,,39,,,,,STROM THURMOND,2.4%,,1169114,  ,"The United States presidential election of 1948 is considered by most historians as the greatest election upset in American history. Virtually every prediction (with or without public opinion polls) indicated that incumbent President Harry S. Truman would be defeated by Republican Thomas E. Dewey. Truman won, overcoming a three-way split in his own party. Truman's surprise victory was the fifth consecutive win for the Democratic Party in a presidential election. As a result of the 1948 congressional election, the Democrats would regain control of both houses of Congress. Thus, Truman's election confirmed the Democratic Party's status as the nation's majority party, a status they would retain until 1952.",14.2,R,57.1,1,20,24.6,61.5,4.4,4399,3,189,THOMAS E. DEWEY,Strom Thurmond,45.1%,75926,21970064,Northeast,1,10.4,-0.5,10,Vermont,,,Vermont,R,123382,48691494,61.5,D,1948
MD,Hex,8,5,% shift to the right,Strom Thurmond:	,,ü,Harry S Truman,F,    ,Right,0,,48.0,-3.9,-28969,,303,HARRY S TRUMAN,Thomas E. Dewey,49.5%,286521,24108417,8.5,4,0.4,,39,● ,),%), (,STROM THURMOND,2.4%,2489,1169114,  ,"The United States presidential election of 1948 is considered by most historians as the greatest election upset in American history. Virtually every prediction (with or without public opinion polls) indicated that incumbent President Harry S. Truman would be defeated by Republican Thomas E. Dewey. Truman won, overcoming a three-way split in his own party. Truman's surprise victory was the fifth consecutive win for the Democratic Party in a presidential election. As a result of the 1948 congressional election, the Democrats would regain control of both houses of Congress. Thus, Truman's election confirmed the Democratic Party's status as the nation's majority party, a status they would retain until 1952.",-3.8,D,-51.9,1,0,1.4,49.4,1.3,1865,8,189,THOMAS E. DEWEY,Strom Thurmond,45.1%,294814,21970064,South,4,5.2,-0.5,9,Maryland,,,Maryland,R,596748,48691494,49.4,D,1948
OR,Hex,6,8,% shift to the right,,,ü,Harry S Truman,F,    ,Right,0,,46.4,-5.4,-5488,,303,HARRY S TRUMAN,Thomas E. Dewey,49.5%,243147,24108417,1.5,4,,,39,,,,,STROM THURMOND,2.4%,,1169114,  ,"The United States presidential election of 1948 is considered by most historians as the greatest election upset in American history. Virtually every prediction (with or without public opinion polls) indicated that incumbent President Harry S. Truman would be defeated by Republican Thomas E. Dewey. Truman won, overcoming a three-way split in his own party. Truman's surprise victory was the fifth consecutive win for the Democratic Party in a presidential election. As a result of the 1948 congressional election, the Democrats would regain control of both houses of Congress. Thus, Truman's election confirmed the Democratic Party's status as the nation's majority party, a status they would retain until 1952.",-4.9,D,-51.8,1,0,3.4,49.8,2.9,35539,6,189,THOMAS E. DEWEY,Strom Thurmond,45.1%,260904,21970064,West,3,8.3,-0.5,1,Oregon,,,Oregon,R,524080,48691494,49.8,D,1948
