Abbreviation,Selected Map,Total_EV,Shift,Shift tooltip,I_Nominee tooltip,blank,D-Check,D_Nominee_prop,Color Bins,Independent spacing,Direction,Spacer,R-Check,D_Percentage,D_DifferencePercentage,D_Difference,D_EV,D_EV_Total,D_Nominee,R_Nominee_prop,D_PopularPercentage,D_Votes,D_Votes_Total,Hex_Column,Hex_Row,I_Percentage,I_EV,I_EV_Total,I_Nominee tooltip ●,I_Nominee tooltip ')',I_Nominee tooltip 'Percentage)',I_Nominee tooltip '(',I_Nominee,I_PopularPercentage,I_Votes,I_Votes_Total,Independent spacing (popular),Info,Last_RD_Difference,Last_Winner,Last_Winner_Percentage,Number of Records,RD_Difference (bin),RD_Difference,R_Percentage,R_DifferencePercentage,R_Difference,R_EV,R_EV_Total,R_Nominee,I_Nominee_prop,R_PopularPercentage,R_Votes,R_Votes_Total,Region,Row,Shift :(l/r),Shift abbreviation,Space,State (red),State (blue),State (yellow),State,State_Winner,Total Votes,Total_Votes_USA,Winner_Percentage,Winning Party,Year
ND,Hex,3,11,% shift to the right,,,ü,Barack Obama ,G,,Right,0,,38.7,-5.9,-16312,,332,BARACK OBAMA ,Mitt Romney,51.1%,124966,65899660,3.5,2,,,,,,,,,,,,,"Although most major media outlets insisted before the election that the race was too close to predict a winner in advance, analysts using statistical models, bookmakers, and betting markets had Obama as a clear favorite. At around 11:15 PM EST on Election Day, most major television networks called Ohio for Obama, projecting him the winner of the election. At around 1:00 AM EST on November 7, Romney conceded the election to Obama. By November 10, the electoral outcomes of all 50 states and the District of Columbia had been definitively projected. Obama won 332 electoral votes and carried all the states and districts (among states that allocate electoral votes by district) that he had won in the 2008 election except North Carolina, Indiana, and Nebraska's 2nd congressional district.",8.7,R,53.3,1,15,19.6,58.3,5.000000000,19719,3,206,MITT ROMNEY, ,47.2%,188320,60932152,Midwest,2,10.9,-0.5,4,North Dakota,,,North Dakota,R,322932,129067662,58.3,D,2012
SD,Hex,3,9,% shift to the right,,,ü,Barack Obama ,G,,Right,0,,39.9,-4.8,-25885,,332,BARACK OBAMA ,Mitt Romney,51.1%,145039,65899660,4,3,,,,,,,,,,,,,"Although most major media outlets insisted before the election that the race was too close to predict a winner in advance, analysts using statistical models, bookmakers, and betting markets had Obama as a clear favorite. At around 11:15 PM EST on Election Day, most major television networks called Ohio for Obama, projecting him the winner of the election. At around 1:00 AM EST on November 7, Romney conceded the election to Obama. By November 10, the electoral outcomes of all 50 states and the District of Columbia had been definitively projected. Obama won 332 electoral votes and carried all the states and districts (among states that allocate electoral votes by district) that he had won in the 2008 election except North Carolina, Indiana, and Nebraska's 2nd congressional district.",8.5,R,53.2,1,15,18,57.9,4.7,7556,3,206,MITT ROMNEY, ,47.2%,210610,60932152,Midwest,3,9.5,-0.5,4,South Dakota,,,South Dakota,R,363815,129067662,57.9,D,2012
NE,Hex,5,7,% shift to the right,,,ü,Barack Obama ,H,,Right,0,,38.0,-3.6,-31238,,332,BARACK OBAMA ,Mitt Romney,51.1%,302081,65899660,4.5,4,,,,,,,,,,,,,"Although most major media outlets insisted before the election that the race was too close to predict a winner in advance, analysts using statistical models, bookmakers, and betting markets had Obama as a clear favorite. At around 11:15 PM EST on Election Day, most major television networks called Ohio for Obama, projecting him the winner of the election. At around 1:00 AM EST on November 7, Romney conceded the election to Obama. By November 10, the electoral outcomes of all 50 states and the District of Columbia had been definitively projected. Obama won 332 electoral votes and carried all the states and districts (among states that allocate electoral votes by district) that he had won in the 2008 election except North Carolina, Indiana, and Nebraska's 2nd congressional district.",14.9,R,56.5,1,20,21.8,59.8,3.3,22085,5,206,MITT ROMNEY, ,47.2%,475064,60932152,Midwest,4,6.9,-0.5,4,Nebraska,,,Nebraska,R,794379,129067662,59.8,D,2012
MO,Hex,10,9,% shift to the right,,,ü,Barack Obama ,F,,Right,0,,44.4,-4.9,-218115,,332,BARACK OBAMA ,Mitt Romney,51.1%,1223796,65899660,5.5,4,,,,,,,,,,,,,"Although most major media outlets insisted before the election that the race was too close to predict a winner in advance, analysts using statistical models, bookmakers, and betting markets had Obama as a clear favorite. At around 11:15 PM EST on Election Day, most major television networks called Ohio for Obama, projecting him the winner of the election. At around 1:00 AM EST on November 7, Romney conceded the election to Obama. By November 10, the electoral outcomes of all 50 states and the District of Columbia had been definitively projected. Obama won 332 electoral votes and carried all the states and districts (among states that allocate electoral votes by district) that he had won in the 2008 election except North Carolina, Indiana, and Nebraska's 2nd congressional district.",0.100000000,R,49.4,1,5,9.400000000,53.8,4.400000000,36626,10,206,MITT ROMNEY, ,47.2%,1482440,60932152,Midwest,4,9.3,-0.5,5,Missouri,,,Missouri,R,2757323,129067662,53.8,D,2012
KS,Hex,6,7,% shift to the right,,,ü,Barack Obama ,H,,Right,0,,38.0,-3.7,-74039,,332,BARACK OBAMA ,Mitt Romney,51.1%,440726,65899660,5,5,,,,,,,,,,,,,"Although most major media outlets insisted before the election that the race was too close to predict a winner in advance, analysts using statistical models, bookmakers, and betting markets had Obama as a clear favorite. At around 11:15 PM EST on Election Day, most major television networks called Ohio for Obama, projecting him the winner of the election. At around 1:00 AM EST on November 7, Romney conceded the election to Obama. By November 10, the electoral outcomes of all 50 states and the District of Columbia had been definitively projected. Obama won 332 electoral votes and carried all the states and districts (among states that allocate electoral votes by district) that he had won in the 2008 election except North Carolina, Indiana, and Nebraska's 2nd congressional district.",14.9,R,56.6,1,20,21.7,59.7,3.1,-7021,6,206,MITT ROMNEY, ,47.2%,692634,60932152,Midwest,5,6.8,-0.5,4,Kansas,,,Kansas,R,1159971,129067662,59.7,D,2012
NC,Hex,15,2,% shift to the right,,,ü,Barack Obama ,F,,Right,0,,48.4,-1.3,35740,,332,BARACK OBAMA ,Mitt Romney,51.1%,2178391,65899660,9,5,,,,,,,,,,,,,"Although most major media outlets insisted before the election that the race was too close to predict a winner in advance, analysts using statistical models, bookmakers, and betting markets had Obama as a clear favorite. At around 11:15 PM EST on Election Day, most major television networks called Ohio for Obama, projecting him the winner of the election. At around 1:00 AM EST on November 7, Romney conceded the election to Obama. By November 10, the electoral outcomes of all 50 states and the District of Columbia had been definitively projected. Obama won 332 electoral votes and carried all the states and districts (among states that allocate electoral votes by district) that he had won in the 2008 election except North Carolina, Indiana, and Nebraska's 2nd congressional district.",-0.300000000,D,-49.7,1,0,2,50.4,1,141921,15,206,MITT ROMNEY, ,47.2%,2270395,60932152,South,5,2.3,-0.5,7,North Carolina,,,North Carolina,R,4505372,129067662,50.4,D,2012
KY,Hex,8,7,% shift to the right,,,ü,Barack Obama ,H,,Right,0,,37.8,-3.4,-72615,,332,BARACK OBAMA ,Mitt Romney,51.1%,679370,65899660,6.5,4,,,,,,,,,,,,,"Although most major media outlets insisted before the election that the race was too close to predict a winner in advance, analysts using statistical models, bookmakers, and betting markets had Obama as a clear favorite. At around 11:15 PM EST on Election Day, most major television networks called Ohio for Obama, projecting him the winner of the election. At around 1:00 AM EST on November 7, Romney conceded the election to Obama. By November 10, the electoral outcomes of all 50 states and the District of Columbia had been definitively projected. Obama won 332 electoral votes and carried all the states and districts (among states that allocate electoral votes by district) that he had won in the 2008 election except North Carolina, Indiana, and Nebraska's 2nd congressional district.",16.2,R,57.4,1,20,22.7,60.5,3.1,38728,8,206,MITT ROMNEY, ,47.2%,1087190,60932152,South,4,6.5,-0.5,6,Kentucky,,,Kentucky,R,1797212,129067662,60.5,D,2012
WV,Hex,5,14,% shift to the right,,,ü,Barack Obama ,H,,Right,0,,35.5,-7.1,-65588,,332,BARACK OBAMA ,Mitt Romney,51.1%,238269,65899660,7.5,4,,,,,,,,,,,,,"Although most major media outlets insisted before the election that the race was too close to predict a winner in advance, analysts using statistical models, bookmakers, and betting markets had Obama as a clear favorite. At around 11:15 PM EST on Election Day, most major television networks called Ohio for Obama, projecting him the winner of the election. At around 1:00 AM EST on November 7, Romney conceded the election to Obama. By November 10, the electoral outcomes of all 50 states and the District of Columbia had been definitively projected. Obama won 332 electoral votes and carried all the states and districts (among states that allocate electoral votes by district) that he had won in the 2008 election except North Carolina, Indiana, and Nebraska's 2nd congressional district.",13.1,R,55.7,1,25,26.8,62.3,6.600000000,20189,5,206,MITT ROMNEY, ,47.2%,417655,60932152,South,4,13.7,-0.5,7,West Virginia,,,West Virginia,R,670438,129067662,62.3,D,2012
AR,Hex,6,4,% shift to the right,,,ü,Barack Obama ,H,,Right,0,,36.9,-2,-27901,,332,BARACK OBAMA ,Mitt Romney,51.1%,394409,65899660,6,5,,,,,,,,,,,,,"Although most major media outlets insisted before the election that the race was too close to predict a winner in advance, analysts using statistical models, bookmakers, and betting markets had Obama as a clear favorite. At around 11:15 PM EST on Election Day, most major television networks called Ohio for Obama, projecting him the winner of the election. At around 1:00 AM EST on November 7, Romney conceded the election to Obama. By November 10, the electoral outcomes of all 50 states and the District of Columbia had been definitively projected. Obama won 332 electoral votes and carried all the states and districts (among states that allocate electoral votes by district) that he had won in the 2008 election except North Carolina, Indiana, and Nebraska's 2nd congressional district.",19.8,R,58.7,1,20,23.7,60.6,1.900000000,9727,6,206,MITT ROMNEY, ,47.2%,647744,60932152,South,5,3.9,-0.5,5,Arkansas,,,Arkansas,R,1069468,129067662,60.6,D,2012
TN,Hex,11,5,% shift to the right,,,ü,Barack Obama ,H,,Right,0,,39.1,-2.7,-126728,,332,BARACK OBAMA ,Mitt Romney,51.1%,960709,65899660,7,5,,,,,,,,,,,,,"Although most major media outlets insisted before the election that the race was too close to predict a winner in advance, analysts using statistical models, bookmakers, and betting markets had Obama as a clear favorite. At around 11:15 PM EST on Election Day, most major television networks called Ohio for Obama, projecting him the winner of the election. At around 1:00 AM EST on November 7, Romney conceded the election to Obama. By November 10, the electoral outcomes of all 50 states and the District of Columbia had been definitively projected. Obama won 332 electoral votes and carried all the states and districts (among states that allocate electoral votes by district) that he had won in the 2008 election except North Carolina, Indiana, and Nebraska's 2nd congressional district.",15.1,R,56.9,1,20,20.4,59.5,2.600000000,-16848,11,206,MITT ROMNEY, ,47.2%,1462330,60932152,South,5,5.3,-0.5,6,Tennessee,,,Tennessee,R,2458577,129067662,59.5,D,2012
SC,Hex,9,1,% shift to the right,,,ü,Barack Obama ,G,,Right,0,,44.1,-0.800000000,3492,,332,BARACK OBAMA ,Mitt Romney,51.1%,865941,65899660,8.5,6,,,,,,,,,,,,,"Although most major media outlets insisted before the election that the race was too close to predict a winner in advance, analysts using statistical models, bookmakers, and betting markets had Obama as a clear favorite. At around 11:15 PM EST on Election Day, most major television networks called Ohio for Obama, projecting him the winner of the election. At around 1:00 AM EST on November 7, Romney conceded the election to Obama. By November 10, the electoral outcomes of all 50 states and the District of Columbia had been definitively projected. Obama won 332 electoral votes and carried all the states and districts (among states that allocate electoral votes by district) that he had won in the 2008 election except North Carolina, Indiana, and Nebraska's 2nd congressional district.",9.000000000,R,53.9,1,10,10.5,54.6,0.700000000,36749,9,206,MITT ROMNEY, ,47.2%,1071645,60932152,South,5,1.5,-0.5,8,South Carolina,,,South Carolina,R,1964118,129067662,54.6,D,2012
OK,Hex,7,2,% shift to the right,,,ü,Barack Obama ,I,,Right,0,,33.2,-1.2,-58949,,332,BARACK OBAMA ,Mitt Romney,51.1%,443547,65899660,4.5,6,,,,,,,,,,,,,"Although most major media outlets insisted before the election that the race was too close to predict a winner in advance, analysts using statistical models, bookmakers, and betting markets had Obama as a clear favorite. At around 11:15 PM EST on Election Day, most major television networks called Ohio for Obama, projecting him the winner of the election. At around 1:00 AM EST on November 7, Romney conceded the election to Obama. By November 10, the electoral outcomes of all 50 states and the District of Columbia had been definitively projected. Obama won 332 electoral votes and carried all the states and districts (among states that allocate electoral votes by district) that he had won in the 2008 election except North Carolina, Indiana, and Nebraska's 2nd congressional district.",31.2,R,65.6,1,30,33.6,66.8,1.200000000,-68840,7,206,MITT ROMNEY, ,47.2%,891325,60932152,South,6,2.4,-0.5,4,Oklahoma,,,Oklahoma,R,1334872,129067662,66.8,D,2012
LA,Hex,8,1,% shift to the left,,,ü,Barack Obama ,G,,Left,0,,40.6,0.700000000,26152,,332,BARACK OBAMA ,Mitt Romney,51.1%,809141,65899660,5.5,6,,,,,,,,,,,,,"Although most major media outlets insisted before the election that the race was too close to predict a winner in advance, analysts using statistical models, bookmakers, and betting markets had Obama as a clear favorite. At around 11:15 PM EST on Election Day, most major television networks called Ohio for Obama, projecting him the winner of the election. At around 1:00 AM EST on November 7, Romney conceded the election to Obama. By November 10, the electoral outcomes of all 50 states and the District of Columbia had been definitively projected. Obama won 332 electoral votes and carried all the states and districts (among states that allocate electoral votes by district) that he had won in the 2008 election except North Carolina, Indiana, and Nebraska's 2nd congressional district.",18.7,R,58.6,1,15,17.2,57.8,-0.800000000,3987,8,206,MITT ROMNEY, ,47.2%,1152262,60932152,South,6,-1.5,0.5,5,Louisiana,,,Louisiana,R,1994065,129067662,57.8,D,2012
MS,Hex,6,2,% shift to the left,,,ü,Barack Obama ,G,,Left,0,,43.8,0.800000000,8287,,332,BARACK OBAMA ,Mitt Romney,51.1%,562949,65899660,6.5,6,,,,,,,,,,,,,"Although most major media outlets insisted before the election that the race was too close to predict a winner in advance, analysts using statistical models, bookmakers, and betting markets had Obama as a clear favorite. At around 11:15 PM EST on Election Day, most major television networks called Ohio for Obama, projecting him the winner of the election. At around 1:00 AM EST on November 7, Romney conceded the election to Obama. By November 10, the electoral outcomes of all 50 states and the District of Columbia had been definitively projected. Obama won 332 electoral votes and carried all the states and districts (among states that allocate electoral votes by district) that he had won in the 2008 election except North Carolina, Indiana, and Nebraska's 2nd congressional district.",13.2,R,56.2,1,10,11.5,55.3,-0.900000000,-13851,6,206,MITT ROMNEY, ,47.2%,710746,60932152,South,6,-1.7,0.5,6,Mississippi,,,Mississippi,R,1285584,129067662,55.3,D,2012
AL,Hex,9,1,% shift to the right,,,ü,Barack Obama ,H,,Right,0,,38.4,-0.300000000,-17783,,332,BARACK OBAMA ,Mitt Romney,51.1%,795696,65899660,7.5,6,,,,,,,,,,,,,"Although most major media outlets insisted before the election that the race was too close to predict a winner in advance, analysts using statistical models, bookmakers, and betting markets had Obama as a clear favorite. At around 11:15 PM EST on Election Day, most major television networks called Ohio for Obama, projecting him the winner of the election. At around 1:00 AM EST on November 7, Romney conceded the election to Obama. By November 10, the electoral outcomes of all 50 states and the District of Columbia had been definitively projected. Obama won 332 electoral votes and carried all the states and districts (among states that allocate electoral votes by district) that he had won in the 2008 election except North Carolina, Indiana, and Nebraska's 2nd congressional district.",21.6,R,60.3,1,20,22.1,60.5,0.200000000,-10621,9,206,MITT ROMNEY, ,47.2%,1255925,60932152,South,6,0.5,-0.5,7,Alabama,,,Alabama,R,2074338,129067662,60.5,D,2012
GA,Hex,16,3,% shift to the right,,,ü,Barack Obama ,F,,Right,0,,45.5,-1.5,-70310,,332,BARACK OBAMA ,Mitt Romney,51.1%,1773827,65899660,8,7,,,,,,,,,,,,,"Although most major media outlets insisted before the election that the race was too close to predict a winner in advance, analysts using statistical models, bookmakers, and betting markets had Obama as a clear favorite. At around 11:15 PM EST on Election Day, most major television networks called Ohio for Obama, projecting him the winner of the election. At around 1:00 AM EST on November 7, Romney conceded the election to Obama. By November 10, the electoral outcomes of all 50 states and the District of Columbia had been definitively projected. Obama won 332 electoral votes and carried all the states and districts (among states that allocate electoral votes by district) that he had won in the 2008 election except North Carolina, Indiana, and Nebraska's 2nd congressional district.",5.2,R,52.2,1,5,7.8,53.3,1.1,29944,16,206,MITT ROMNEY, ,47.2%,2078688,60932152,South,6,2.6,-0.5,8,Georgia,,,Georgia,R,3900050,129067662,53.3,D,2012
TX,Hex,38,4,% shift to the right,,,ü,Barack Obama ,G,,Right,0,,41.4,-2.3,-220509,,332,BARACK OBAMA ,Mitt Romney,51.1%,3308124,65899660,4,7,,,,,,,,,,,,,"Although most major media outlets insisted before the election that the race was too close to predict a winner in advance, analysts using statistical models, bookmakers, and betting markets had Obama as a clear favorite. At around 11:15 PM EST on Election Day, most major television networks called Ohio for Obama, projecting him the winner of the election. At around 1:00 AM EST on November 7, Romney conceded the election to Obama. By November 10, the electoral outcomes of all 50 states and the District of Columbia had been definitively projected. Obama won 332 electoral votes and carried all the states and districts (among states that allocate electoral votes by district) that he had won in the 2008 election except North Carolina, Indiana, and Nebraska's 2nd congressional district.",11.8,R,55.5,1,15,15.8,57.2,1.700000000,90515,38,206,MITT ROMNEY, ,47.2%,4569843,60932152,South,7,4.0,-0.5,4,Texas,,,Texas,R,7993851,129067662,57.2,D,2012
AK,Hex,3,7,% shift to the left,,,ü,Barack Obama ,G,,Left,0,,40.8,2.9,-954,,332,BARACK OBAMA ,Mitt Romney,51.1%,122640,65899660,0.5,0,,,,,,,,,,,,,"Although most major media outlets insisted before the election that the race was too close to predict a winner in advance, analysts using statistical models, bookmakers, and betting markets had Obama as a clear favorite. At around 11:15 PM EST on Election Day, most major television networks called Ohio for Obama, projecting him the winner of the election. At around 1:00 AM EST on November 7, Romney conceded the election to Obama. By November 10, the electoral outcomes of all 50 states and the District of Columbia had been definitively projected. Obama won 332 electoral votes and carried all the states and districts (among states that allocate electoral votes by district) that he had won in the 2008 election except North Carolina, Indiana, and Nebraska's 2nd congressional district.",21.5,R,59.4,1,10,14,54.8,-4.600000000,-29165,3,206,MITT ROMNEY, ,47.2%,164676,60932152,West,0,-7.5,0.5,0,Alaska,,,Alaska,R,300495,129067662,54.8,D,2012
MT,Hex,3,12,% shift to the right,,,ü,Barack Obama ,G,,Right,0,,41.7,-5.6,-29828,,332,BARACK OBAMA ,Mitt Romney,51.1%,201839,65899660,2.5,2,,,,,,,,,,,,,"Although most major media outlets insisted before the election that the race was too close to predict a winner in advance, analysts using statistical models, bookmakers, and betting markets had Obama as a clear favorite. At around 11:15 PM EST on Election Day, most major television networks called Ohio for Obama, projecting him the winner of the election. At around 1:00 AM EST on November 7, Romney conceded the election to Obama. By November 10, the electoral outcomes of all 50 states and the District of Columbia had been definitively projected. Obama won 332 electoral votes and carried all the states and districts (among states that allocate electoral votes by district) that he had won in the 2008 election except North Carolina, Indiana, and Nebraska's 2nd congressional district.",2.2,R,49.5,1,10,13.7,55.4,5.900000000,25165,3,206,MITT ROMNEY, ,47.2%,267928,60932152,West,2,11.5,-0.5,3,Montana,,,Montana,R,484048,129067662,55.4,D,2012
ID,Hex,4,7,% shift to the right,,,ü,Barack Obama ,I,,Right,0,,32.6,-3.5,-23653,,332,BARACK OBAMA ,Mitt Romney,51.1%,212787,65899660,2,3,,,,,,,,,,,,,"Although most major media outlets insisted before the election that the race was too close to predict a winner in advance, analysts using statistical models, bookmakers, and betting markets had Obama as a clear favorite. At around 11:15 PM EST on Election Day, most major television networks called Ohio for Obama, projecting him the winner of the election. At around 1:00 AM EST on November 7, Romney conceded the election to Obama. By November 10, the electoral outcomes of all 50 states and the District of Columbia had been definitively projected. Obama won 332 electoral votes and carried all the states and districts (among states that allocate electoral votes by district) that he had won in the 2008 election except North Carolina, Indiana, and Nebraska's 2nd congressional district.",25.4,R,61.5,1,30,31.9,64.5,3,17899,4,206,MITT ROMNEY, ,47.2%,420911,60932152,West,2,6.5,-0.5,2,Idaho,,,Idaho,R,652274,129067662,64.5,D,2012
WY,Hex,3,9,% shift to the right,,,ü,Barack Obama ,J,,Right,0,,27.8,-4.600000000,-13582,,332,BARACK OBAMA ,Mitt Romney,51.1%,69286,65899660,3,3,,,,,,,,,,,,,"Although most major media outlets insisted before the election that the race was too close to predict a winner in advance, analysts using statistical models, bookmakers, and betting markets had Obama as a clear favorite. At around 11:15 PM EST on Election Day, most major television networks called Ohio for Obama, projecting him the winner of the election. At around 1:00 AM EST on November 7, Romney conceded the election to Obama. By November 10, the electoral outcomes of all 50 states and the District of Columbia had been definitively projected. Obama won 332 electoral votes and carried all the states and districts (among states that allocate electoral votes by district) that he had won in the 2008 election except North Carolina, Indiana, and Nebraska's 2nd congressional district.",32,R,64.4,1,40,40.8,68.6,4.2,6004,3,206,MITT ROMNEY, ,47.2%,170962,60932152,West,3,8.8,-0.5,3,Wyoming,,,Wyoming,R,249061,129067662,68.6,D,2012
UT,Hex,6,20,% shift to the right,,,ü,Barack Obama ,J,,Right,0,,24.7,-9.7,-75857,,332,BARACK OBAMA ,Mitt Romney,51.1%,251813,65899660,4,5,,,,,,,,,,,,,"Although most major media outlets insisted before the election that the race was too close to predict a winner in advance, analysts using statistical models, bookmakers, and betting markets had Obama as a clear favorite. At around 11:15 PM EST on Election Day, most major television networks called Ohio for Obama, projecting him the winner of the election. At around 1:00 AM EST on November 7, Romney conceded the election to Obama. By November 10, the electoral outcomes of all 50 states and the District of Columbia had been definitively projected. Obama won 332 electoral votes and carried all the states and districts (among states that allocate electoral votes by district) that he had won in the 2008 election except North Carolina, Indiana, and Nebraska's 2nd congressional district.",28.2,R,62.6,1,45,48.1,72.8,10.2,144570,6,206,MITT ROMNEY, ,47.2%,740600,60932152,West,4,19.9,-0.5,2,Utah,,,Utah,R,1017440,129067662,72.8,D,2012
AZ,Hex,11,1,% shift to the right,,,ü,Barack Obama ,F,,Right,0,,44.6,-0.5,-9475,,332,BARACK OBAMA ,Mitt Romney,51.1%,1025232,65899660,3,5,,,,,,,,,,,,,"Although most major media outlets insisted before the election that the race was too close to predict a winner in advance, analysts using statistical models, bookmakers, and betting markets had Obama as a clear favorite. At around 11:15 PM EST on Election Day, most major television networks called Ohio for Obama, projecting him the winner of the election. At around 1:00 AM EST on November 7, Romney conceded the election to Obama. By November 10, the electoral outcomes of all 50 states and the District of Columbia had been definitively projected. Obama won 332 electoral votes and carried all the states and districts (among states that allocate electoral votes by district) that he had won in the 2008 election except North Carolina, Indiana, and Nebraska's 2nd congressional district.",8.5,R,53.6,1,5,9.1,53.7,0.100000000,3543,11,206,MITT ROMNEY, ,47.2%,1233654,60932152,West,5,0.6,-0.5,2,Arizona,,,Arizona,R,2299254,129067662,53.7,D,2012
