Abbreviation,Selected Map,Total_EV,Shift,Shift tooltip,I_Nominee tooltip,blank,D-Check,D_Nominee_prop,Color Bins,Independent spacing,Direction,Spacer,R-Check,D_Percentage,D_DifferencePercentage,D_Difference,D_EV,D_EV_Total,D_Nominee,R_Nominee_prop,D_PopularPercentage,D_Votes,D_Votes_Total,Hex_Column,Hex_Row,I_Percentage,I_EV,I_EV_Total,I_Nominee tooltip ●,I_Nominee tooltip ')',I_Nominee tooltip 'Percentage)',I_Nominee tooltip '(',I_Nominee,I_PopularPercentage,I_Votes,I_Votes_Total,Independent spacing (popular),Info,Last_RD_Difference,Last_Winner,Last_Winner_Percentage,Number of Records,RD_Difference (bin),RD_Difference,R_Percentage,R_DifferencePercentage,R_Difference,R_EV,R_EV_Total,R_Nominee,I_Nominee_prop,R_PopularPercentage,R_Votes,R_Votes_Total,Region,Row,Shift :(l/r),Shift abbreviation,Space,State (red),State (blue),State (yellow),State,State_Winner,Total Votes,Total_Votes_USA,Winner_Percentage,Winning Party,Year
NV,Hex,3,11,% shift to the right,,,ü,Franklin D. Roosevelt,A,,Right,0,,54.6,-5.5,-2322,3,432,FRANKLIN D. ROOSEVELT,Thomas E. Dewey,53.4%,29623,25612610,2.5,4,,,,,,,,,,,,,"The United States presidential election of 1944 took place while the United States was preoccupied with fighting World War II. President Franklin D. Roosevelt (FDR) had been in office longer than any other president, but remained popular. Unlike 1940, there was little doubt that Roosevelt would run for another term as the Democratic candidate. His Republican opponent in 1944 was New York Governor Thomas E. Dewey. Dewey ran an energetic campaign, but there was little doubt, in the midst of a world war, that FDR would win a record fourth term.",-20.2,D,-60.1,1,-10,-9.2,45.4,5.5,3382,,99,THOMAS E. DEWEY, ,45.9%,24611,22014160,West,3,11.0,-0.5,2,,Nevada,,Nevada,D,54234,47976670,-54.6,D,1944
CA,Hex,25,3,% shift to the right,,,ü,Franklin D. Roosevelt,B,,Right,0,,56.5,-0.900000000,110946,25,432,FRANKLIN D. ROOSEVELT,Thomas E. Dewey,53.4%,1988564,25612610,2,5,,,,,,,,,,,,,"The United States presidential election of 1944 took place while the United States was preoccupied with fighting World War II. President Franklin D. Roosevelt (FDR) had been in office longer than any other president, but remained popular. Unlike 1940, there was little doubt that Roosevelt would run for another term as the Democratic candidate. His Republican opponent in 1944 was New York Governor Thomas E. Dewey. Dewey ran an energetic campaign, but there was little doubt, in the midst of a world war, that FDR would win a record fourth term.",-16.1,D,-57.4,1,-15,-13.5,43.0,1.7,161546,,99,THOMAS E. DEWEY, ,45.9%,1512965,22014160,West,4,2.6,-0.5,1,,California,,California,D,3520875,47976670,-56.5,D,1944
UT,Hex,4,4,% shift to the right,,,ü,Franklin D. Roosevelt,C,,Right,0,,60.4,-1.9,-4189,4,432,FRANKLIN D. ROOSEVELT,Thomas E. Dewey,53.4%,150088,25612610,4,5,,,,,,,,,,,,,"The United States presidential election of 1944 took place while the United States was preoccupied with fighting World War II. President Franklin D. Roosevelt (FDR) had been in office longer than any other president, but remained popular. Unlike 1940, there was little doubt that Roosevelt would run for another term as the Democratic candidate. His Republican opponent in 1944 was New York Governor Thomas E. Dewey. Dewey ran an energetic campaign, but there was little doubt, in the midst of a world war, that FDR would win a record fourth term.",-24.7,D,-62.3,1,-25,-21,39.4,1.8,4740,,99,THOMAS E. DEWEY, ,45.9%,97891,22014160,West,4,3.7,-0.5,2,,Utah,,Utah,D,248319,47976670,-60.4,D,1944
AZ,Hex,4,10,% shift to the right,,,ü,Franklin D. Roosevelt,B,,Right,0,,58.8,-4.7,-14341,4,432,FRANKLIN D. ROOSEVELT,Thomas E. Dewey,53.4%,80926,25612610,3,5,,,,,,,,,,,,,"The United States presidential election of 1944 took place while the United States was preoccupied with fighting World War II. President Franklin D. Roosevelt (FDR) had been in office longer than any other president, but remained popular. Unlike 1940, there was little doubt that Roosevelt would run for another term as the Democratic candidate. His Republican opponent in 1944 was New York Governor Thomas E. Dewey. Dewey ran an energetic campaign, but there was little doubt, in the midst of a world war, that FDR would win a record fourth term.",-27.5,D,-63.5,1,-20,-17.9,40.9,4.9,2257,,99,THOMAS E. DEWEY, ,45.9%,56287,22014160,West,5,9.6,-0.5,2,,Arizona,,Arizona,D,137634,47976670,-58.8,D,1944
NM,Hex,4,6,% shift to the right,,,ü,Franklin D. Roosevelt,A,,Right,0,,53.5,-3.1,-22310,4,432,FRANKLIN D. ROOSEVELT,Thomas E. Dewey,53.4%,81389,25612610,3.5,6,,,,,,,,,,,,,"The United States presidential election of 1944 took place while the United States was preoccupied with fighting World War II. President Franklin D. Roosevelt (FDR) had been in office longer than any other president, but remained popular. Unlike 1940, there was little doubt that Roosevelt would run for another term as the Democratic candidate. His Republican opponent in 1944 was New York Governor Thomas E. Dewey. Dewey ran an energetic campaign, but there was little doubt, in the midst of a world war, that FDR would win a record fourth term.",-13.3,D,-56.6,1,-10,-7.1,46.4,3.1,-8627,,99,THOMAS E. DEWEY, ,45.9%,70688,22014160,West,5,6.2,-0.5,3,,New Mexico,,New Mexico,D,152225,47976670,-53.5,D,1944
WI,Hex,12,4,% shift to the right,,,ü,Franklin D. Roosevelt,F,,Right,0,,48.6,-1.5,-54408,,432,FRANKLIN D. ROOSEVELT,Thomas E. Dewey,53.4%,650413,25612610,5.5,2,,,,,,,,,,,,,"The United States presidential election of 1944 took place while the United States was preoccupied with fighting World War II. President Franklin D. Roosevelt (FDR) had been in office longer than any other president, but remained popular. Unlike 1940, there was little doubt that Roosevelt would run for another term as the Democratic candidate. His Republican opponent in 1944 was New York Governor Thomas E. Dewey. Dewey ran an energetic campaign, but there was little doubt, in the midst of a world war, that FDR would win a record fourth term.",-1.8,D,-50.1,1,0,1.8,50.4,2.1,-4674,12,99,THOMAS E. DEWEY, ,45.9%,674532,22014160,Midwest,2,3.6,-0.5,7,Wisconsin,,,Wisconsin,R,1339152,47976670,50.4,D,1944
OH,Hex,25,5,% shift to the right,,,ü,Franklin D. Roosevelt,F,,Right,0,,49.8,-2.400000000,-162376,,432,FRANKLIN D. ROOSEVELT,Thomas E. Dewey,53.4%,1570763,25612610,8,3,,,,,,,,,,,,,"The United States presidential election of 1944 took place while the United States was preoccupied with fighting World War II. President Franklin D. Roosevelt (FDR) had been in office longer than any other president, but remained popular. Unlike 1940, there was little doubt that Roosevelt would run for another term as the Democratic candidate. His Republican opponent in 1944 was New York Governor Thomas E. Dewey. Dewey ran an energetic campaign, but there was little doubt, in the midst of a world war, that FDR would win a record fourth term.",-4.400000000,D,-52.2,1,0,0.400000000,50.2,2.400000000,-4480,25,99,THOMAS E. DEWEY, ,45.9%,1582293,22014160,Midwest,3,4.8,-0.5,7,Ohio,,,Ohio,R,3153056,47976670,50.2,D,1944
ND,Hex,4,3,% shift to the left,,,ü,Franklin D. Roosevelt,F,,Left,0,,45.5,1.3,-23892,,432,FRANKLIN D. ROOSEVELT,Thomas E. Dewey,53.4%,100144,25612610,3.5,2,,,,,,,,,,,,,"The United States presidential election of 1944 took place while the United States was preoccupied with fighting World War II. President Franklin D. Roosevelt (FDR) had been in office longer than any other president, but remained popular. Unlike 1940, there was little doubt that Roosevelt would run for another term as the Democratic candidate. His Republican opponent in 1944 was New York Governor Thomas E. Dewey. Dewey ran an energetic campaign, but there was little doubt, in the midst of a world war, that FDR would win a record fourth term.",10.9,R,55.1,1,5,8.3,53.8,-1.3,-36055,4,99,THOMAS E. DEWEY, ,45.9%,118535,22014160,Midwest,2,-2.6,0.5,4,North Dakota,,,North Dakota,R,220182,47976670,53.8,D,1944
SD,Hex,4,2,% shift to the right,,,ü,Franklin D. Roosevelt,G,,Right,0,,41.7,-0.900000000,-34651,,432,FRANKLIN D. ROOSEVELT,Thomas E. Dewey,53.4%,96711,25612610,4,3,,,,,,,,,,,,,"The United States presidential election of 1944 took place while the United States was preoccupied with fighting World War II. President Franklin D. Roosevelt (FDR) had been in office longer than any other president, but remained popular. Unlike 1940, there was little doubt that Roosevelt would run for another term as the Democratic candidate. His Republican opponent in 1944 was New York Governor Thomas E. Dewey. Dewey ran an energetic campaign, but there was little doubt, in the midst of a world war, that FDR would win a record fourth term.",14.8,R,57.4,1,15,16.6,58.3,0.900000000,-41700,4,99,THOMAS E. DEWEY, ,45.9%,135365,22014160,Midwest,3,1.8,-0.5,4,South Dakota,,,South Dakota,R,232076,47976670,58.3,D,1944
IA,Hex,10,0,% shift to the right,,,ü,Franklin D. Roosevelt,F,,Right,0,,47.5,-0.100000000,-78926,,432,FRANKLIN D. ROOSEVELT,Thomas E. Dewey,53.4%,499876,25612610,5,3,,,,,,,,,,,,,"The United States presidential election of 1944 took place while the United States was preoccupied with fighting World War II. President Franklin D. Roosevelt (FDR) had been in office longer than any other president, but remained popular. Unlike 1940, there was little doubt that Roosevelt would run for another term as the Democratic candidate. His Republican opponent in 1944 was New York Governor Thomas E. Dewey. Dewey ran an energetic campaign, but there was little doubt, in the midst of a world war, that FDR would win a record fourth term.",4.4,R,52,1,0,4.5,52.0,0,-85103,10,99,THOMAS E. DEWEY, ,45.9%,547267,22014160,Midwest,3,0.1,-0.5,5,Iowa,,,Iowa,R,1052599,47976670,52,D,1944
IN,Hex,13,4,% shift to the right,,,ü,Franklin D. Roosevelt,F,,Right,0,,46.7,-2.3,-92660,,432,FRANKLIN D. ROOSEVELT,Thomas E. Dewey,53.4%,781403,25612610,7,3,,,,,,,,,,,,,"The United States presidential election of 1944 took place while the United States was preoccupied with fighting World War II. President Franklin D. Roosevelt (FDR) had been in office longer than any other president, but remained popular. Unlike 1940, there was little doubt that Roosevelt would run for another term as the Democratic candidate. His Republican opponent in 1944 was New York Governor Thomas E. Dewey. Dewey ran an energetic campaign, but there was little doubt, in the midst of a world war, that FDR would win a record fourth term.",1.5,R,50.5,1,5,5.7,52.4,1.9,-23575,13,99,THOMAS E. DEWEY, ,45.9%,875891,22014160,Midwest,3,4.2,-0.5,6,Indiana,,,Indiana,R,1672091,47976670,52.4,D,1944
NE,Hex,6,3,% shift to the right,,,ü,Franklin D. Roosevelt,G,,Right,0,,41.4,-1.4,-30431,,432,FRANKLIN D. ROOSEVELT,Thomas E. Dewey,53.4%,233246,25612610,4.5,4,,,,,,,,,,,,,"The United States presidential election of 1944 took place while the United States was preoccupied with fighting World War II. President Franklin D. Roosevelt (FDR) had been in office longer than any other president, but remained popular. Unlike 1940, there was little doubt that Roosevelt would run for another term as the Democratic candidate. His Republican opponent in 1944 was New York Governor Thomas E. Dewey. Dewey ran an energetic campaign, but there was little doubt, in the midst of a world war, that FDR would win a record fourth term.",14.4,R,57.2,1,15,17.2,58.6,1.4,-22321,6,99,THOMAS E. DEWEY, ,45.9%,329880,22014160,Midwest,4,2.8,-0.5,4,Nebraska,,,Nebraska,R,563126,47976670,58.6,D,1944
KS,Hex,8,7,% shift to the right,,,ü,Franklin D. Roosevelt,H,,Right,0,,39.2,-3.2,-77267,,432,FRANKLIN D. ROOSEVELT,Thomas E. Dewey,53.4%,287458,25612610,5,5,,,,,,,,,,,,,"The United States presidential election of 1944 took place while the United States was preoccupied with fighting World War II. President Franklin D. Roosevelt (FDR) had been in office longer than any other president, but remained popular. Unlike 1940, there was little doubt that Roosevelt would run for another term as the Democratic candidate. His Republican opponent in 1944 was New York Governor Thomas E. Dewey. Dewey ran an energetic campaign, but there was little doubt, in the midst of a world war, that FDR would win a record fourth term.",14.5,R,56.9,1,20,21,60.2,3.3,-47073,8,99,THOMAS E. DEWEY, ,45.9%,442096,22014160,Midwest,5,6.5,-0.5,4,Kansas,,,Kansas,R,733776,47976670,60.2,D,1944
ME,Hex,5,3,% shift to the right,,,ü,Franklin D. Roosevelt,F,,Right,0,,47.4,-1.4,-15847,,432,FRANKLIN D. ROOSEVELT,Thomas E. Dewey,53.4%,140631,25612610,11.5,0,,,,,,,,,,,,,"The United States presidential election of 1944 took place while the United States was preoccupied with fighting World War II. President Franklin D. Roosevelt (FDR) had been in office longer than any other president, but remained popular. Unlike 1940, there was little doubt that Roosevelt would run for another term as the Democratic candidate. His Republican opponent in 1944 was New York Governor Thomas E. Dewey. Dewey ran an energetic campaign, but there was little doubt, in the midst of a world war, that FDR would win a record fourth term.",2.3,R,51.1,1,5,5,52.4,1.3,-8517,5,99,THOMAS E. DEWEY, ,45.9%,155434,22014160,Northeast,0,2.7,-0.5,11,Maine,,,Maine,R,296400,47976670,52.4,D,1944
VT,Hex,3,4,% shift to the right,,,ü,Franklin D. Roosevelt,G,,Right,0,,42.9,-2,-10449,,432,FRANKLIN D. ROOSEVELT,Thomas E. Dewey,53.4%,53820,25612610,10,1,,,,,,,,,,,,,"The United States presidential election of 1944 took place while the United States was preoccupied with fighting World War II. President Franklin D. Roosevelt (FDR) had been in office longer than any other president, but remained popular. Unlike 1940, there was little doubt that Roosevelt would run for another term as the Democratic candidate. His Republican opponent in 1944 was New York Governor Thomas E. Dewey. Dewey ran an energetic campaign, but there was little doubt, in the midst of a world war, that FDR would win a record fourth term.",9.9,R,54.8,1,10,14.2,57.1,2.3,-6844,3,99,THOMAS E. DEWEY, ,45.9%,71527,22014160,Northeast,1,4.3,-0.5,10,Vermont,,,Vermont,R,125361,47976670,57.1,D,1944
WY,Hex,3,8,% shift to the right,,,ü,Franklin D. Roosevelt,F,,Right,0,,48.8,-4,-9868,,432,FRANKLIN D. ROOSEVELT,Thomas E. Dewey,53.4%,49419,25612610,3,3,,,,,,,,,,,,,"The United States presidential election of 1944 took place while the United States was preoccupied with fighting World War II. President Franklin D. Roosevelt (FDR) had been in office longer than any other president, but remained popular. Unlike 1940, there was little doubt that Roosevelt would run for another term as the Democratic candidate. His Republican opponent in 1944 was New York Governor Thomas E. Dewey. Dewey ran an energetic campaign, but there was little doubt, in the midst of a world war, that FDR would win a record fourth term.",-5.9,D,-52.8,1,0,2.400000000,51.2,4.3,-712,3,99,THOMAS E. DEWEY, ,45.9%,51921,22014160,West,3,8.3,-0.5,3,Wyoming,,,Wyoming,R,101340,47976670,51.2,D,1944
CO,Hex,6,4,% shift to the right,,,ü,Franklin D. Roosevelt,F,,Right,0,,46.4,-2,-31223,,432,FRANKLIN D. ROOSEVELT,Thomas E. Dewey,53.4%,234331,25612610,3.5,4,,,,,,,,,,,,,"The United States presidential election of 1944 took place while the United States was preoccupied with fighting World War II. President Franklin D. Roosevelt (FDR) had been in office longer than any other president, but remained popular. Unlike 1940, there was little doubt that Roosevelt would run for another term as the Democratic candidate. His Republican opponent in 1944 was New York Governor Thomas E. Dewey. Dewey ran an energetic campaign, but there was little doubt, in the midst of a world war, that FDR would win a record fourth term.",2.5,R,50.9,1,5,6.8,53.2,2.3,-10845,6,99,THOMAS E. DEWEY, ,45.9%,268731,22014160,West,4,4.3,-0.5,3,Colorado,,,Colorado,R,505039,47976670,53.2,D,1944
