Abbreviation,Selected Map,Total_EV,Shift,Shift tooltip,I_Nominee tooltip,blank,D-Check,D_Nominee_prop,Color Bins,Independent spacing,Direction,Spacer,R-Check,D_Percentage,D_DifferencePercentage,D_Difference,D_EV,D_EV_Total,D_Nominee,R_Nominee_prop,D_PopularPercentage,D_Votes,D_Votes_Total,Hex_Column,Hex_Row,I_Percentage,I_EV,I_EV_Total,I_Nominee tooltip ●,I_Nominee tooltip ')',I_Nominee tooltip 'Percentage)',I_Nominee tooltip '(',I_Nominee,I_PopularPercentage,I_Votes,I_Votes_Total,Independent spacing (popular),Info,Last_RD_Difference,Last_Winner,Last_Winner_Percentage,Number of Records,RD_Difference (bin),RD_Difference,R_Percentage,R_DifferencePercentage,R_Difference,R_EV,R_EV_Total,R_Nominee,I_Nominee_prop,R_PopularPercentage,R_Votes,R_Votes_Total,Region,Row,Shift :(l/r),Shift abbreviation,Space,State (red),State (blue),State (yellow),State,State_Winner,Total Votes,Total_Votes_USA,Winner_Percentage,Winning Party,Year
GA,Hex,12,5,% shift to the right,,,ü,Franklin D. Roosevelt,E,,Right,0,,84.8,-2.3,9831,12,449,FRANKLIN D. ROOSEVELT,Wendell Willkie,54.7%,265194,27243218,8,7,,,,,,,,,,,,,"The election of 1940 was fought in the shadow of World War II as the United States was emerging from the Great Depression. Incumbent President Franklin D. Roosevelt (FDR), a Democrat, broke with tradition and ran for a third term, which became a major issue. The Republican candidate was maverick businessman Wendell Willkie, a dark horse who crusaded against Roosevelt's failure to end the Depression and eagerness for war. Roosevelt, aware of strong isolationist sentiment in the U.S., promised there would be no foreign wars if he were reelected. Willkie conducted an energetic campaign and managed to revive Republican strength in areas of the Midwest and Northeast. However, Roosevelt won a comfortable victory by building strong support from labor unions, big-city political machines, ethnic voters, and the traditionally Democratic Solid South.",-74.5,D,-87.1,1,-70,-69.9,14.9,2.3,9552,,82,WENDELL WILLKIE, ,44.8%,46495,22334940,South,6,4.6,-0.5,8,,Georgia,,Georgia,D,312686,49817149,-84.8,D,1940
TX,Hex,23,13,% shift to the right,,,ü,Franklin D. Roosevelt,E,,Right,0,,80.7,-6.400000000,105666,23,449,FRANKLIN D. ROOSEVELT,Wendell Willkie,54.7%,840151,27243218,4,7,,,,,,,,,,,,,"The election of 1940 was fought in the shadow of World War II as the United States was emerging from the Great Depression. Incumbent President Franklin D. Roosevelt (FDR), a Democrat, broke with tradition and ran for a third term, which became a major issue. The Republican candidate was maverick businessman Wendell Willkie, a dark horse who crusaded against Roosevelt's failure to end the Depression and eagerness for war. Roosevelt, aware of strong isolationist sentiment in the U.S., promised there would be no foreign wars if he were reelected. Willkie conducted an energetic campaign and managed to revive Republican strength in areas of the Midwest and Northeast. However, Roosevelt won a comfortable victory by building strong support from labor unions, big-city political machines, ethnic voters, and the traditionally Democratic Solid South.",-74.8,D,-87.1,1,-65,-61.6,19.1,6.8,95278,,82,WENDELL WILLKIE, ,44.8%,199152,22334940,South,7,13.2,-0.5,4,,Texas,,Texas,D,1041168,49817149,-80.7,D,1940
FL,Hex,7,4,% shift to the right,,,ü,Franklin D. Roosevelt,E,,Right,0,,74.0,-2.100000000,110217,7,449,FRANKLIN D. ROOSEVELT,Wendell Willkie,54.7%,359334,27243218,8.5,8,,,,,,,,,,,,,"The election of 1940 was fought in the shadow of World War II as the United States was emerging from the Great Depression. Incumbent President Franklin D. Roosevelt (FDR), a Democrat, broke with tradition and ran for a third term, which became a major issue. The Republican candidate was maverick businessman Wendell Willkie, a dark horse who crusaded against Roosevelt's failure to end the Depression and eagerness for war. Roosevelt, aware of strong isolationist sentiment in the U.S., promised there would be no foreign wars if he were reelected. Willkie conducted an energetic campaign and managed to revive Republican strength in areas of the Midwest and Northeast. However, Roosevelt won a comfortable victory by building strong support from labor unions, big-city political machines, ethnic voters, and the traditionally Democratic Solid South.",-52.2,D,-76.1,1,-50,-48,26.0,2.1,47910,,82,WENDELL WILLKIE, ,44.8%,126158,22334940,South,7,4.2,-0.5,9,,Florida,,Florida,D,485640,49817149,-74,D,1940
WA,Hex,8,19,% shift to the right,,,ü,Franklin D. Roosevelt,B,,Right,0,,58.2,-8.2,2566,8,449,FRANKLIN D. ROOSEVELT,Wendell Willkie,54.7%,462145,27243218,1.5,2,,,,,,,,,,,,,"The election of 1940 was fought in the shadow of World War II as the United States was emerging from the Great Depression. Incumbent President Franklin D. Roosevelt (FDR), a Democrat, broke with tradition and ran for a third term, which became a major issue. The Republican candidate was maverick businessman Wendell Willkie, a dark horse who crusaded against Roosevelt's failure to end the Depression and eagerness for war. Roosevelt, aware of strong isolationist sentiment in the U.S., promised there would be no foreign wars if he were reelected. Willkie conducted an energetic campaign and managed to revive Republican strength in areas of the Midwest and Northeast. However, Roosevelt won a comfortable victory by building strong support from labor unions, big-city political machines, ethnic voters, and the traditionally Democratic Solid South.",-36.5,D,-66.4,1,-20,-17.6,40.6,10.7,115231,,82,WENDELL WILLKIE, ,44.8%,322123,22334940,West,2,18.9,-0.5,1,,Washington,,Washington,D,793833,49817149,-58.2,D,1940
MT,Hex,4,23,% shift to the right,,,ü,Franklin D. Roosevelt,B,,Right,0,,58.8,-10.5,-13992,4,449,FRANKLIN D. ROOSEVELT,Wendell Willkie,54.7%,145698,27243218,2.5,2,,,,,,,,,,,,,"The election of 1940 was fought in the shadow of World War II as the United States was emerging from the Great Depression. Incumbent President Franklin D. Roosevelt (FDR), a Democrat, broke with tradition and ran for a third term, which became a major issue. The Republican candidate was maverick businessman Wendell Willkie, a dark horse who crusaded against Roosevelt's failure to end the Depression and eagerness for war. Roosevelt, aware of strong isolationist sentiment in the U.S., promised there would be no foreign wars if he were reelected. Willkie conducted an energetic campaign and managed to revive Republican strength in areas of the Midwest and Northeast. However, Roosevelt won a comfortable victory by building strong support from labor unions, big-city political machines, ethnic voters, and the traditionally Democratic Solid South.",-41.7,D,-69.3,1,-20,-18.6,40.2,12.6,35981,,82,WENDELL WILLKIE, ,44.8%,99579,22334940,West,2,23.1,-0.5,3,,Montana,,Montana,D,247873,49817149,-58.8,D,1940
ID,Hex,4,21,% shift to the right,,,ü,Franklin D. Roosevelt,A,,Right,0,,54.4,-8.6,2159,4,449,FRANKLIN D. ROOSEVELT,Wendell Willkie,54.7%,127842,27243218,2,3,,,,,,,,,,,,,"The election of 1940 was fought in the shadow of World War II as the United States was emerging from the Great Depression. Incumbent President Franklin D. Roosevelt (FDR), a Democrat, broke with tradition and ran for a third term, which became a major issue. The Republican candidate was maverick businessman Wendell Willkie, a dark horse who crusaded against Roosevelt's failure to end the Depression and eagerness for war. Roosevelt, aware of strong isolationist sentiment in the U.S., promised there would be no foreign wars if he were reelected. Willkie conducted an energetic campaign and managed to revive Republican strength in areas of the Midwest and Northeast. However, Roosevelt won a comfortable victory by building strong support from labor unions, big-city political machines, ethnic voters, and the traditionally Democratic Solid South.",-29.8,D,-63,1,-10,-9.1,45.3,12.1,40297,,82,WENDELL WILLKIE, ,44.8%,106553,22334940,West,2,20.7,-0.5,2,,Idaho,,Idaho,D,235168,49817149,-54.4,D,1940
WY,Hex,3,17,% shift to the right,,,ü,Franklin D. Roosevelt,A,,Right,0,,52.8,-7.8,-3337,3,449,FRANKLIN D. ROOSEVELT,Wendell Willkie,54.7%,59287,27243218,3,3,,,,,,,,,,,,,"The election of 1940 was fought in the shadow of World War II as the United States was emerging from the Great Depression. Incumbent President Franklin D. Roosevelt (FDR), a Democrat, broke with tradition and ran for a third term, which became a major issue. The Republican candidate was maverick businessman Wendell Willkie, a dark horse who crusaded against Roosevelt's failure to end the Depression and eagerness for war. Roosevelt, aware of strong isolationist sentiment in the U.S., promised there would be no foreign wars if he were reelected. Willkie conducted an energetic campaign and managed to revive Republican strength in areas of the Midwest and Northeast. However, Roosevelt won a comfortable victory by building strong support from labor unions, big-city political machines, ethnic voters, and the traditionally Democratic Solid South.",-23.1,D,-60.6,1,-10,-5.9,46.9,9.4,13894,,82,WENDELL WILLKIE, ,44.8%,52633,22334940,West,3,17.2,-0.5,3,,Wyoming,,Wyoming,D,112240,49817149,-52.8,D,1940
OR,Hex,5,27,% shift to the right,,,ü,Franklin D. Roosevelt,A,,Right,0,,53.7,-10.7,-8318,5,449,FRANKLIN D. ROOSEVELT,Wendell Willkie,54.7%,258415,27243218,1.5,4,,,,,,,,,,,,,"The election of 1940 was fought in the shadow of World War II as the United States was emerging from the Great Depression. Incumbent President Franklin D. Roosevelt (FDR), a Democrat, broke with tradition and ran for a third term, which became a major issue. The Republican candidate was maverick businessman Wendell Willkie, a dark horse who crusaded against Roosevelt's failure to end the Depression and eagerness for war. Roosevelt, aware of strong isolationist sentiment in the U.S., promised there would be no foreign wars if he were reelected. Willkie conducted an energetic campaign and managed to revive Republican strength in areas of the Midwest and Northeast. However, Roosevelt won a comfortable victory by building strong support from labor unions, big-city political machines, ethnic voters, and the traditionally Democratic Solid South.",-34.8,D,-64.4,1,-10,-8.1,45.6,16,96849,,82,WENDELL WILLKIE, ,44.8%,219555,22334940,West,3,26.7,-0.5,1,,Oregon,,Oregon,D,481240,49817149,-53.7,D,1940
NV,Hex,3,25,% shift to the right,,,ü,Franklin D. Roosevelt,C,,Right,0,,60.1,-12.7,20,3,449,FRANKLIN D. ROOSEVELT,Wendell Willkie,54.7%,31945,27243218,2.5,4,,,,,,,,,,,,,"The election of 1940 was fought in the shadow of World War II as the United States was emerging from the Great Depression. Incumbent President Franklin D. Roosevelt (FDR), a Democrat, broke with tradition and ran for a third term, which became a major issue. The Republican candidate was maverick businessman Wendell Willkie, a dark horse who crusaded against Roosevelt's failure to end the Depression and eagerness for war. Roosevelt, aware of strong isolationist sentiment in the U.S., promised there would be no foreign wars if he were reelected. Willkie conducted an energetic campaign and managed to revive Republican strength in areas of the Midwest and Northeast. However, Roosevelt won a comfortable victory by building strong support from labor unions, big-city political machines, ethnic voters, and the traditionally Democratic Solid South.",-45.6,D,-72.8,1,-25,-20.2,39.9,12.7,9306,,82,WENDELL WILLKIE, ,44.8%,21229,22334940,West,3,25.4,-0.5,2,,Nevada,,Nevada,D,53174,49817149,-60.1,D,1940
CA,Hex,22,19,% shift to the right,,,ü,Franklin D. Roosevelt,B,,Right,0,,57.4,-9.6,110782,22,449,FRANKLIN D. ROOSEVELT,Wendell Willkie,54.7%,1877618,27243218,2,5,,,,,,,,,,,,,"The election of 1940 was fought in the shadow of World War II as the United States was emerging from the Great Depression. Incumbent President Franklin D. Roosevelt (FDR), a Democrat, broke with tradition and ran for a third term, which became a major issue. The Republican candidate was maverick businessman Wendell Willkie, a dark horse who crusaded against Roosevelt's failure to end the Depression and eagerness for war. Roosevelt, aware of strong isolationist sentiment in the U.S., promised there would be no foreign wars if he were reelected. Willkie conducted an energetic campaign and managed to revive Republican strength in areas of the Midwest and Northeast. However, Roosevelt won a comfortable victory by building strong support from labor unions, big-city political machines, ethnic voters, and the traditionally Democratic Solid South.",-35.3,D,-67,1,-20,-16.1,41.3,9.6,514988,,82,WENDELL WILLKIE, ,44.8%,1351419,22334940,West,4,19.2,-0.5,1,,California,,California,D,3268791,49817149,-57.4,D,1940
UT,Hex,4,15,% shift to the right,,,ü,Franklin D. Roosevelt,C,,Right,0,,62.3,-7,4029,4,449,FRANKLIN D. ROOSEVELT,Wendell Willkie,54.7%,154277,27243218,4,5,,,,,,,,,,,,,"The election of 1940 was fought in the shadow of World War II as the United States was emerging from the Great Depression. Incumbent President Franklin D. Roosevelt (FDR), a Democrat, broke with tradition and ran for a third term, which became a major issue. The Republican candidate was maverick businessman Wendell Willkie, a dark horse who crusaded against Roosevelt's failure to end the Depression and eagerness for war. Roosevelt, aware of strong isolationist sentiment in the U.S., promised there would be no foreign wars if he were reelected. Willkie conducted an energetic campaign and managed to revive Republican strength in areas of the Midwest and Northeast. However, Roosevelt won a comfortable victory by building strong support from labor unions, big-city political machines, ethnic voters, and the traditionally Democratic Solid South.",-39.5,D,-69.3,1,-25,-24.7,37.6,7.8,28596,,82,WENDELL WILLKIE, ,44.8%,93151,22334940,West,4,14.8,-0.5,2,,Utah,,Utah,D,247819,49817149,-62.3,D,1940
AZ,Hex,3,15,% shift to the right,,,ü,Franklin D. Roosevelt,C,,Right,0,,63.5,-6.3,8545,3,449,FRANKLIN D. ROOSEVELT,Wendell Willkie,54.7%,95267,27243218,3,5,,,,,,,,,,,,,"The election of 1940 was fought in the shadow of World War II as the United States was emerging from the Great Depression. Incumbent President Franklin D. Roosevelt (FDR), a Democrat, broke with tradition and ran for a third term, which became a major issue. The Republican candidate was maverick businessman Wendell Willkie, a dark horse who crusaded against Roosevelt's failure to end the Depression and eagerness for war. Roosevelt, aware of strong isolationist sentiment in the U.S., promised there would be no foreign wars if he were reelected. Willkie conducted an energetic campaign and managed to revive Republican strength in areas of the Midwest and Northeast. However, Roosevelt won a comfortable victory by building strong support from labor unions, big-city political machines, ethnic voters, and the traditionally Democratic Solid South.",-42.9,D,-69.8,1,-30,-27.5,36.0,9.1,20597,,82,WENDELL WILLKIE, ,44.8%,54030,22334940,West,5,15.4,-0.5,2,,Arizona,,Arizona,D,150039,49817149,-63.5,D,1940
NM,Hex,3,13,% shift to the right,,,ü,Franklin D. Roosevelt,B,,Right,0,,56.6,-6.1,-2338,3,449,FRANKLIN D. ROOSEVELT,Wendell Willkie,54.7%,103699,27243218,3.5,6,,,,,,,,,,,,,"The election of 1940 was fought in the shadow of World War II as the United States was emerging from the Great Depression. Incumbent President Franklin D. Roosevelt (FDR), a Democrat, broke with tradition and ran for a third term, which became a major issue. The Republican candidate was maverick businessman Wendell Willkie, a dark horse who crusaded against Roosevelt's failure to end the Depression and eagerness for war. Roosevelt, aware of strong isolationist sentiment in the U.S., promised there would be no foreign wars if he were reelected. Willkie conducted an energetic campaign and managed to revive Republican strength in areas of the Midwest and Northeast. However, Roosevelt won a comfortable victory by building strong support from labor unions, big-city political machines, ethnic voters, and the traditionally Democratic Solid South.",-26.2,D,-62.7,1,-15,-13.3,43.3,6.8,17588,,82,WENDELL WILLKIE, ,44.8%,79315,22334940,West,5,12.9,-0.5,3,,New Mexico,,New Mexico,D,183258,49817149,-56.6,D,1940
ND,Hex,4,44,% shift to the right,,,ü,Franklin D. Roosevelt,G,,Right,0,,44.2,-15.4,-39112,,449,FRANKLIN D. ROOSEVELT,Wendell Willkie,54.7%,124036,27243218,3.5,2,,,,,,,,,,,,,"The election of 1940 was fought in the shadow of World War II as the United States was emerging from the Great Depression. Incumbent President Franklin D. Roosevelt (FDR), a Democrat, broke with tradition and ran for a third term, which became a major issue. The Republican candidate was maverick businessman Wendell Willkie, a dark horse who crusaded against Roosevelt's failure to end the Depression and eagerness for war. Roosevelt, aware of strong isolationist sentiment in the U.S., promised there would be no foreign wars if he were reelected. Willkie conducted an energetic campaign and managed to revive Republican strength in areas of the Midwest and Northeast. However, Roosevelt won a comfortable victory by building strong support from labor unions, big-city political machines, ethnic voters, and the traditionally Democratic Solid South.",-33,D,-59.6,1,10,10.9,55.1,28.5,81839,4,82,WENDELL WILLKIE, ,44.8%,154590,22334940,Midwest,2,43.9,-0.5,4,North Dakota,,,North Dakota,R,280775,49817149,55.1,D,1940
MI,Hex,19,18,% shift to the right,,,ü,Franklin D. Roosevelt,F,,Right,0,,49.5,-6.8,16197,,449,FRANKLIN D. ROOSEVELT,Wendell Willkie,54.7%,1032991,27243218,7.5,2,,,,,,,,,,,,,"The election of 1940 was fought in the shadow of World War II as the United States was emerging from the Great Depression. Incumbent President Franklin D. Roosevelt (FDR), a Democrat, broke with tradition and ran for a third term, which became a major issue. The Republican candidate was maverick businessman Wendell Willkie, a dark horse who crusaded against Roosevelt's failure to end the Depression and eagerness for war. Roosevelt, aware of strong isolationist sentiment in the U.S., promised there would be no foreign wars if he were reelected. Willkie conducted an energetic campaign and managed to revive Republican strength in areas of the Midwest and Northeast. However, Roosevelt won a comfortable victory by building strong support from labor unions, big-city political machines, ethnic voters, and the traditionally Democratic Solid South.",-17.5,D,-56.3,1,0,0.400000000,49.9,11.1,340184,19,82,WENDELL WILLKIE, ,44.8%,1039917,22334940,Midwest,2,17.9,-0.5,8,Michigan,,,Michigan,R,2085929,49817149,49.9,D,1940
SD,Hex,4,26,% shift to the right,,,ü,Franklin D. Roosevelt,G,,Right,0,,42.6,-11.4,-28775,,449,FRANKLIN D. ROOSEVELT,Wendell Willkie,54.7%,131362,27243218,4,3,,,,,,,,,,,,,"The election of 1940 was fought in the shadow of World War II as the United States was emerging from the Great Depression. Incumbent President Franklin D. Roosevelt (FDR), a Democrat, broke with tradition and ran for a third term, which became a major issue. The Republican candidate was maverick businessman Wendell Willkie, a dark horse who crusaded against Roosevelt's failure to end the Depression and eagerness for war. Roosevelt, aware of strong isolationist sentiment in the U.S., promised there would be no foreign wars if he were reelected. Willkie conducted an energetic campaign and managed to revive Republican strength in areas of the Midwest and Northeast. However, Roosevelt won a comfortable victory by building strong support from labor unions, big-city political machines, ethnic voters, and the traditionally Democratic Solid South.",-11.5,D,-54,1,10,14.8,57.4,14.9,51088,4,82,WENDELL WILLKIE, ,44.8%,177065,22334940,Midwest,3,26.3,-0.5,4,South Dakota,,,South Dakota,R,308427,49817149,57.4,D,1940
IA,Hex,11,16,% shift to the right,,,ü,Franklin D. Roosevelt,F,,Right,0,,47.6,-6.8,-42954,,449,FRANKLIN D. ROOSEVELT,Wendell Willkie,54.7%,578802,27243218,5,3,,,,,,,,,,,,,"The election of 1940 was fought in the shadow of World War II as the United States was emerging from the Great Depression. Incumbent President Franklin D. Roosevelt (FDR), a Democrat, broke with tradition and ran for a third term, which became a major issue. The Republican candidate was maverick businessman Wendell Willkie, a dark horse who crusaded against Roosevelt's failure to end the Depression and eagerness for war. Roosevelt, aware of strong isolationist sentiment in the U.S., promised there would be no foreign wars if he were reelected. Willkie conducted an energetic campaign and managed to revive Republican strength in areas of the Midwest and Northeast. However, Roosevelt won a comfortable victory by building strong support from labor unions, big-city political machines, ethnic voters, and the traditionally Democratic Solid South.",-11.7,D,-54.4,1,0,4.4,52.0,9.3,144393,11,82,WENDELL WILLKIE, ,44.8%,632370,22334940,Midwest,3,16.1,-0.5,5,Iowa,,,Iowa,R,1215432,49817149,52,D,1940
IN,Hex,14,16,% shift to the right,,,ü,Franklin D. Roosevelt,F,,Right,0,,49.0,-7.6,-60911,,449,FRANKLIN D. ROOSEVELT,Wendell Willkie,54.7%,874063,27243218,7,3,,,,,,,,,,,,,"The election of 1940 was fought in the shadow of World War II as the United States was emerging from the Great Depression. Incumbent President Franklin D. Roosevelt (FDR), a Democrat, broke with tradition and ran for a third term, which became a major issue. The Republican candidate was maverick businessman Wendell Willkie, a dark horse who crusaded against Roosevelt's failure to end the Depression and eagerness for war. Roosevelt, aware of strong isolationist sentiment in the U.S., promised there would be no foreign wars if he were reelected. Willkie conducted an energetic campaign and managed to revive Republican strength in areas of the Midwest and Northeast. However, Roosevelt won a comfortable victory by building strong support from labor unions, big-city political machines, ethnic voters, and the traditionally Democratic Solid South.",-14.7,D,-56.6,1,0,1.5,50.5,8.6,207896,14,82,WENDELL WILLKIE, ,44.8%,899466,22334940,Midwest,3,16.2,-0.5,6,Indiana,,,Indiana,R,1782747,49817149,50.5,D,1940
NE,Hex,7,31,% shift to the right,,,ü,Franklin D. Roosevelt,G,,Right,0,,42.8,-14.3,-83768,,449,FRANKLIN D. ROOSEVELT,Wendell Willkie,54.7%,263677,27243218,4.5,4,,,,,,,,,,,,,"The election of 1940 was fought in the shadow of World War II as the United States was emerging from the Great Depression. Incumbent President Franklin D. Roosevelt (FDR), a Democrat, broke with tradition and ran for a third term, which became a major issue. The Republican candidate was maverick businessman Wendell Willkie, a dark horse who crusaded against Roosevelt's failure to end the Depression and eagerness for war. Roosevelt, aware of strong isolationist sentiment in the U.S., promised there would be no foreign wars if he were reelected. Willkie conducted an energetic campaign and managed to revive Republican strength in areas of the Midwest and Northeast. However, Roosevelt won a comfortable victory by building strong support from labor unions, big-city political machines, ethnic voters, and the traditionally Democratic Solid South.",-16.4,D,-57.1,1,10,14.4,57.2,16.5,104470,7,82,WENDELL WILLKIE, ,44.8%,352201,22334940,Midwest,4,30.8,-0.5,4,Nebraska,,,Nebraska,R,615878,49817149,57.2,D,1940
KS,Hex,9,22,% shift to the right,,,ü,Franklin D. Roosevelt,G,,Right,0,,42.4,-11.3,-99795,,449,FRANKLIN D. ROOSEVELT,Wendell Willkie,54.7%,364725,27243218,5,5,,,,,,,,,,,,,"The election of 1940 was fought in the shadow of World War II as the United States was emerging from the Great Depression. Incumbent President Franklin D. Roosevelt (FDR), a Democrat, broke with tradition and ran for a third term, which became a major issue. The Republican candidate was maverick businessman Wendell Willkie, a dark horse who crusaded against Roosevelt's failure to end the Depression and eagerness for war. Roosevelt, aware of strong isolationist sentiment in the U.S., promised there would be no foreign wars if he were reelected. Willkie conducted an energetic campaign and managed to revive Republican strength in areas of the Midwest and Northeast. However, Roosevelt won a comfortable victory by building strong support from labor unions, big-city political machines, ethnic voters, and the traditionally Democratic Solid South.",-7.7,D,-53.7,1,10,14.5,56.9,10.9,91442,9,82,WENDELL WILLKIE, ,44.8%,489169,22334940,Midwest,5,22.2,-0.5,4,Kansas,,,Kansas,R,860297,49817149,56.9,D,1940
ME,Hex,5,12,% shift to the left,,,ü,Franklin D. Roosevelt,F,,Left,0,,48.8,7.3,30145,,449,FRANKLIN D. ROOSEVELT,Wendell Willkie,54.7%,156478,27243218,11.5,0,,,,,,,,,,,,,"The election of 1940 was fought in the shadow of World War II as the United States was emerging from the Great Depression. Incumbent President Franklin D. Roosevelt (FDR), a Democrat, broke with tradition and ran for a third term, which became a major issue. The Republican candidate was maverick businessman Wendell Willkie, a dark horse who crusaded against Roosevelt's failure to end the Depression and eagerness for war. Roosevelt, aware of strong isolationist sentiment in the U.S., promised there would be no foreign wars if he were reelected. Willkie conducted an energetic campaign and managed to revive Republican strength in areas of the Midwest and Northeast. However, Roosevelt won a comfortable victory by building strong support from labor unions, big-city political machines, ethnic voters, and the traditionally Democratic Solid South.",14,R,55.5,1,0,2.3,51.1,-4.4,-4872,5,82,WENDELL WILLKIE, ,44.8%,163951,22334940,Northeast,0,-11.7,0.5,11,Maine,,,Maine,R,320840,49817149,51.1,D,1940
VT,Hex,3,3,% shift to the left,,,ü,Franklin D. Roosevelt,F,,Left,0,,44.9,1.7,2145,,449,FRANKLIN D. ROOSEVELT,Wendell Willkie,54.7%,64269,27243218,10,1,,,,,,,,,,,,,"The election of 1940 was fought in the shadow of World War II as the United States was emerging from the Great Depression. Incumbent President Franklin D. Roosevelt (FDR), a Democrat, broke with tradition and ran for a third term, which became a major issue. The Republican candidate was maverick businessman Wendell Willkie, a dark horse who crusaded against Roosevelt's failure to end the Depression and eagerness for war. Roosevelt, aware of strong isolationist sentiment in the U.S., promised there would be no foreign wars if he were reelected. Willkie conducted an energetic campaign and managed to revive Republican strength in areas of the Midwest and Northeast. However, Roosevelt won a comfortable victory by building strong support from labor unions, big-city political machines, ethnic voters, and the traditionally Democratic Solid South.",13.2,R,56.4,1,5,9.9,54.8,-1.6,-2652,3,82,WENDELL WILLKIE, ,44.8%,78371,22334940,Northeast,1,-3.3,0.5,10,Vermont,,,Vermont,R,143062,49817149,54.8,D,1940
CO,Hex,6,26,% shift to the right,,,ü,Franklin D. Roosevelt,F,,Right,0,,48.4,-12,-29467,,449,FRANKLIN D. ROOSEVELT,Wendell Willkie,54.7%,265554,27243218,3.5,4,,,,,,,,,,,,,"The election of 1940 was fought in the shadow of World War II as the United States was emerging from the Great Depression. Incumbent President Franklin D. Roosevelt (FDR), a Democrat, broke with tradition and ran for a third term, which became a major issue. The Republican candidate was maverick businessman Wendell Willkie, a dark horse who crusaded against Roosevelt's failure to end the Depression and eagerness for war. Roosevelt, aware of strong isolationist sentiment in the U.S., promised there would be no foreign wars if he were reelected. Willkie conducted an energetic campaign and managed to revive Republican strength in areas of the Midwest and Northeast. However, Roosevelt won a comfortable victory by building strong support from labor unions, big-city political machines, ethnic voters, and the traditionally Democratic Solid South.",-23.3,D,-60.4,1,0,2.5,50.9,13.8,98309,6,82,WENDELL WILLKIE, ,44.8%,279576,22334940,West,4,25.8,-0.5,3,Colorado,,,Colorado,R,549004,49817149,50.9,D,1940
