Abbreviation,Selected Map,Total_EV,Shift,Shift tooltip,I_Nominee tooltip,blank,D-Check,D_Nominee_prop,Color Bins,Independent spacing,Direction,Spacer,R-Check,D_Percentage,D_DifferencePercentage,D_Difference,D_EV,D_EV_Total,D_Nominee,R_Nominee_prop,D_PopularPercentage,D_Votes,D_Votes_Total,Hex_Column,Hex_Row,I_Percentage,I_EV,I_EV_Total,I_Nominee tooltip ●,I_Nominee tooltip ')',I_Nominee tooltip 'Percentage)',I_Nominee tooltip '(',I_Nominee,I_PopularPercentage,I_Votes,I_Votes_Total,Independent spacing (popular),Info,Last_RD_Difference,Last_Winner,Last_Winner_Percentage,Number of Records,RD_Difference (bin),RD_Difference,R_Percentage,R_DifferencePercentage,R_Difference,R_EV,R_EV_Total,R_Nominee,I_Nominee_prop,R_PopularPercentage,R_Votes,R_Votes_Total,Region,Row,Shift :(l/r),Shift abbreviation,Space,State (red),State (blue),State (yellow),State,State_Winner,Total Votes,Total_Votes_USA,Winner_Percentage,Winning Party,Year
SD,Hex,4,0,% shift to the left,,,ü,John F. Kennedy,G,,Left,0,,41.8,0.200000000,5782,,311,JOHN F. KENNEDY,Richard Nixon,49.7%,128070,34226731,4,3,,,,,,,,,,,,,"The election of 1960 marked the end of Dwight D. Eisenhower's two terms as President. Eisenhower's Vice President, Richard Nixon, who had transformed his office into a national political base, was the Republican candidate, whereas the Democrats nominated Massachusetts Senator John F. Kennedy. The electoral vote was the closest in any presidential election since 1916. In the popular vote, Kennedy's margin of victory was among the closest ever in American history. The 1960 election also remains a source of debate among some historians as to whether vote theft in selected states aided Kennedy's victory. Virginian Senator Harry F. Byrd received 15 electoral votes from 14 Southern and one Oklahoma unpledged and faithless electors, respectively. This was the first presidential election in which Alaska and Hawaii participated.",16.8,R,58.4,1,15,16.4,58.2,-0.200000000,6848,4,219,RICHARD NIXON, ,49.5%,178417,34108157,Midwest,3,-0.4,0.5,4,South Dakota,,,South Dakota,R,306487,68838219,58.2,D,1960
IA,Hex,10,5,% shift to the left,,,ü,John F. Kennedy,G,,Left,0,,43.2,2.5,48707,,311,JOHN F. KENNEDY,Richard Nixon,49.7%,550565,34226731,5,3,,,,,,,,,,,,,"The election of 1960 marked the end of Dwight D. Eisenhower's two terms as President. Eisenhower's Vice President, Richard Nixon, who had transformed his office into a national political base, was the Republican candidate, whereas the Democrats nominated Massachusetts Senator John F. Kennedy. The electoral vote was the closest in any presidential election since 1916. In the popular vote, Kennedy's margin of victory was among the closest ever in American history. The 1960 election also remains a source of debate among some historians as to whether vote theft in selected states aided Kennedy's victory. Virginian Senator Harry F. Byrd received 15 electoral votes from 14 Southern and one Oklahoma unpledged and faithless electors, respectively. This was the first presidential election in which Alaska and Hawaii participated.",18.4,R,59.1,1,10,13.5,56.7,-2.4,-6806,10,219,RICHARD NIXON, ,49.5%,722381,34108157,Midwest,3,-4.9,0.5,5,Iowa,,,Iowa,R,1273810,68838219,56.7,D,1960
IN,Hex,13,10,% shift to the left,,,ü,John F. Kennedy,G,,Left,0,,44.6,4.9,168450,,311,JOHN F. KENNEDY,Richard Nixon,49.7%,952358,34226731,7,3,,,,,,,,,,,,,"The election of 1960 marked the end of Dwight D. Eisenhower's two terms as President. Eisenhower's Vice President, Richard Nixon, who had transformed his office into a national political base, was the Republican candidate, whereas the Democrats nominated Massachusetts Senator John F. Kennedy. The electoral vote was the closest in any presidential election since 1916. In the popular vote, Kennedy's margin of victory was among the closest ever in American history. The 1960 election also remains a source of debate among some historians as to whether vote theft in selected states aided Kennedy's victory. Virginian Senator Harry F. Byrd received 15 electoral votes from 14 Southern and one Oklahoma unpledged and faithless electors, respectively. This was the first presidential election in which Alaska and Hawaii participated.",20.2,R,59.9,1,10,10.4,55.0,-4.9,-7691,13,219,RICHARD NIXON, ,49.5%,1175120,34108157,Midwest,3,-9.8,0.5,6,Indiana,,,Indiana,R,2135360,68838219,55,D,1960
OH,Hex,25,16,% shift to the left,,,ü,John F. Kennedy,F,,Left,0,,46.7,7.8,504593,,311,JOHN F. KENNEDY,Richard Nixon,49.7%,1944248,34226731,8,3,,,,,,,,,,,,,"The election of 1960 marked the end of Dwight D. Eisenhower's two terms as President. Eisenhower's Vice President, Richard Nixon, who had transformed his office into a national political base, was the Republican candidate, whereas the Democrats nominated Massachusetts Senator John F. Kennedy. The electoral vote was the closest in any presidential election since 1916. In the popular vote, Kennedy's margin of victory was among the closest ever in American history. The 1960 election also remains a source of debate among some historians as to whether vote theft in selected states aided Kennedy's victory. Virginian Senator Harry F. Byrd received 15 electoral votes from 14 Southern and one Oklahoma unpledged and faithless electors, respectively. This was the first presidential election in which Alaska and Hawaii participated.",22.2,R,61.1,1,5,6.600000000,53.3,-7.8,-44999,25,219,RICHARD NIXON, ,49.5%,2217611,34108157,Midwest,3,-15.6,0.5,7,Ohio,,,Ohio,R,4161859,68838219,53.3,D,1960
NE,Hex,6,7,% shift to the left,,,ü,John F. Kennedy,H,,Left,0,,37.9,3.4,33513,,311,JOHN F. KENNEDY,Richard Nixon,49.7%,232542,34226731,4.5,4,,,,,,,,,,,,,"The election of 1960 marked the end of Dwight D. Eisenhower's two terms as President. Eisenhower's Vice President, Richard Nixon, who had transformed his office into a national political base, was the Republican candidate, whereas the Democrats nominated Massachusetts Senator John F. Kennedy. The electoral vote was the closest in any presidential election since 1916. In the popular vote, Kennedy's margin of victory was among the closest ever in American history. The 1960 election also remains a source of debate among some historians as to whether vote theft in selected states aided Kennedy's victory. Virginian Senator Harry F. Byrd received 15 electoral votes from 14 Southern and one Oklahoma unpledged and faithless electors, respectively. This was the first presidential election in which Alaska and Hawaii participated.",31,R,65.5,1,20,24.2,62.1,-3.4,2445,6,219,RICHARD NIXON, ,49.5%,380553,34108157,Midwest,4,-6.8,0.5,4,Nebraska,,,Nebraska,R,613095,68838219,62.1,D,1960
KS,Hex,8,10,% shift to the left,,,ü,John F. Kennedy,H,,Left,0,,39.1,4.9,66896,,311,JOHN F. KENNEDY,Richard Nixon,49.7%,363213,34226731,5,5,,,,,,,,,,,,,"The election of 1960 marked the end of Dwight D. Eisenhower's two terms as President. Eisenhower's Vice President, Richard Nixon, who had transformed his office into a national political base, was the Republican candidate, whereas the Democrats nominated Massachusetts Senator John F. Kennedy. The electoral vote was the closest in any presidential election since 1916. In the popular vote, Kennedy's margin of victory was among the closest ever in American history. The 1960 election also remains a source of debate among some historians as to whether vote theft in selected states aided Kennedy's victory. Virginian Senator Harry F. Byrd received 15 electoral votes from 14 Southern and one Oklahoma unpledged and faithless electors, respectively. This was the first presidential election in which Alaska and Hawaii participated.",31.2,R,65.4,1,20,21.3,60.4,-5.000000000,-5404,8,219,RICHARD NIXON, ,49.5%,561474,34108157,Midwest,5,-9.9,0.5,4,Kansas,,,Kansas,R,928825,68838219,60.4,D,1960
ME,Hex,5,28,% shift to the left,,,ü,John F. Kennedy,G,,Left,0,,43.0,13.9,78691,,311,JOHN F. KENNEDY,Richard Nixon,49.7%,181159,34226731,11.5,0,,,,,,,,,,,,,"The election of 1960 marked the end of Dwight D. Eisenhower's two terms as President. Eisenhower's Vice President, Richard Nixon, who had transformed his office into a national political base, was the Republican candidate, whereas the Democrats nominated Massachusetts Senator John F. Kennedy. The electoral vote was the closest in any presidential election since 1916. In the popular vote, Kennedy's margin of victory was among the closest ever in American history. The 1960 election also remains a source of debate among some historians as to whether vote theft in selected states aided Kennedy's victory. Virginian Senator Harry F. Byrd received 15 electoral votes from 14 Southern and one Oklahoma unpledged and faithless electors, respectively. This was the first presidential election in which Alaska and Hawaii participated.",41.8,R,70.9,1,10,14,57.0,-13.9,-8630,5,219,RICHARD NIXON, ,49.5%,240608,34108157,Northeast,0,-27.8,0.5,11,Maine,,,Maine,R,421767,68838219,57,D,1960
VT,Hex,3,27,% shift to the left,,,ü,John F. Kennedy,G,,Left,0,,41.3,13.5,26637,,311,JOHN F. KENNEDY,Richard Nixon,49.7%,69186,34226731,10,1,,,,,,,,,,,,,"The election of 1960 marked the end of Dwight D. Eisenhower's two terms as President. Eisenhower's Vice President, Richard Nixon, who had transformed his office into a national political base, was the Republican candidate, whereas the Democrats nominated Massachusetts Senator John F. Kennedy. The electoral vote was the closest in any presidential election since 1916. In the popular vote, Kennedy's margin of victory was among the closest ever in American history. The 1960 election also remains a source of debate among some historians as to whether vote theft in selected states aided Kennedy's victory. Virginian Senator Harry F. Byrd received 15 electoral votes from 14 Southern and one Oklahoma unpledged and faithless electors, respectively. This was the first presidential election in which Alaska and Hawaii participated.",44.4,R,72.2,1,15,17.3,58.6,-13.6,-12259,3,219,RICHARD NIXON, ,49.5%,98131,34108157,Northeast,1,-27.1,0.5,10,Vermont,,,Vermont,R,167324,68838219,58.6,D,1960
NH,Hex,4,26,% shift to the left,,,ü,John F. Kennedy,F,,Left,0,,46.6,12.8,47408,,311,JOHN F. KENNEDY,Richard Nixon,49.7%,137772,34226731,11,1,,,,,,,,,,,,,"The election of 1960 marked the end of Dwight D. Eisenhower's two terms as President. Eisenhower's Vice President, Richard Nixon, who had transformed his office into a national political base, was the Republican candidate, whereas the Democrats nominated Massachusetts Senator John F. Kennedy. The electoral vote was the closest in any presidential election since 1916. In the popular vote, Kennedy's margin of victory was among the closest ever in American history. The 1960 election also remains a source of debate among some historians as to whether vote theft in selected states aided Kennedy's victory. Virginian Senator Harry F. Byrd received 15 electoral votes from 14 Southern and one Oklahoma unpledged and faithless electors, respectively. This was the first presidential election in which Alaska and Hawaii participated.",32.3,R,66.1,1,5,6.8,53.4,-12.7,-18530,4,219,RICHARD NIXON, ,49.5%,157989,34108157,Northeast,1,-25.5,0.5,11,New Hampshire,,,New Hampshire,R,295761,68838219,53.4,D,1960
KY,Hex,10,2,% shift to the left,,,ü,John F. Kennedy,F,,Left,0,,46.4,1.2,45402,,311,JOHN F. KENNEDY,Richard Nixon,49.7%,521855,34226731,6.5,4,,,,,,,,,,,,,"The election of 1960 marked the end of Dwight D. Eisenhower's two terms as President. Eisenhower's Vice President, Richard Nixon, who had transformed his office into a national political base, was the Republican candidate, whereas the Democrats nominated Massachusetts Senator John F. Kennedy. The electoral vote was the closest in any presidential election since 1916. In the popular vote, Kennedy's margin of victory was among the closest ever in American history. The 1960 election also remains a source of debate among some historians as to whether vote theft in selected states aided Kennedy's victory. Virginian Senator Harry F. Byrd received 15 electoral votes from 14 Southern and one Oklahoma unpledged and faithless electors, respectively. This was the first presidential election in which Alaska and Hawaii participated.",9.100000000,R,54.3,1,5,7.2,53.6,-0.700000000,30415,10,219,RICHARD NIXON, ,49.5%,602607,34108157,South,4,-1.9,0.5,6,Kentucky,,,Kentucky,R,1124462,68838219,53.6,D,1960
VA,Hex,12,12,% shift to the left,,,ü,John F. Kennedy,F,,Left,0,,47.0,8.6,94567,,311,JOHN F. KENNEDY,Richard Nixon,49.7%,362327,34226731,8,5,,,,,,,,,,,,,"The election of 1960 marked the end of Dwight D. Eisenhower's two terms as President. Eisenhower's Vice President, Richard Nixon, who had transformed his office into a national political base, was the Republican candidate, whereas the Democrats nominated Massachusetts Senator John F. Kennedy. The electoral vote was the closest in any presidential election since 1916. In the popular vote, Kennedy's margin of victory was among the closest ever in American history. The 1960 election also remains a source of debate among some historians as to whether vote theft in selected states aided Kennedy's victory. Virginian Senator Harry F. Byrd received 15 electoral votes from 14 Southern and one Oklahoma unpledged and faithless electors, respectively. This was the first presidential election in which Alaska and Hawaii participated.",17,R,55.4,1,5,5.4,52.4,-3,18062,12,219,RICHARD NIXON, ,49.5%,404521,34108157,South,4,-11.6,0.5,8,Virginia,,,Virginia,R,771449,68838219,52.4,D,1960
TN,Hex,11,7,% shift to the right,,,ü,John F. Kennedy,F,,Right,0,,45.8,-2.8,24946,,311,JOHN F. KENNEDY,Richard Nixon,49.7%,481453,34226731,7,5,,,,,,,,,,,,,"The election of 1960 marked the end of Dwight D. Eisenhower's two terms as President. Eisenhower's Vice President, Richard Nixon, who had transformed his office into a national political base, was the Republican candidate, whereas the Democrats nominated Massachusetts Senator John F. Kennedy. The electoral vote was the closest in any presidential election since 1916. In the popular vote, Kennedy's margin of victory was among the closest ever in American history. The 1960 election also remains a source of debate among some historians as to whether vote theft in selected states aided Kennedy's victory. Virginian Senator Harry F. Byrd received 15 electoral votes from 14 Southern and one Oklahoma unpledged and faithless electors, respectively. This was the first presidential election in which Alaska and Hawaii participated.",0.600000000,R,49.2,1,5,7.1,52.9,3.7,94289,11,219,RICHARD NIXON, ,49.5%,556577,34108157,South,5,6.5,-0.5,6,Tennessee,,,Tennessee,R,1051792,68838219,52.9,D,1960
OK,Hex,7,8,% shift to the right,,,ü,John F. Kennedy,G,,Right,0,,41.0,-3.9,-15470,,311,JOHN F. KENNEDY,Richard Nixon,49.7%,370111,34226731,4.5,6,,,,,,,,,,,,,"The election of 1960 marked the end of Dwight D. Eisenhower's two terms as President. Eisenhower's Vice President, Richard Nixon, who had transformed his office into a national political base, was the Republican candidate, whereas the Democrats nominated Massachusetts Senator John F. Kennedy. The electoral vote was the closest in any presidential election since 1916. In the popular vote, Kennedy's margin of victory was among the closest ever in American history. The 1960 election also remains a source of debate among some historians as to whether vote theft in selected states aided Kennedy's victory. Virginian Senator Harry F. Byrd received 15 electoral votes from 14 Southern and one Oklahoma unpledged and faithless electors, respectively. This was the first presidential election in which Alaska and Hawaii participated.",10.2,R,55.1,1,15,18,59.0,3.9,59270,7,219,RICHARD NIXON, ,49.5%,533039,34108157,South,6,7.8,-0.5,4,Oklahoma,,,Oklahoma,R,903150,68838219,59,D,1960
FL,Hex,10,12,% shift to the left,,,ü,John F. Kennedy,F,,Left,0,,48.5,5.8,268329,,311,JOHN F. KENNEDY,Richard Nixon,49.7%,748700,34226731,8.5,8,,,,,,,,,,,,,"The election of 1960 marked the end of Dwight D. Eisenhower's two terms as President. Eisenhower's Vice President, Richard Nixon, who had transformed his office into a national political base, was the Republican candidate, whereas the Democrats nominated Massachusetts Senator John F. Kennedy. The electoral vote was the closest in any presidential election since 1916. In the popular vote, Kennedy's margin of victory was among the closest ever in American history. The 1960 election also remains a source of debate among some historians as to whether vote theft in selected states aided Kennedy's victory. Virginian Senator Harry F. Byrd received 15 electoral votes from 14 Southern and one Oklahoma unpledged and faithless electors, respectively. This was the first presidential election in which Alaska and Hawaii participated.",14.5,R,57.2,1,0,3,51.5,-5.7,151627,10,219,RICHARD NIXON, ,49.5%,795476,34108157,South,7,-11.5,0.5,9,Florida,,,Florida,R,1544176,68838219,51.5,D,1960
AK,Hex,3,2,% shift to the right,,,ü,John F. Kennedy,F,,Right,0,,49.1,49.1,29809,,311,JOHN F. KENNEDY,Richard Nixon,49.7%,29809,34226731,0.5,0,,,,,,,,,,,,,"The election of 1960 marked the end of Dwight D. Eisenhower's two terms as President. Eisenhower's Vice President, Richard Nixon, who had transformed his office into a national political base, was the Republican candidate, whereas the Democrats nominated Massachusetts Senator John F. Kennedy. The electoral vote was the closest in any presidential election since 1916. In the popular vote, Kennedy's margin of victory was among the closest ever in American history. The 1960 election also remains a source of debate among some historians as to whether vote theft in selected states aided Kennedy's victory. Virginian Senator Harry F. Byrd received 15 electoral votes from 14 Southern and one Oklahoma unpledged and faithless electors, respectively. This was the first presidential election in which Alaska and Hawaii participated.",0,,0,1,0,1.8,50.9,50.9,30953,3,219,RICHARD NIXON, ,49.5%,30953,34108157,West,0,1.8,-0.5,0,Alaska,,,Alaska,R,60762,68838219,50.9,D,1960
WA,Hex,9,6,% shift to the left,,,ü,John F. Kennedy,F,,Left,0,,48.3,2.9,76296,,311,JOHN F. KENNEDY,Richard Nixon,49.7%,599298,34226731,1.5,2,,,,,,,,,,,,,"The election of 1960 marked the end of Dwight D. Eisenhower's two terms as President. Eisenhower's Vice President, Richard Nixon, who had transformed his office into a national political base, was the Republican candidate, whereas the Democrats nominated Massachusetts Senator John F. Kennedy. The electoral vote was the closest in any presidential election since 1916. In the popular vote, Kennedy's margin of victory was among the closest ever in American history. The 1960 election also remains a source of debate among some historians as to whether vote theft in selected states aided Kennedy's victory. Virginian Senator Harry F. Byrd received 15 electoral votes from 14 Southern and one Oklahoma unpledged and faithless electors, respectively. This was the first presidential election in which Alaska and Hawaii participated.",8.5,R,53.9,1,0,2.400000000,50.7,-3.2,8843,9,219,RICHARD NIXON, ,49.5%,629273,34108157,West,2,-6.1,0.5,1,Washington,,,Washington,R,1241572,68838219,50.7,D,1960
MT,Hex,4,12,% shift to the left,,,ü,John F. Kennedy,F,,Left,0,,48.6,5.7,18653,,311,JOHN F. KENNEDY,Richard Nixon,49.7%,134891,34226731,2.5,2,,,,,,,,,,,,,"The election of 1960 marked the end of Dwight D. Eisenhower's two terms as President. Eisenhower's Vice President, Richard Nixon, who had transformed his office into a national political base, was the Republican candidate, whereas the Democrats nominated Massachusetts Senator John F. Kennedy. The electoral vote was the closest in any presidential election since 1916. In the popular vote, Kennedy's margin of victory was among the closest ever in American history. The 1960 election also remains a source of debate among some historians as to whether vote theft in selected states aided Kennedy's victory. Virginian Senator Harry F. Byrd received 15 electoral votes from 14 Southern and one Oklahoma unpledged and faithless electors, respectively. This was the first presidential election in which Alaska and Hawaii participated.",14.2,R,57.1,1,0,2.5,51.1,-6,-13092,4,219,RICHARD NIXON, ,49.5%,141841,34108157,West,2,-11.7,0.5,3,Montana,,,Montana,R,277579,68838219,51.1,D,1960
ID,Hex,4,15,% shift to the left,,,ü,John F. Kennedy,F,,Left,0,,46.2,7.400000000,32985,,311,JOHN F. KENNEDY,Richard Nixon,49.7%,138853,34226731,2,3,,,,,,,,,,,,,"The election of 1960 marked the end of Dwight D. Eisenhower's two terms as President. Eisenhower's Vice President, Richard Nixon, who had transformed his office into a national political base, was the Republican candidate, whereas the Democrats nominated Massachusetts Senator John F. Kennedy. The electoral vote was the closest in any presidential election since 1916. In the popular vote, Kennedy's margin of victory was among the closest ever in American history. The 1960 election also remains a source of debate among some historians as to whether vote theft in selected states aided Kennedy's victory. Virginian Senator Harry F. Byrd received 15 electoral votes from 14 Southern and one Oklahoma unpledged and faithless electors, respectively. This was the first presidential election in which Alaska and Hawaii participated.",22.4,R,61.2,1,5,7.600000000,53.8,-7.400000000,-5382,4,219,RICHARD NIXON, ,49.5%,161597,34108157,West,2,-14.8,0.5,2,Idaho,,,Idaho,R,300450,68838219,53.8,D,1960
WY,Hex,3,10,% shift to the left,,,ü,John F. Kennedy,G,,Left,0,,45.0,5.1,13777,,311,JOHN F. KENNEDY,Richard Nixon,49.7%,63331,34226731,3,3,,,,,,,,,,,,,"The election of 1960 marked the end of Dwight D. Eisenhower's two terms as President. Eisenhower's Vice President, Richard Nixon, who had transformed his office into a national political base, was the Republican candidate, whereas the Democrats nominated Massachusetts Senator John F. Kennedy. The electoral vote was the closest in any presidential election since 1916. In the popular vote, Kennedy's margin of victory was among the closest ever in American history. The 1960 election also remains a source of debate among some historians as to whether vote theft in selected states aided Kennedy's victory. Virginian Senator Harry F. Byrd received 15 electoral votes from 14 Southern and one Oklahoma unpledged and faithless electors, respectively. This was the first presidential election in which Alaska and Hawaii participated.",20.2,R,60.1,1,10,10,55.0,-5.1,2878,3,219,RICHARD NIXON, ,49.5%,77451,34108157,West,3,-10.2,0.5,3,Wyoming,,,Wyoming,R,140782,68838219,55,D,1960
OR,Hex,6,5,% shift to the left,,,ü,John F. Kennedy,F,,Left,0,,47.3,2.600000000,38198,,311,JOHN F. KENNEDY,Richard Nixon,49.7%,367402,34226731,1.5,4,,,,,,,,,,,,,"The election of 1960 marked the end of Dwight D. Eisenhower's two terms as President. Eisenhower's Vice President, Richard Nixon, who had transformed his office into a national political base, was the Republican candidate, whereas the Democrats nominated Massachusetts Senator John F. Kennedy. The electoral vote was the closest in any presidential election since 1916. In the popular vote, Kennedy's margin of victory was among the closest ever in American history. The 1960 election also remains a source of debate among some historians as to whether vote theft in selected states aided Kennedy's victory. Virginian Senator Harry F. Byrd received 15 electoral votes from 14 Southern and one Oklahoma unpledged and faithless electors, respectively. This was the first presidential election in which Alaska and Hawaii participated.",10.5,R,55.2,1,5,5.3,52.6,-2.6,1667,6,219,RICHARD NIXON, ,49.5%,408060,34108157,West,3,-5.2,0.5,1,Oregon,,,Oregon,R,776421,68838219,52.6,D,1960
CO,Hex,6,11,% shift to the left,,,ü,John F. Kennedy,F,,Left,0,,44.9,5.6,72632,,311,JOHN F. KENNEDY,Richard Nixon,49.7%,330629,34226731,3.5,4,,,,,,,,,,,,,"The election of 1960 marked the end of Dwight D. Eisenhower's two terms as President. Eisenhower's Vice President, Richard Nixon, who had transformed his office into a national political base, was the Republican candidate, whereas the Democrats nominated Massachusetts Senator John F. Kennedy. The electoral vote was the closest in any presidential election since 1916. In the popular vote, Kennedy's margin of victory was among the closest ever in American history. The 1960 election also remains a source of debate among some historians as to whether vote theft in selected states aided Kennedy's victory. Virginian Senator Harry F. Byrd received 15 electoral votes from 14 Southern and one Oklahoma unpledged and faithless electors, respectively. This was the first presidential election in which Alaska and Hawaii participated.",20.7,R,60,1,5,9.7,54.6,-5.4,7763,6,219,RICHARD NIXON, ,49.5%,402242,34108157,West,4,-11.0,0.5,3,Colorado,,,Colorado,R,736236,68838219,54.6,D,1960
CA,Hex,32,11,% shift to the left,,,ü,John F. Kennedy,F,,Left,0,,49.6,5.3,803964,,311,JOHN F. KENNEDY,Richard Nixon,49.7%,3224099,34226731,2,5,,,,,,,,,,,,,"The election of 1960 marked the end of Dwight D. Eisenhower's two terms as President. Eisenhower's Vice President, Richard Nixon, who had transformed his office into a national political base, was the Republican candidate, whereas the Democrats nominated Massachusetts Senator John F. Kennedy. The electoral vote was the closest in any presidential election since 1916. In the popular vote, Kennedy's margin of victory was among the closest ever in American history. The 1960 election also remains a source of debate among some historians as to whether vote theft in selected states aided Kennedy's victory. Virginian Senator Harry F. Byrd received 15 electoral votes from 14 Southern and one Oklahoma unpledged and faithless electors, respectively. This was the first presidential election in which Alaska and Hawaii participated.",11.1,R,55.4,1,0,0.5,50.1,-5.3,232054,32,219,RICHARD NIXON, ,49.5%,3259722,34108157,West,4,-10.6,0.5,1,California,,,California,R,6506578,68838219,50.1,D,1960
UT,Hex,4,20,% shift to the left,,,ü,John F. Kennedy,F,,Left,0,,45.2,9.8,50884,,311,JOHN F. KENNEDY,Richard Nixon,49.7%,169248,34226731,4,5,,,,,,,,,,,,,"The election of 1960 marked the end of Dwight D. Eisenhower's two terms as President. Eisenhower's Vice President, Richard Nixon, who had transformed his office into a national political base, was the Republican candidate, whereas the Democrats nominated Massachusetts Senator John F. Kennedy. The electoral vote was the closest in any presidential election since 1916. In the popular vote, Kennedy's margin of victory was among the closest ever in American history. The 1960 election also remains a source of debate among some historians as to whether vote theft in selected states aided Kennedy's victory. Virginian Senator Harry F. Byrd received 15 electoral votes from 14 Southern and one Oklahoma unpledged and faithless electors, respectively. This was the first presidential election in which Alaska and Hawaii participated.",29.2,R,64.6,1,5,9.600000000,54.8,-9.8,-10270,4,219,RICHARD NIXON, ,49.5%,205361,34108157,West,4,-19.6,0.5,2,Utah,,,Utah,R,374709,68838219,54.8,D,1960
AZ,Hex,4,11,% shift to the left,,,ü,John F. Kennedy,G,,Left,0,,44.4,5.5,63901,,311,JOHN F. KENNEDY,Richard Nixon,49.7%,176781,34226731,3,5,,,,,,,,,,,,,"The election of 1960 marked the end of Dwight D. Eisenhower's two terms as President. Eisenhower's Vice President, Richard Nixon, who had transformed his office into a national political base, was the Republican candidate, whereas the Democrats nominated Massachusetts Senator John F. Kennedy. The electoral vote was the closest in any presidential election since 1916. In the popular vote, Kennedy's margin of victory was among the closest ever in American history. The 1960 election also remains a source of debate among some historians as to whether vote theft in selected states aided Kennedy's victory. Virginian Senator Harry F. Byrd received 15 electoral votes from 14 Southern and one Oklahoma unpledged and faithless electors, respectively. This was the first presidential election in which Alaska and Hawaii participated.",22.1,R,61,1,10,11.1,55.5,-5.5,44251,4,219,RICHARD NIXON, ,49.5%,221241,34108157,West,5,-11.0,0.5,2,Arizona,,,Arizona,R,398491,68838219,55.5,D,1960
